method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC1	within_stratum	cluster1	1623	1397	-0.0725547829636519	0.0318265079202705	0.0227589212629632			8	0.182071370103705
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC1	within_stratum	cluster1	1623	1397	-0.0039628174790254	0.0252496602000116	0.875307959368925			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC1	within_stratum	cluster1	1623	1397	0.0091386322622049	0.0249027847335778	0.713689157260737			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC1	within_stratum	cluster2	928	824	-0.0255351890393384	0.0329074193055734	0.437967098096082			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC1	within_stratum	cluster2	928	824	-0.0316361081885982	0.0334835200324198	0.344997288235057			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC1	within_stratum	cluster2	928	824	-0.0624623565569806	0.0359005301302016	0.0822179534152374			8	0.657743627321899
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC1	within_stratum	cluster2	928	824	-0.0739530202763685	0.0376297162459271	0.0496840367379067			8	0.397472293903254
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC1	within_stratum	cluster2	928	824	-0.07116505102635	0.040002810314537	0.0755718281167144			8	0.604574624933715
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC1	within_stratum	cluster2	928	824	-0.0697277287596223	0.040243331637274	0.0834946815049882			8	0.667957452039906
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC1	within_stratum	cluster2	928	824	-0.0198088983816786	0.0331704929351504	0.550532228945269			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC1	within_stratum	cluster2	928	824	0.0003926036103901	0.0331882364180283	0.990564145276748			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC1	within_stratum	cluster3	380	329	-0.0386171261493618	0.0532802680103437	0.469054294740513			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC1	within_stratum	cluster3	380	329	-0.0422486189659363	0.058836569640871	0.473176587560841			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC1	within_stratum	cluster3	380	329	0.0408363425407514	0.0718892110654875	0.570357081884667			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC1	within_stratum	cluster3	380	329	0.0372439050346311	0.0772008077701199	0.629791672430406			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC1	within_stratum	cluster3	380	329	0.034912633024241	0.0848924581727485	0.681124726991653			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC1	within_stratum	cluster3	380	329	0.0445182540022026	0.0853792961651831	0.60239159800999			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC1	within_stratum	cluster3	380	329	-0.0836960761899469	0.0522486994558125	0.11006075346933			8	0.880486027754639
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC1	within_stratum	cluster3	380	329	-0.106472411351389	0.0505128580151012	0.0357841938983139			8	0.286273551186511
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.946704051193562	0.368330714722106	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.997801098881818	0.0412256829768012	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.713453933159489	1.36629543242452	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.753324591379687	1.19866469238332	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.841544433963134	0.833059280481393	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.81112435205407	0.95919426315595	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.54568534376371	2.13090736361846	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.286971913101562	3.77359957552471	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	0.0123071379328394	0.0110072639362806	0.263560246666147			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	0.0197087865095289	0.01121045828828	0.0787726299998349			8	0.630181039998679
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	0.0217602486601145	0.0116078047243845	0.0608802071064926			8	0.487041656851941
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0298915492538066	0.0118019646288304	0.0113353107485368			8	0.0906824859882944
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0334510511155982	0.0120483118099102	0.0055088690823556			8	0.0440709526588454
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	pooled_stratumFE	all	8596	7198	0.034696656584927	0.012055642112029	0.0040119463173905			8	0.0320955705391245
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0167293563143477	0.0109911494600957	0.128028620771791			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	0.005094539271333	0.0109306341911056	0.641171216608571			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	0.0166677104113525	0.0155837318430977	0.284881769439543			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	0.0266480672312063	0.0156050049169388	0.0877760574123438			8	0.702208459298751
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	0.0314965157083977	0.0156480870234416	0.0442016063260508			8	0.353612850608406
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0403933270871402	0.0156796549505062	0.0100255781665772			8	0.080204625332618
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	0.0444797207256078	0.0157685533574654	0.0048141830669133			8	0.0385134645353066
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0452005266947405	0.0157687146681154	0.0041724485716641			8	0.033379588573313
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	0.015659912410775	0.0155564848630168	0.314163171699368			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	0.0022001692317358	0.0155515825035012	0.887501188934342			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	within_stratum	EURlike	5665	4676	0.0152640036192904	0.0135648266632166	0.260528110631781			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	within_stratum	EURlike	5665	4676	0.0227224353530518	0.0136510984981784	0.0960687293616351			8	0.768549834893081
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	within_stratum	EURlike	5665	4676	0.024689991201809	0.0138405066871356	0.0744977953367924			8	0.595982362694339
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	within_stratum	EURlike	5665	4676	0.0329508678096016	0.0139204205122107	0.0179640853778765			8	0.143712683023012
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	within_stratum	EURlike	5665	4676	0.0362771232903425	0.0140924680392977	0.0100735479171657			8	0.0805883833373259
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	within_stratum	EURlike	5665	4676	0.0368930921020763	0.0140953991876023	0.0088858360820552			8	0.0710866886564418
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	within_stratum	EURlike	5665	4676	0.0187122000946675	0.0135551652571598	0.167506349603342			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	within_stratum	EURlike	5665	4676	0.0086509819953595	0.0135125626730909	0.522058360150455			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	within_stratum	cluster1	1623	1397	0.0041918187030388	0.0256043260713631	0.869976061779505			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	within_stratum	cluster1	1623	1397	0.0137081389448559	0.0271969733924993	0.614308906725036			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	within_stratum	cluster1	1623	1397	0.0218101986236926	0.0295529912464892	0.460621787846025			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	within_stratum	cluster1	1623	1397	0.0279352409703856	0.0307946001426412	0.364466475143667			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	within_stratum	cluster1	1623	1397	0.0348099816209839	0.032229556509833	0.280278170297864			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	within_stratum	cluster1	1623	1397	0.0401045218133851	0.032233401335554	0.213613545710655			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	within_stratum	cluster1	1623	1397	-0.0027134901387792	0.0255416385853364	0.915407045153727			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	within_stratum	cluster1	1623	1397	-0.0144043251737148	0.025193692450525	0.567577414807273			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	within_stratum	cluster2	928	824	0.0089856039932634	0.0333444297615946	0.787622375924215			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	within_stratum	cluster2	928	824	0.0215227968846288	0.0339274498171414	0.525993499502109			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	within_stratum	cluster2	928	824	0.0442809397867704	0.0363974720590293	0.224072859169693			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	within_stratum	cluster2	928	824	0.0523918027983627	0.0381595241312474	0.170099058776731			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	within_stratum	cluster2	928	824	0.041679376315545	0.040568990659062	0.304517934325662			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	within_stratum	cluster2	928	824	0.0420138980097054	0.0408091961181282	0.303507578085401			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	within_stratum	cluster2	928	824	0.0235150064440856	0.0335988188696759	0.484182844864773			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	within_stratum	cluster2	928	824	-0.004003147688713	0.0336189817294665	0.90524286957049			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC2	within_stratum	cluster3	380	329	0.0304979156095173	0.0537234028899046	0.57059787720615			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC2	within_stratum	cluster3	380	329	0.0271459928826991	0.0591346771071708	0.646468349256255			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC2	within_stratum	cluster3	380	329	-0.0671005711448375	0.072280311659008	0.353844132896905			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC2	within_stratum	cluster3	380	329	-0.0658668731565775	0.0775235621175024	0.396082654579466			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC2	within_stratum	cluster3	380	329	-0.0478866553681205	0.0850333874094707	0.573679994693667			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC2	within_stratum	cluster3	380	329	-0.0458298101759003	0.0855770583418603	0.592605233259047			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC2	within_stratum	cluster3	380	329	0.0750227357999348	0.0526157893629646	0.154762193060809			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC2	within_stratum	cluster3	380	329	0.0825463927920312	0.0513509707540405	0.108813636256112			8	0.870509090048895
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.159449642249353	5.17459830487496	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0512304860477577	7.76046410037088	3.0	8	0.409843888382061
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0172704305270665	10.1579124962882	3.0	8	0.138163444216532
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.052527737100919	7.70461168228576	3.0	8	0.420221896807352
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.020804192529924	9.75116322727263	3.0	8	0.166433540239392
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.0224436298954128	9.58504452918714	3.0	8	0.179549039163302
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.749948551385181	1.21274764609552	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	heterogeneity_PRSxStratum	all	8596	7198			0.504932165876928	2.33983708547748	3.0	8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	pooled_stratumFE	all	8596	7198	0.0038814290175245	0.0109107303094957	0.722041167958022			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0067776579616321	0.0111139542841933	0.541989011693581			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0025840999107924	0.0115082139219604	0.822339590749873			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0076333974384874	0.0117029899228137	0.514251231922364			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0054370090514432	0.0119521805334434	0.649195450574118			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0044083233625891	0.0119602978817153	0.71245048512583			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	pooled_stratumFE	all	8596	7198	0.0022527567824272	0.0108943309668424	0.836184787877197			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	pooled_stratumFE	all	8596	7198	-0.0042452433333484	0.0108309914844612	0.695102676353216			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	within_stratum	EURanchor	4308	3601	0.0156754792664081	0.0155171716868034	0.312457187342579			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0054899513672143	0.0155501707810429	0.724070655023049			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	within_stratum	EURanchor	4308	3601	0.0058091036944961	0.0155949579675059	0.709540488643003			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	within_stratum	EURanchor	4308	3601	-0.0039741840576145	0.0156313604738966	0.799319419226912			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	within_stratum	EURanchor	4308	3601	0.0018160019045509	0.015733496059878	0.908115733870281			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	within_stratum	EURanchor	4308	3601	0.0018320912521227	0.0157344107159765	0.907310683869959			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	within_stratum	EURanchor	4308	3601	0.0176503432049634	0.0154766172688426	0.254162980567041			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	within_stratum	EURanchor	4308	3601	0.0170762712074396	0.0154679455854419	0.269665931351787			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	within_stratum	EURlike	5665	4676	-0.0001413389569906	0.0135131826200085	0.991655192644934			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	within_stratum	EURlike	5665	4676	-0.0188391780944129	0.01359947341092	0.166021743722284			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	within_stratum	EURlike	5665	4676	-0.0080299184334652	0.0137893749594582	0.560371014905362			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0156959039267829	0.0138696730581734	0.257822888024465			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	within_stratum	EURlike	5665	4676	-0.0151819376733976	0.0140487779071897	0.279897264683419			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	within_stratum	EURlike	5665	4676	-0.0155081195182427	0.0140520940333605	0.269808985996751			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	within_stratum	EURlike	5665	4676	0.0063028574969547	0.0134997871083795	0.640600339716509			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	within_stratum	EURlike	5665	4676	0.0013252369024349	0.01345364507059	0.921535771857766			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	within_stratum	cluster1	1623	1397	-0.0094703116165523	0.0254511496009794	0.709869973079764			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	within_stratum	cluster1	1623	1397	0.0056216749059213	0.0270330622497603	0.835290516675764			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	within_stratum	cluster1	1623	1397	-0.0191519805001455	0.0293701132865366	0.514437796823694			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	within_stratum	cluster1	1623	1397	-0.0072093374753036	0.0306143223608778	0.813859740437348			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	within_stratum	cluster1	1623	1397	-0.0018681638692763	0.0320392681085311	0.953510254350489			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	within_stratum	cluster1	1623	1397	0.005162666996909	0.0320438312549619	0.872025420792016			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	within_stratum	cluster1	1623	1397	-0.016140760169586	0.025377038061336	0.52484420930428			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	within_stratum	cluster1	1623	1397	-0.0330525085003977	0.0250156601723037	0.186604026685887			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	within_stratum	cluster2	928	824	0.0163690081325306	0.033283671791232	0.62298245638373			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	within_stratum	cluster2	928	824	0.0087681556776452	0.0337469370742807	0.795061931100702			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	within_stratum	cluster2	928	824	0.0340500651452709	0.0362209575464028	0.347439195439882			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	within_stratum	cluster2	928	824	0.0315768166200347	0.0379902978873893	0.40609467875445			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	within_stratum	cluster2	928	824	0.049161523921552	0.0404087520692532	0.224079517551209			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	within_stratum	cluster2	928	824	0.0532847265047434	0.0406413760035302	0.190166617041091			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	within_stratum	cluster2	928	824	0.0187749156556628	0.0334083639099995	0.574268497404784			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	within_stratum	cluster2	928	824	0.0180494081204177	0.0333399785991837	0.588382910283189			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p001	slope_PC3	within_stratum	cluster3	380	329	0.102057947954304	0.0540403550541072	0.0597435237116174			8	0.477948189692939
CT	SCZ25_EUR	EUR	SCZ25EUR	0p01	slope_PC3	within_stratum	cluster3	380	329	0.114271806112003	0.0594811241664465	0.0554902607733357			8	0.443922086186686
CT	SCZ25_EUR	EUR	SCZ25EUR	0p05	slope_PC3	within_stratum	cluster3	380	329	0.110074384494519	0.072891052124158	0.131875516946616			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p1	slope_PC3	within_stratum	cluster3	380	329	0.076348443925045	0.0783160368218535	0.33026560080276			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	0p5	slope_PC3	within_stratum	cluster3	380	329	0.106758776967227	0.0858196170919323	0.214304185686498			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1	slope_PC3	within_stratum	cluster3	380	329	0.103298154955817	0.0863714462319852	0.232484017098266			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	1e-5	slope_PC3	within_stratum	cluster3	380	329	0.0285053816427161	0.0533003807505514	0.59310852627861			8	1.0
CT	SCZ25_EUR	EUR	SCZ25EUR	5e-8	slope_PC3	within_stratum	cluster3	380	329	0.033100719540818	0.0519637115036107	0.524530668714739			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p001	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.791337553318948	1.04097918583648	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p01	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.498468299140719	2.37413097460012	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p05	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.914276628233649	0.520898780279822	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.99844591594676	0.0326540796741028	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.959182946576668	0.304484106931341	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.918486678272417	0.501841399945988	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1e-5	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.933313773052101	0.433143856822426	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	5e-8	baseline_thickness	heterogeneity_PRSxStratum	all	8596	7198			0.255357403499302	4.05716248581302	3.0	8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p001	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0144559472082366	0.0112198570232325	0.197632778461289			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p01	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0043992160493725	0.0117320845760169	0.707689740305767			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p05	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0139619058624539	0.011513390644473	0.225290662497961			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p1	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0147901239422018	0.0115630342799902	0.200901157754643			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p5	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0006821653475513	0.0114799412191573	0.952617078021331			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.0003904530529792	0.0114726126272428	0.972851236639355			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1e-5	baseline_thickness	pooled_stratumFE	all	8596	7198	-0.014116395630758	0.0107484113955595	0.189101243476383			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	5e-8	baseline_thickness	pooled_stratumFE	all	8596	7198	0.0064332269879981	0.0107974963587425	0.551319697605616			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p001	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0257136881036255	0.015495289459418	0.0970979052317577			8	0.776783241854062
CT	SCZ25_AFR	AFR	SCZ25AFR	0p01	baseline_thickness	within_stratum	EURanchor	4308	3601	0.0162174666705073	0.0155285142270534	0.296374450861869			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p05	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0102714072965655	0.0153429358138209	0.503241190859415			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p1	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0182560897585999	0.0154114239892749	0.236248552676012			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p5	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0084128105908706	0.0154177029464775	0.585328613223242			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0076275117549686	0.0154234349773679	0.620949885529454			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	1e-5	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0105591450696348	0.0153402677275018	0.491283160833079			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	5e-8	baseline_thickness	within_stratum	EURanchor	4308	3601	-0.0032388412691393	0.0153200927319565	0.832576346068339			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p001	baseline_thickness	within_stratum	EURlike	5665	4676	0.0147043952360778	0.013803905053111	0.286815564946114			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p01	baseline_thickness	within_stratum	EURlike	5665	4676	0.0051876300565235	0.0142087603209821	0.715049824951654			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p05	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0155563157936525	0.0138329378739817	0.260812724834879			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p1	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0163611791402622	0.0138896686496208	0.238870785421556			8	1.0
CT	SCZ25_AFR	AFR	SCZ25AFR	0p5	baseline_thickness	within_stratum	EURlike	5665	4676	-0.0007580475737777	0.0138323749253905	0.95629781601287			8	1.0
