set	gene
MDD_pool_not_hc	RP11-769N19.2
MDD_pool_not_hc	RP11-76C10.2
MDD_pool_not_hc	RP11-776K3.1
MDD_pool_not_hc	RP11-777J24.1
MDD_pool_not_hc	RP11-77G23.2
MDD_pool_not_hc	RP11-77G23.5
MDD_pool_not_hc	RP11-788H18.1
MDD_pool_not_hc	RP11-793B23.1
MDD_pool_not_hc	RP11-793I11.1
MDD_pool_not_hc	RP11-793K1.1
MDD_pool_not_hc	RP11-79M21.3
MDD_pool_not_hc	RP11-7M8.2
MDD_pool_not_hc	RP11-800A3.3
MDD_pool_not_hc	RP11-804F13.1
MDD_pool_not_hc	RP11-804F13.2
MDD_pool_not_hc	RP11-804M7.2
MDD_pool_not_hc	RP11-809N8.2
MDD_pool_not_hc	RP11-809N8.4
MDD_pool_not_hc	RP11-809N8.5
MDD_pool_not_hc	RP11-809N8.6
MDD_pool_not_hc	RP11-810P12.6
MDD_pool_not_hc	RP11-813P10.2
MDD_pool_not_hc	RP11-814H16.2
MDD_pool_not_hc	RP11-839G9.1
MDD_pool_not_hc	RP11-83A16.1
MDD_pool_not_hc	RP11-847H18.3
MDD_pool_not_hc	RP11-84A19.3
MDD_pool_not_hc	RP11-851M3.1
MDD_pool_not_hc	RP11-855O10.2
MDD_pool_not_hc	RP11-855O10.3
MDD_pool_not_hc	RP11-87N24.1
MDD_pool_not_hc	RP11-894J14.5
MDD_pool_not_hc	RP11-894P9.2
MDD_pool_not_hc	RP11-90K17.2
MDD_pool_not_hc	RP11-90P16.1
MDD_pool_not_hc	RP11-90P16.2
MDD_pool_not_hc	RP11-90P5.1
MDD_pool_not_hc	RP11-90P5.2
MDD_pool_not_hc	RP11-92K15.3
MDD_pool_not_hc	RP11-945C19.4
MDD_pool_not_hc	RP11-95H11.1
MDD_pool_not_hc	RP11-95I19.2
MDD_pool_not_hc	RP11-960H2.1
MDD_pool_not_hc	RP11-960H2.2
MDD_pool_not_hc	RP11-968A15.8
MDD_pool_not_hc	RP11-973N13.3
MDD_pool_not_hc	RP11-973N13.5
MDD_pool_not_hc	RP11-97O12.7
MDD_pool_not_hc	RP11-99A1.2
MDD_pool_not_hc	RP13-1056D16.2
MDD_pool_not_hc	RP13-131K19.1
MDD_pool_not_hc	RP13-131K19.2
MDD_pool_not_hc	RP13-131K19.6
MDD_pool_not_hc	RP13-131K19.7
MDD_pool_not_hc	RP13-225O21.2
MDD_pool_not_hc	RP13-467H17.1
MDD_pool_not_hc	RP13-884E18.4
MDD_pool_not_hc	RP3-344J20.1
MDD_pool_not_hc	RP3-364H10.1
MDD_pool_not_hc	RP3-380B8.4
MDD_pool_not_hc	RP3-388N13.3
MDD_pool_not_hc	RP3-402G11.25
MDD_pool_not_hc	RP3-402G11.27
MDD_pool_not_hc	RP3-407E4.4
MDD_pool_not_hc	RP3-408N23.4
MDD_pool_not_hc	RP3-443C4.2
MDD_pool_not_hc	RP3-467N11.1
MDD_pool_not_hc	RP3-467N11.2
MDD_pool_not_hc	RP3-522J7.5
MDD_pool_not_hc	RP4-555D20.2
MDD_pool_not_hc	RP4-562D20.2
MDD_pool_not_hc	RP4-569M23.2
MDD_pool_not_hc	RP4-583K8.1
MDD_pool_not_hc	RP4-604K5.3
MDD_pool_not_hc	RP4-614N24.1
MDD_pool_not_hc	RP4-620E11.5
MDD_pool_not_hc	RP4-633I8.3
MDD_pool_not_hc	RP4-633I8.4
MDD_pool_not_hc	RP4-640H8.2
MDD_pool_not_hc	RP4-650F12.2
MDD_pool_not_hc	RP4-657D16.3
MDD_pool_not_hc	RP4-657D16.6
MDD_pool_not_hc	RP4-657M3.2
MDD_pool_not_hc	RP4-660H19.1
MDD_pool_not_hc	RP4-669H2.1
MDD_pool_not_hc	RP4-669P10.16
MDD_pool_not_hc	RP4-669P10.19
MDD_pool_not_hc	RP4-710M3.2
MDD_pool_not_hc	RP4-715N11.2
MDD_pool_not_hc	RP4-736I12.1
MDD_pool_not_hc	RP4-739H11.3
MDD_pool_not_hc	RP4-753D5.3
MDD_pool_not_hc	RP4-778K6.3
MDD_pool_not_hc	RP4-813F11.3
MDD_pool_not_hc	RP5-1022J11.2
MDD_pool_not_hc	RP5-1052I5.2
MDD_pool_not_hc	RP5-1087E8.2
MDD_pool_not_hc	RP5-1101C3.1
MDD_pool_not_hc	RP5-1115A15.2
MDD_pool_not_hc	RP5-1184F4.5
MDD_pool_not_hc	RP5-1186P10.2
MDD_pool_not_hc	RP5-823G15.5
MDD_pool_not_hc	RP5-862K6.4
MDD_pool_not_hc	RP5-890O15.3
MDD_pool_not_hc	RP5-892G5.2
MDD_pool_not_hc	RP5-926E3.1
MDD_pool_not_hc	RP5-945F2.3
MDD_pool_not_hc	RP5-963E22.5
MDD_pool_not_hc	RP5-966M1.4
MDD_pool_not_hc	RP5-966M1.5
MDD_pool_not_hc	RP5-966M1.6
MDD_pool_not_hc	RP5-998H6.2
MDD_pool_not_hc	RP6-109B7.2
MDD_pool_not_hc	RP6-109B7.5
MDD_pool_not_hc	RP9P
MDD_pool_not_hc	RPA3P1
MDD_pool_not_hc	RPEL1
MDD_pool_not_hc	RPEP5
MDD_pool_not_hc	RPL10AP1
MDD_pool_not_hc	RPL10P2
MDD_pool_not_hc	RPL10P8
MDD_pool_not_hc	RPL11P5
MDD_pool_not_hc	RPL12P1
MDD_pool_not_hc	RPL12P14
MDD_pool_not_hc	RPL12P27
MDD_pool_not_hc	RPL12P28
MDD_pool_not_hc	RPL12P30
MDD_pool_not_hc	RPL12P33
MDD_pool_not_hc	RPL12P40
MDD_pool_not_hc	RPL13AP
MDD_pool_not_hc	RPL13AP23
MDD_pool_not_hc	RPL13P
MDD_pool_not_hc	RPL13P2
MDD_pool_not_hc	RPL15P4
MDD_pool_not_hc	RPL17P41
MDD_pool_not_hc	RPL19P11
MDD_pool_not_hc	RPL21P111
MDD_pool_not_hc	RPL21P126
MDD_pool_not_hc	RPL21P38
MDD_pool_not_hc	RPL23AP19
MDD_pool_not_hc	RPL23AP28
MDD_pool_not_hc	RPL23AP33
MDD_pool_not_hc	RPL23AP58
MDD_pool_not_hc	RPL23AP62
MDD_pool_not_hc	RPL23AP81
MDD_pool_not_hc	RPL23AP94
MDD_pool_not_hc	RPL26P20
MDD_pool_not_hc	RPL26P35
MDD_pool_not_hc	RPL27P5
MDD_pool_not_hc	RPL27P6
MDD_pool_not_hc	RPL29P7
MDD_pool_not_hc	RPL30P16
MDD_pool_not_hc	RPL30P2
MDD_pool_not_hc	RPL31P54
MDD_pool_not_hc	RPL32P1
MDD_pool_not_hc	RPL32P21
MDD_pool_not_hc	RPL34P20
MDD_pool_not_hc	RPL35AP14
MDD_pool_not_hc	RPL35AP22
MDD_pool_not_hc	RPL35AP4
MDD_pool_not_hc	RPL35P8
MDD_pool_not_hc	RPL36AP37
MDD_pool_not_hc	RPL36AP48
MDD_pool_not_hc	RPL36P11
MDD_pool_not_hc	RPL36P12
MDD_pool_not_hc	RPL3P11
MDD_pool_not_hc	RPL4P6
MDD_pool_not_hc	RPL5P12
MDD_pool_not_hc	RPL5P19
MDD_pool_not_hc	RPL5P20
MDD_pool_not_hc	RPL5P27
MDD_pool_not_hc	RPL5P28
MDD_pool_not_hc	RPL5P35
MDD_pool_not_hc	RPL5P4
MDD_pool_not_hc	RPL7AP25
MDD_pool_not_hc	RPL7AP44
MDD_pool_not_hc	RPL7AP58
MDD_pool_not_hc	RPL7AP60
MDD_pool_not_hc	RPL7AP62
MDD_pool_not_hc	RPL7P11
MDD_pool_not_hc	RPL7P32
MDD_pool_not_hc	RPL7P4
MDD_pool_not_hc	RPL7P47
MDD_pool_not_hc	RPL7P7
MDD_pool_not_hc	RPL7P9
MDD_pool_not_hc	RPL8P1
MDD_pool_not_hc	RPLP0P2
MDD_pool_not_hc	RPLP2P1
MDD_pool_not_hc	RPN2
MDD_pool_not_hc	RPP21
MDD_pool_not_hc	RPS16P9
MDD_pool_not_hc	RPS17P1
MDD_pool_not_hc	RPS17P5
MDD_pool_not_hc	RPS20P22
MDD_pool_not_hc	RPS20P9
MDD_pool_not_hc	RPS23P6
MDD_pool_not_hc	RPS24
MDD_pool_not_hc	RPS26P42
MDD_pool_not_hc	RPS27AP18
MDD_pool_not_hc	RPS27AP7
MDD_pool_not_hc	RPS27P5
MDD_pool_not_hc	RPS28P1
MDD_pool_not_hc	RPS29P1
MDD_pool_not_hc	RPS29P19
MDD_pool_not_hc	RPS29P33
MDD_pool_not_hc	RPS29P6
MDD_pool_not_hc	RPS2P41
MDD_pool_not_hc	RPS2P5
MDD_pool_not_hc	RPS4XP5
MDD_pool_not_hc	RPS6KA5
MDD_pool_not_hc	RPS6KL1
MDD_pool_not_hc	RPSAP2
MDD_pool_not_hc	RPSAP5
MDD_pool_not_hc	RPSAP53
MDD_pool_not_hc	RPSAP57
MDD_pool_not_hc	RPSAP71
MDD_pool_not_hc	RPSAP76
MDD_pool_not_hc	RPUSD2
MDD_pool_not_hc	RRP12
MDD_pool_not_hc	RRP7BP
MDD_pool_not_hc	RRP9
MDD_pool_not_hc	RSL24D1P1
MDD_pool_not_hc	RSL24D1P6
MDD_pool_not_hc	RSPH10B2
MDD_pool_not_hc	RUNX1T1
MDD_pool_not_hc	RWDD1
MDD_pool_not_hc	RWDD4P1
MDD_pool_not_hc	RXRB
MDD_pool_not_hc	SALL1
MDD_pool_not_hc	SAMD8
MDD_pool_not_hc	SAP30L-AS1
MDD_pool_not_hc	SAR1AP1
MDD_pool_not_hc	SARM1
MDD_pool_not_hc	SARNP
MDD_pool_not_hc	SASH1
MDD_pool_not_hc	SATB1
MDD_pool_not_hc	SBNO1
MDD_pool_not_hc	SBNO1-AS1
MDD_pool_not_hc	SCAI
MDD_pool_not_hc	SCARNA3
MDD_pool_not_hc	SCAT2
MDD_pool_not_hc	SCGB1D4
MDD_pool_not_hc	SCRN3
MDD_pool_not_hc	SDCBP2-AS1
MDD_pool_not_hc	SDCCAG8
MDD_pool_not_hc	SDF2L1
MDD_pool_not_hc	SDHAF2
MDD_pool_not_hc	SDHCP3
MDD_pool_not_hc	SDHCP4
MDD_pool_not_hc	SDHDP2
MDD_pool_not_hc	SDK1-AS1
MDD_pool_not_hc	SEC16A
MDD_pool_not_hc	SEC24D
MDD_pool_not_hc	SELENOF
MDD_pool_not_hc	SELENOH
MDD_pool_not_hc	SELENOO
MDD_pool_not_hc	SELENOO-AS1
MDD_pool_not_hc	SEMA3B
MDD_pool_not_hc	SEMA3B-AS1
MDD_pool_not_hc	SEMA3F
MDD_pool_not_hc	SEMA3F-AS1
MDD_pool_not_hc	SEMA3G
MDD_pool_not_hc	SEMA4D
MDD_pool_not_hc	SENP6
MDD_pool_not_hc	SENP7
MDD_pool_not_hc	SEPTIN7P11
MDD_pool_not_hc	SERBP1P3
MDD_pool_not_hc	SERHL
MDD_pool_not_hc	SERHL2
MDD_pool_not_hc	SERPINC1
MDD_pool_not_hc	SERPING1
MDD_pool_not_hc	SERPINI2
MDD_pool_not_hc	SERTM1
MDD_pool_not_hc	SETBP1-DT
MDD_pool_not_hc	SETD1B
MDD_pool_not_hc	SEZ6
MDD_pool_not_hc	SF3A3
MDD_pool_not_hc	SF3B1
MDD_pool_not_hc	SFMBT1
MDD_pool_not_hc	SFSWAP
MDD_pool_not_hc	SFTA2
MDD_pool_not_hc	SFXN2
MDD_pool_not_hc	SGIP1
MDD_pool_not_hc	SGO1-AS1
MDD_pool_not_hc	SH3GLB1
MDD_pool_not_hc	SH3RF3
MDD_pool_not_hc	SHANK2-AS2
MDD_pool_not_hc	SHANK2-AS3
MDD_pool_not_hc	SHANK3
MDD_pool_not_hc	SHISA5
MDD_pool_not_hc	SHOX2
MDD_pool_not_hc	SIDT1
MDD_pool_not_hc	SIDT1-AS1
MDD_pool_not_hc	SIGLEC24P
MDD_pool_not_hc	SIGLECL1
MDD_pool_not_hc	SIM1
MDD_pool_not_hc	SIM1-AS1
MDD_pool_not_hc	SKA2
MDD_pool_not_hc	SKIC2
MDD_pool_not_hc	SKIDA1
MDD_pool_not_hc	SLC12A5
MDD_pool_not_hc	SLC12A5-AS1
MDD_pool_not_hc	SLC17A1
MDD_pool_not_hc	SLC17A2
MDD_pool_not_hc	SLC17A3
MDD_pool_not_hc	SLC23A4P
MDD_pool_not_hc	SLC25A1
MDD_pool_not_hc	SLC25A13
MDD_pool_not_hc	SLC25A17
MDD_pool_not_hc	SLC25A20
MDD_pool_not_hc	SLC25A51P1
MDD_pool_not_hc	SLC25A5P5
MDD_pool_not_hc	SLC25A5P8
MDD_pool_not_hc	SLC25A6P2
MDD_pool_not_hc	SLC25A6P3
MDD_pool_not_hc	SLC26A10P
MDD_pool_not_hc	SLC26A6
MDD_pool_not_hc	SLC26A7
MDD_pool_not_hc	SLC2A10
MDD_pool_not_hc	SLC2A13
MDD_pool_not_hc	SLC30A9
MDD_pool_not_hc	SLC34A3
MDD_pool_not_hc	SLC35A4
MDD_pool_not_hc	SLC35C1
MDD_pool_not_hc	SLC35C2
MDD_pool_not_hc	SLC35D1
MDD_pool_not_hc	SLC35D2
MDD_pool_not_hc	SLC38A3
MDD_pool_not_hc	SLC39A13
MDD_pool_not_hc	SLC39A7
MDD_pool_not_hc	SLC39A8
MDD_pool_not_hc	SLC3A1
MDD_pool_not_hc	SLC3A2
MDD_pool_not_hc	SLC43A1
MDD_pool_not_hc	SLC44A5
MDD_pool_not_hc	SLC45A1
MDD_pool_not_hc	SLC4A10
MDD_pool_not_hc	SLC4A1AP
MDD_pool_not_hc	SLC4A9
MDD_pool_not_hc	SLC66A1L
MDD_pool_not_hc	SLC6A2
MDD_pool_not_hc	SLC7A11
MDD_pool_not_hc	SLC8A2
MDD_pool_not_hc	SLC9A9
MDD_pool_not_hc	SLIT1
MDD_pool_not_hc	SLIT2
MDD_pool_not_hc	SLIT2-IT1
MDD_pool_not_hc	SLX9
MDD_pool_not_hc	SMG1P7
MDD_pool_not_hc	SMG8
MDD_pool_not_hc	SMIM15-AS1
MDD_pool_not_hc	SMIM15P2
MDD_pool_not_hc	SMIM23
MDD_pool_not_hc	SMIM4
MDD_pool_not_hc	SMO
MDD_pool_not_hc	SMYD2
MDD_pool_not_hc	SMYD3-AS1
MDD_pool_not_hc	SNAP23P1
MDD_pool_not_hc	SNAPC4
MDD_pool_not_hc	SNCA
MDD_pool_not_hc	SNHG8
MDD_pool_not_hc	SNORA14A
MDD_pool_not_hc	SNORA15
MDD_pool_not_hc	SNORA28
MDD_pool_not_hc	SNORA38
MDD_pool_not_hc	SNORA4
MDD_pool_not_hc	SNORA70
MDD_pool_not_hc	SNORA70J
MDD_pool_not_hc	SNORA73
MDD_pool_not_hc	SNORC
MDD_pool_not_hc	SNORD117
MDD_pool_not_hc	SNORD118
MDD_pool_not_hc	SNORD12
MDD_pool_not_hc	SNORD125
MDD_pool_not_hc	SNORD12B
MDD_pool_not_hc	SNORD12C
MDD_pool_not_hc	SNORD19
MDD_pool_not_hc	SNORD19B
MDD_pool_not_hc	SNORD19C
MDD_pool_not_hc	SNORD32B
MDD_pool_not_hc	SNORD48
MDD_pool_not_hc	SNORD63
MDD_pool_not_hc	SNORD63B
MDD_pool_not_hc	SNORD66
MDD_pool_not_hc	SNORD67
MDD_pool_not_hc	SNORD69
MDD_pool_not_hc	SNORD71
MDD_pool_not_hc	SNORD84
MDD_pool_not_hc	SNORD90
MDD_pool_not_hc	SNRK
MDD_pool_not_hc	SNRK-AS1
MDD_pool_not_hc	SNRNP35
MDD_pool_not_hc	SNRPGP2
MDD_pool_not_hc	SNRPGP9
MDD_pool_not_hc	SNX2
MDD_pool_not_hc	SNX24
MDD_pool_not_hc	SNX8
MDD_pool_not_hc	SOCS5P3
MDD_pool_not_hc	SOGA1
MDD_pool_not_hc	SORCS3-AS1
MDD_pool_not_hc	SOX11
MDD_pool_not_hc	SOX2-OT
MDD_pool_not_hc	SOX5-AS1
MDD_pool_not_hc	SP1
MDD_pool_not_hc	SP3
MDD_pool_not_hc	SP7
MDD_pool_not_hc	SP9
MDD_pool_not_hc	SPAG16
MDD_pool_not_hc	SPATA19
MDD_pool_not_hc	SPATA6
MDD_pool_not_hc	SPCS1
MDD_pool_not_hc	SPDYE20P
MDD_pool_not_hc	SPDYE5
MDD_pool_not_hc	SPEN
MDD_pool_not_hc	SPEN-AS1
MDD_pool_not_hc	SPI1
MDD_pool_not_hc	SPICE1
MDD_pool_not_hc	SPINDOC
MDD_pool_not_hc	SPINK8
MDD_pool_not_hc	SPRED1
MDD_pool_not_hc	SPRY2
MDD_pool_not_hc	SPTB
MDD_pool_not_hc	SRA1
MDD_pool_not_hc	SRC
MDD_pool_not_hc	SRD5A3-AS1
MDD_pool_not_hc	SREBF2
MDD_pool_not_hc	SREBF2-AS1
MDD_pool_not_hc	SRGNP1
MDD_pool_not_hc	SRPK2
MDD_pool_not_hc	SRRM3
MDD_pool_not_hc	SRRM4
MDD_pool_not_hc	SSBL5P
MDD_pool_not_hc	SSR4P1
MDD_pool_not_hc	SSRP1
MDD_pool_not_hc	ST13
MDD_pool_not_hc	ST18
MDD_pool_not_hc	STAB1
MDD_pool_not_hc	STAM2
MDD_pool_not_hc	STAT1
MDD_pool_not_hc	STAU1
MDD_pool_not_hc	STIL
MDD_pool_not_hc	STIMATE
MDD_pool_not_hc	STIMATE-MUSTN1
MDD_pool_not_hc	STK10
MDD_pool_not_hc	STK19
MDD_pool_not_hc	STK24-AS1
MDD_pool_not_hc	STK38L
MDD_pool_not_hc	STON1-GTF2A1L
MDD_pool_not_hc	STPG2
MDD_pool_not_hc	STPG2-AS1
MDD_pool_not_hc	STRBP
MDD_pool_not_hc	STRC
MDD_pool_not_hc	STRCP1
MDD_pool_not_hc	STX17-DT
MDD_pool_not_hc	STXBP5
MDD_pool_not_hc	STYXL1
MDD_pool_not_hc	SUB1P2
MDD_pool_not_hc	SUCLA2P1
MDD_pool_not_hc	SUDS3
MDD_pool_not_hc	SUMO1P2
MDD_pool_not_hc	SUMO2P1
MDD_pool_not_hc	SUMO2P15
MDD_pool_not_hc	SUN1
MDD_pool_not_hc	SUPT20H
MDD_pool_not_hc	SUSD1
MDD_pool_not_hc	SVOP
MDD_pool_not_hc	SYCP2
MDD_pool_not_hc	SYN2
MDD_pool_not_hc	SYNE2
MDD_pool_not_hc	SYNGAP1
MDD_pool_not_hc	SYNPO2
MDD_pool_not_hc	SYT10
MDD_pool_not_hc	SYT13
MDD_pool_not_hc	SYT7
MDD_pool_not_hc	TAF7
MDD_pool_not_hc	TAFA1
MDD_pool_not_hc	TAFA2
MDD_pool_not_hc	TAFA5
MDD_pool_not_hc	TAL1
MDD_pool_not_hc	TANK-AS1
MDD_pool_not_hc	TAOK1
MDD_pool_not_hc	TAOK3
MDD_pool_not_hc	TAPBP
MDD_pool_not_hc	TAPT1-AS1
MDD_pool_not_hc	TARDBPP4
MDD_pool_not_hc	TAS2R2P
MDD_pool_not_hc	TASOR2
MDD_pool_not_hc	TBC1D21
MDD_pool_not_hc	TBCA
MDD_pool_not_hc	TBL1XR1
MDD_pool_not_hc	TBR1
MDD_pool_not_hc	TCAIM
MDD_pool_not_hc	TCERG1P2
MDD_pool_not_hc	TCF19
MDD_pool_not_hc	TCF20
MDD_pool_not_hc	TCF4-AS1
MDD_pool_not_hc	TCF4-AS2
MDD_pool_not_hc	TCF7L2
MDD_pool_not_hc	TCHP
MDD_pool_not_hc	TCTA
MDD_pool_not_hc	TDRD10
MDD_pool_not_hc	TDRD9
MDD_pool_not_hc	TEF
MDD_pool_not_hc	TEK
MDD_pool_not_hc	TERF1
MDD_pool_not_hc	TERF2
MDD_pool_not_hc	TESMIN
MDD_pool_not_hc	TET2
MDD_pool_not_hc	TET2-AS1
MDD_pool_not_hc	TEX14
MDD_pool_not_hc	TEX21P
MDD_pool_not_hc	TFAMP1
MDD_pool_not_hc	TFAP2B
MDD_pool_not_hc	TFAP2D
MDD_pool_not_hc	TGFBR1
MDD_pool_not_hc	TGM4
MDD_pool_not_hc	THEM7P
MDD_pool_not_hc	THRAP3P3
MDD_pool_not_hc	THSD7A
MDD_pool_not_hc	TIMM10
MDD_pool_not_hc	TIMM9P2
MDD_pool_not_hc	TKFC
MDD_pool_not_hc	TKT
MDD_pool_not_hc	TLE4
MDD_pool_not_hc	TLL2
MDD_pool_not_hc	TLR4
MDD_pool_not_hc	TLR9
MDD_pool_not_hc	TLX3
MDD_pool_not_hc	TM9SF4
MDD_pool_not_hc	TMA7
MDD_pool_not_hc	TMCO5A
MDD_pool_not_hc	TMCO6
MDD_pool_not_hc	TMED2
MDD_pool_not_hc	TMEM107
MDD_pool_not_hc	TMEM108
MDD_pool_not_hc	TMEM115
MDD_pool_not_hc	TMEM116
MDD_pool_not_hc	TMEM120A
MDD_pool_not_hc	TMEM138
MDD_pool_not_hc	TMEM161B
MDD_pool_not_hc	TMEM161B-DT
MDD_pool_not_hc	TMEM183AP1
MDD_pool_not_hc	TMEM200C
MDD_pool_not_hc	TMEM216
MDD_pool_not_hc	TMEM256P2
MDD_pool_not_hc	TMEM258
MDD_pool_not_hc	TMEM33
MDD_pool_not_hc	TMEM42
MDD_pool_not_hc	TMEM67
MDD_pool_not_hc	TMEM89
MDD_pool_not_hc	TMPOP1
MDD_pool_not_hc	TMPRSS5
MDD_pool_not_hc	TMX2
MDD_pool_not_hc	TNF
MDD_pool_not_hc	TNNC1
MDD_pool_not_hc	TNNI3K
MDD_pool_not_hc	TOB2
MDD_pool_not_hc	TOB2P1
MDD_pool_not_hc	TOMM5
MDD_pool_not_hc	TOP1
MDD_pool_not_hc	TOPAZ1
MDD_pool_not_hc	TOR1A
MDD_pool_not_hc	TOX
MDD_pool_not_hc	TOX-DT
MDD_pool_not_hc	TOX3
MDD_pool_not_hc	TP53BP1
MDD_pool_not_hc	TPD52L2
MDD_pool_not_hc	TPK1
MDD_pool_not_hc	TPT1P2
MDD_pool_not_hc	TPTE2P2
MDD_pool_not_hc	TPTE2P3
MDD_pool_not_hc	TPX2
MDD_pool_not_hc	TRABD
MDD_pool_not_hc	TRABD-AS1
MDD_pool_not_hc	TRAF3
MDD_pool_not_hc	TRAIP
MDD_pool_not_hc	TRAPPC3L
MDD_pool_not_hc	TREX1
MDD_pool_not_hc	TRIM10
MDD_pool_not_hc	TRIM15
MDD_pool_not_hc	TRIM26
MDD_pool_not_hc	TRIM26BP
MDD_pool_not_hc	TRIM27
MDD_pool_not_hc	TRIM31
MDD_pool_not_hc	TRIM31-AS1
MDD_pool_not_hc	TRIM38
MDD_pool_not_hc	TRIM39
MDD_pool_not_hc	TRIM39-RPP21
MDD_pool_not_hc	TRIM40
MDD_pool_not_hc	TRIM64B
MDD_pool_not_hc	TRIM64EP
MDD_pool_not_hc	TRIM73
MDD_pool_not_hc	TRIM77
MDD_pool_not_hc	TRIM77BP
MDD_pool_not_hc	TRIM8
MDD_pool_not_hc	TRIM8-DT
MDD_pool_not_hc	TRMT1
MDD_pool_not_hc	TRMT61A
MDD_pool_not_hc	TRMT61A-DT
MDD_pool_not_hc	TRNAI6
MDD_pool_not_hc	TRPM2
MDD_pool_not_hc	TRPS1-AS1
MDD_pool_not_hc	TRPV4
MDD_pool_not_hc	TSC22D1-AS1
MDD_pool_not_hc	TSEN15P2
MDD_pool_not_hc	TSHZ2
MDD_pool_not_hc	TSHZ3
MDD_pool_not_hc	TSNARE1
MDD_pool_not_hc	TSPAN18
MDD_pool_not_hc	TSPAN31
MDD_pool_not_hc	TSPAN5
MDD_pool_not_hc	TSPO2
MDD_pool_not_hc	TSPY26P
MDD_pool_not_hc	TSSK1A
MDD_pool_not_hc	TSSK2
MDD_pool_not_hc	TSTD3
MDD_pool_not_hc	TTC12
MDD_pool_not_hc	TTC12-DT
MDD_pool_not_hc	TTC39C-AS1
MDD_pool_not_hc	TTL
MDD_pool_not_hc	TTLL7
MDD_pool_not_hc	TTYH3
MDD_pool_not_hc	TUBAP12
MDD_pool_not_hc	TUBB
MDD_pool_not_hc	TUBB8P5
MDD_pool_not_hc	TUBBP8
MDD_pool_not_hc	TUBBP9
MDD_pool_not_hc	TUBGCP4
MDD_pool_not_hc	TUBGCP6
MDD_pool_not_hc	TUSC2
MDD_pool_not_hc	TWF2
MDD_pool_not_hc	TWF2-DT
MDD_pool_not_hc	TXNDC9
MDD_pool_not_hc	TYR
MDD_pool_not_hc	TYW1B
MDD_pool_not_hc	U2SURP
MDD_pool_not_hc	U3
MDD_pool_not_hc	U73166.2
MDD_pool_not_hc	U73169.1
MDD_pool_not_hc	U8
MDD_pool_not_hc	U91319.1
MDD_pool_not_hc	U91328.21
MDD_pool_not_hc	U95743.1
MDD_pool_not_hc	UBA7
MDD_pool_not_hc	UBAP2L
MDD_pool_not_hc	UBD
MDD_pool_not_hc	UBDP1
MDD_pool_not_hc	UBE2D2
MDD_pool_not_hc	UBE2E1
MDD_pool_not_hc	UBE2E2-DT
MDD_pool_not_hc	UBE2L3
MDD_pool_not_hc	UBE2L6
MDD_pool_not_hc	UBE2Q1
MDD_pool_not_hc	UBE2Q1-AS1
MDD_pool_not_hc	UBE2Q2P10
MDD_pool_not_hc	UBE2V1P15
MDD_pool_not_hc	UBE2WP1
MDD_pool_not_hc	UBE3C
MDD_pool_not_hc	UBQLN1P1
MDD_pool_not_hc	UBTFL2
MDD_pool_not_hc	UBTFL7
MDD_pool_not_hc	UBXN2A
MDD_pool_not_hc	UCN2
MDD_pool_not_hc	UGCG
MDD_pool_not_hc	UGGT2
MDD_pool_not_hc	UGP2
MDD_pool_not_hc	UGT8
MDD_pool_not_hc	UNC119B
MDD_pool_not_hc	UNC45A
MDD_pool_not_hc	UNC50
MDD_pool_not_hc	UNK
MDD_pool_not_hc	UQCC2
MDD_pool_not_hc	UQCRC1
MDD_pool_not_hc	UQCRHL
MDD_pool_not_hc	UQCRHP1
MDD_pool_not_hc	USH2A-AS2
MDD_pool_not_hc	USP15
MDD_pool_not_hc	USP18
MDD_pool_not_hc	USP19
MDD_pool_not_hc	USP28
MDD_pool_not_hc	USP3
MDD_pool_not_hc	USP3-AS1
MDD_pool_not_hc	USP31
MDD_pool_not_hc	USP4
MDD_pool_not_hc	USP8P1
MDD_pool_not_hc	VAC14
MDD_pool_not_hc	VAMP2
MDD_pool_not_hc	VARS2
MDD_pool_not_hc	VAX1
MDD_pool_not_hc	VCL
MDD_pool_not_hc	VDAC2
MDD_pool_not_hc	VEPH1
MDD_pool_not_hc	VINAC1P
MDD_pool_not_hc	VN1R10P
MDD_pool_not_hc	VN1R11P
MDD_pool_not_hc	VN1R12P
MDD_pool_not_hc	VN1R13P
MDD_pool_not_hc	VN1R18P
MDD_pool_not_hc	VPS37B
MDD_pool_not_hc	VPS52
MDD_pool_not_hc	VPS54
MDD_pool_not_hc	VRK2
MDD_pool_not_hc	VSIG10
MDD_pool_not_hc	VSIG10L
MDD_pool_not_hc	VSIG10L-AS1
MDD_pool_not_hc	VSX2
MDD_pool_not_hc	VTRNA1-1
MDD_pool_not_hc	VTRNA1-2
MDD_pool_not_hc	VTRNA1-3
MDD_pool_not_hc	VWA3A
MDD_pool_not_hc	VWC2L
MDD_pool_not_hc	VWC2L-IT1
MDD_pool_not_hc	VWCE
MDD_pool_not_hc	VWDE
MDD_pool_not_hc	WBP1L
MDD_pool_not_hc	WDCP
MDD_pool_not_hc	WDPCP
MDD_pool_not_hc	WDR38
MDD_pool_not_hc	WDR5
MDD_pool_not_hc	WDR5-DT
MDD_pool_not_hc	WDR55
MDD_pool_not_hc	WDR6
MDD_pool_not_hc	WDR64
MDD_pool_not_hc	WDR82
MDD_pool_not_hc	WDR89
MDD_pool_not_hc	WIPF3
MDD_pool_not_hc	WSB2
MDD_pool_not_hc	WT1
