gene	PLS1	PLS2	C1	C3
ANKRD20A9P	5.23688	-0.759053	0.52196	-0.0787368
ANKRD24	7.28333	6.23469	0.59539	0.524849
ANKRD26	5.33752	1.01396	0.497368	0.170617
ANKRD27	0.283595	1.79963	0.211159	0.146572
ANKRD28	-1.2757	3.54162	-0.140291	0.429125
ANKRD29	6.59857	-3.3007	0.86019	-0.123824
ANKRD30B	-8.80641	5.53018	-0.596708	0.510045
ANKRD30BL	-3.60073	3.73758	-0.51889	0.233928
ANKRD30BP2	-4.78442	1.75303	-0.633627	0.190966
ANKRD33B	3.82386	2.04997	0.566475	0.445732
ANKRD34C	5.54064	2.78835	0.743273	0.192013
ANKRD36BP2	0.719033	0.566629	-0.23084	-0.227637
ANKRD37	6.60574	0.229591	0.710522	-0.0685296
ANKRD42	2.74389	-3.26612	0.589881	-0.129738
ANKRD45	1.70794	0.0710946	-0.155042	-0.26227
ANKRD49	3.80864	1.13185	0.164101	0.128306
ANKRD50	-8.02469	2.58558	-0.798823	0.113883
ANKRD54	-3.5904	-3.10104	-0.626417	-0.255787
ANKRD55	-3.41453	6.55581	-0.504321	0.316203
ANKRD6	-9.00726	3.39182	-0.946027	0.0365135
ANKRD62	10.4954	-5.46447	0.77958	-0.219912
ANKRD65	5.21911	-0.102257	0.587001	0.132235
ANKRD9	6.07786	-0.947026	0.727764	-0.175437
ANKS1A	5.77587	0.217784	0.698409	-0.093715
ANKS1B	3.59875	1.67511	0.216153	0.182035
ANKS3	6.87117	1.14233	0.624555	0.0371258
ANKS6	13.955	0.230334	0.867907	-0.0971196
ANKZF1	7.74591	2.2983	0.509055	0.0507049
ANLN	1.92275	-3.25908	0.141166	-0.465432
ANO10	-1.67333	2.71012	-0.53401	-0.0244811
ANO2	-4.89165	1.50597	-0.608895	-0.110805
ANO3	-12.1427	1.18756	-0.795946	0.221192
ANO4	1.9791	-1.54686	0.392149	-0.365862
ANO5	2.4056	1.88143	0.687851	0.389102
ANO7	1.31662	1.47749	0.306998	-0.0704215
ANOS1	-3.18509	2.45188	-0.717654	-0.11115
ANP32A	3.83767	-4.03224	0.198462	-0.438568
ANP32E	-5.07803	1.23476	-0.679442	-0.131911
ANTXR1	9.67131	0.673062	0.637668	-0.101867
ANTXR2	0.907387	-1.42255	0.191745	-0.29259
ANXA1	-2.60483	-1.21027	-0.36622	-0.150182
ANXA11	-5.19384	0.864307	-0.702691	0.0915278
ANXA2	-3.17789	-3.58782	-0.523594	-0.465605
ANXA2P3	6.55842	5.25045	0.490987	0.441135
ANXA3	1.97438	-0.608245	0.489906	-0.141747
ANXA4	-2.51017	-3.1443	-0.0823584	-0.449842
ANXA5	4.14838	-4.87954	0.424326	-0.644209
ANXA6	1.59459	-1.99236	0.63966	0.177305
AP1G2	5.41284	4.12882	0.197096	0.258331
AP1S1	-9.27767	-0.335153	-0.638146	0.209421
AP1S2	2.26782	-2.17357	0.610279	0.100678
AP2A2	-10.3825	0.750421	-0.808146	0.220746
AP2B1	-12.1138	-1.18174	-0.765075	-0.0482028
AP2S1	-7.8992	-0.621309	-0.624964	0.147753
AP3B2	-8.42095	3.12947	-0.691123	0.407752
AP3M2	-10.4399	4.49977	-0.710804	0.441118
AP3S1	-17.0836	0.0109608	-0.888908	0.0585442
AP4E1	6.98593	1.12678	0.605517	-0.104734
AP5M1	2.96672	-0.751324	0.47744	-0.0196716
AP5S1	-6.10493	-2.16188	-0.600008	-0.117037
APAF1	-4.2879	0.308532	-0.718628	-0.1226
APBA1	-4.35326	0.708982	-0.528439	0.238914
APBB1IP	-7.43288	-3.89354	-0.708552	-0.265941
APBB2	0.224924	-1.23208	0.24788	-0.240608
APCDD1	-3.93976	1.36751	-0.611146	-0.287675
APEH	-4.55481	1.74266	-0.40018	0.363193
APEX2	-4.4154	1.47405	-0.371624	0.180542
API5	3.47623	2.57131	0.391007	0.30293
APIP	9.86923	-3.57947	0.667742	-0.385826
APLN	-4.51017	-0.492581	-0.658189	-0.542016
APLNR	-2.72842	-0.959985	-0.637043	-0.439853
APMAP	-6.47081	3.54398	-0.642667	0.328032
APOC1	-5.31294	-2.20171	-0.649907	0.0314148
APOE	-4.29229	-0.0418827	-0.666009	-0.154876
APOL1	2.97411	-0.23486	0.660375	0.201643
APOL2	4.65071	0.199798	0.851269	0.140472
APOLD1	1.96666	-1.69201	0.340226	-0.27159
APOM	-3.71267	0.282394	-0.650797	-0.300705
APOPT1	-13.1548	-2.85089	-0.767548	0.0342891
APPBP2	3.99961	0.50937	0.529786	0.089604
APRT	-5.96114	-0.367205	-0.530269	0.154105
APTR	-12.8549	-2.43202	-0.852728	-0.139327
AQP1	-0.712321	1.00565	-0.435247	-0.465295
AQP4	-5.09237	1.79414	-0.691544	-0.236719
AQP5	-4.34355	-3.59144	-0.518982	-0.3159
AQP9	-3.44425	4.6279	-0.532196	0.452395
AR	5.8	-1.53125	0.809491	-0.109005
ARAP2	2.21275	2.18021	0.466291	0.256248
ARAP3	5.28968	5.75019	0.348548	0.423051
ARC	6.17274	0.332922	0.772787	0.167937
ARF3	-6.16325	2.99959	-0.584655	0.396547
ARFGAP3	-4.53977	1.69484	-0.602154	0.0545103
ARFGEF1	3.50093	-2.75836	0.386961	-0.0330814
ARFGEF2	5.42098	-0.447863	0.632196	-0.0675273
ARFGEF3	-8.66547	0.456818	-0.796965	0.0986598
ARG2	2.97985	0.555291	0.384214	0.0415825
ARHGAP10	2.21361	0.502239	0.246817	0.25274
ARHGAP12	-12.062	4.6173	-0.823585	0.0828919
ARHGAP18	-4.73327	-2.12315	-0.667841	-0.10841
ARHGAP22	-3.75981	-4.70411	-0.360282	-0.519793
ARHGAP25	-2.6037	1.48116	-0.127331	-0.036309
ARHGAP26	6.59383	2.38772	0.744475	0.237941
ARHGAP27	1.78427	-1.82173	0.35858	-0.227982
ARHGAP27P1	4.74441	0.854958	0.406482	0.0663805
ARHGAP27P2	6.30474	4.91826	0.59162	0.161616
ARHGAP28	-11.13	8.9538	-0.789663	0.329482
ARHGAP29	2.56949	5.84224	0.31299	0.659289
ARHGAP31	-2.26688	1.37474	-0.301394	-0.140775
ARHGAP32	5.72754	1.27521	0.445947	0.317
ARHGAP33	-13.2209	3.03237	-0.86779	0.0752119
ARHGAP36	-6.29738	-0.0153192	-0.811169	-0.15256
ARHGAP39	10.741	1.5378	0.786679	0.101765
ARHGAP4	-8.41092	0.436272	-0.829956	-0.272786
ARHGAP42	-1.28224	2.46771	-0.370855	-0.151945
ARHGAP44	3.0671	-1.58197	0.602966	-0.127915
ARHGAP45	-9.676	-3.30753	-0.563984	-0.276423
ARHGAP5-AS1	-5.89808	1.31039	-0.719129	-0.0583746
ARHGAP6	-4.91158	-1.84802	-0.769039	-0.195561
ARHGAP9	5.52005	-1.29757	0.878494	0.0605615
ARHGDIA	-11.8534	0.13139	-0.819161	0.0975377
ARHGDIB	-5.24135	-0.506525	-0.365366	0.115813
ARHGDIG	-11.8966	2.95561	-0.720241	0.252485
ARHGEF10	2.9309	0.175546	0.295064	-0.361962
ARHGEF10L	5.81533	-1.01901	0.510938	-0.401064
ARHGEF11	7.22971	-0.219206	0.801871	0.0883167
ARHGEF12	9.96601	3.45562	0.701985	0.299345
ARHGEF16	1.90436	0.426493	0.306976	-0.275136
ARHGEF17	2.7082	0.795252	0.725054	0.0809384
ARHGEF18	5.19829	0.408388	0.74906	-0.00979046
ARHGEF2	1.52836	0.396356	0.429558	0.16049
ARHGEF26-AS1	-3.19497	1.31946	-0.65443	-0.169601
ARHGEF28	-15.6978	0.0739385	-0.87526	-0.0168196
ARHGEF4	-2.39502	-0.338372	-0.176781	-0.0499029
ARHGEF40	-7.57489	-0.361159	-0.714689	-0.36692
ARHGEF6	0.595042	-2.1015	0.165166	-0.401568
ARHGEF7	10.393	-0.929433	0.772367	-0.126108
ARID2	10.6109	2.12963	0.707515	0.0418654
ARID3B	4.45037	-2.67349	0.343682	-0.272533
ARID5A	0.444038	7.44836	0.0841907	0.612983
ARID5B	10.3023	0.16553	0.667234	-0.127833
ARIH2	8.78457	-1.89249	0.786411	-0.120205
ARL10	-4.06023	1.72392	-0.757766	0.0998742
ARL13B	10.4619	-1.86028	0.601252	-0.306311
ARL15	-11.9779	1.23393	-0.761611	0.127675
ARL16	-12.3082	-1.95661	-0.830676	0.121977
ARL17A	2.55751	0.63379	0.0504879	-0.0427977
ARL2BP	10.3718	0.733967	0.734661	0.0966778
ARL3	-7.71756	0.0273682	-0.62184	-0.0287523
ARL4A	0.0293599	0.381819	-0.0839841	0.267587
ARL4C	8.15205	5.97065	0.648098	0.128972
ARL4D	-0.891815	-0.0523601	0.167474	0.23771
ARL5A	3.21152	-2.96174	0.249037	-0.264532
ARL5B	5.70378	1.93278	0.736245	0.214722
ARL6	2.15528	-0.0407939	0.279976	0.0980415
ARL6IP5	2.11406	-0.390728	0.627681	0.299784
ARL9	0.914654	-0.170517	-0.034349	0.370524
ARMC10	-10.7194	0.613539	-0.856086	0.0568014
ARMC2	-1.59213	1.71228	-0.557315	0.0684177
ARMC8	1.55674	1.2957	0.596514	0.441335
ARMC9	4.74477	2.03661	0.353499	0.0989842
ARMCX1	-14.0737	4.01801	-0.811734	0.159275
ARMCX2	-10.843	0.569351	-0.808107	0.161303
ARMCX4	10.1473	2.56126	0.619002	0.0369185
ARMCX6	1.28122	-0.748874	0.0787682	-0.529267
ARMT1	3.01769	-2.33779	0.685911	0.166513
ARNT2	-4.54403	3.55448	-0.506779	0.398662
ARNTL	4.60802	1.11457	0.643871	0.367781
ARNTL2	-2.15237	0.0196257	-0.405508	0.253917
ARPC2	-9.39831	-0.067178	-0.709649	0.100544
ARPC3	-10.3324	-0.76689	-0.660038	0.0932284
ARPC5	-7.63272	-2.91976	-0.755633	-0.131542
ARPP19	-11.0658	2.77746	-0.757828	0.403586
ARPP21	12.2916	3.33853	0.66166	0.19027
ARRB1	-6.83764	1.00149	-0.701938	-0.205734
ARRB2	-8.95029	-0.374215	-0.714231	0.223405
ARRDC1-AS1	4.05228	-1.82899	0.407248	-0.0871918
ARSG	6.82039	0.735746	0.608583	0.332246
ARSJ	-1.99391	8.18694	-0.293667	0.380182
ART3	1.4977	-0.730079	0.381801	0.223554
ARVCF	-3.53053	1.93954	-0.486975	0.120736
ASAH1	-2.80061	-2.24304	-0.390254	-0.45344
ASAH2	6.8545	-2.16701	0.54411	-0.200093
ASAH2B	6.52794	-1.03252	0.541264	-0.166553
ASAP2	6.58285	-0.0943828	0.685968	-0.0264051
ASAP3	-2.98962	-0.840594	-0.274441	-0.429671
ASB1	-12.4265	0.00128959	-0.790814	-0.0943964
ASB13	7.92735	-0.670656	0.931137	0.149265
ASB2	-0.192232	7.55929	-0.204269	0.142036
ASB5	-5.97659	0.216299	-0.6149	0.0740679
ASB6	-4.33285	1.60607	-0.387378	0.271765
ASCL2	-18.6119	-0.601915	-0.941875	0.0807383
ASGR1	3.73701	2.63461	0.453137	0.135421
ASGR2	-0.34216	1.54536	0.186123	0.236459
ASH1L	4.9734	0.45904	0.520685	0.16517
ASH1L-AS1	-7.17772	0.011319	-0.752691	-0.0798221
ASH2L	-9.82756	2.32595	-0.705664	0.386931
ASIC2	-11.8841	-1.8387	-0.796592	-0.115196
ASIC3	1.83662	3.15885	0.230081	0.14381
ASIC4	0.611097	2.86456	-0.209328	0.318746
ASL	-5.75892	1.44972	-0.63889	0.0535129
ASMTL	-3.63978	3.38801	-0.530821	0.0388855
ASMTL-AS1	0.639154	1.91447	0.0908794	0.472356
ASNSD1	3.43368	2.41923	0.217309	0.224391
ASNSP1	-1.24898	-0.65679	0.0125746	0.0358941
ASPDH	3.69468	-0.514257	0.608923	0.187023
ASPHD2	-4.50299	0.178794	-0.623246	0.342157
ASPRV1	5.92471	-0.726803	0.465533	-0.335721
ASPSCR1	7.12657	-0.669051	0.666722	-0.149409
ASS1	-4.65792	3.68707	-0.625011	0.455411
ASTE1	8.48889	3.31741	0.435067	0.0608279
ASTN1	-11.0104	1.25199	-0.866288	0.135416
ASTN2	4.13475	-1.79853	0.515999	-0.287981
ASXL2	-3.71428	1.3328	-0.395558	-0.193978
ASXL3	-4.76364	4.88756	-0.727433	0.206609
ATAD2	5.75521	1.44355	0.462786	-0.0274426
ATAD2B	4.18507	-0.293149	0.267149	-0.359621
ATE1	-3.88716	-0.0155018	-0.567639	-0.167109
ATF4	4.262	-0.0803704	0.617297	-0.0471742
ATF5	-5.42899	-3.53676	-0.548648	-0.259425
ATF6B	7.3962	2.45722	0.509363	0.104833
ATF7IP2	-2.14281	1.42555	-0.403029	0.348427
ATG16L1	9.33356	1.46716	0.849231	0.215815
ATG4D	3.44078	-0.560017	0.725855	0.11282
ATG7	-2.6987	3.0669	-0.213794	0.540843
ATL1	-6.90686	0.53636	-0.494389	0.384368
ATOH7	-16.5797	0.579367	-0.933821	0.164101
ATOX1	-10.1873	-0.758306	-0.76957	-0.00711043
ATP10A	2.10419	-1.16978	0.505513	-0.280906
ATP11A	5.46396	-2.01857	0.459436	-0.326703
ATP13A3	8.37769	-2.28224	0.654888	-0.099714
ATP1A1	2.19022	-0.155259	0.58927	0.182734
ATP1A3	2.46981	-0.574952	0.616802	0.132237
ATP1A4	4.8251	-1.13189	0.737452	0.0670298
ATP1B1	4.35111	-1.19797	0.66443	-0.0237129
ATP1B3	5.17762	-0.829352	0.667334	0.0785813
ATP2A2	2.48205	0.0293654	0.601552	0.284903
ATP2B1	3.4891	1.47182	0.644331	0.477211
ATP2B2	9.509	-1.02567	0.905954	0.139643
ATP2B3	7.58959	-1.88694	0.85498	0.0595869
ATP2B4	-16.6591	1.97327	-0.93959	0.176125
ATP2C1	-8.56619	-0.299552	-0.612024	0.241563
ATP2C2	-4.07698	-1.21591	-0.495314	-0.481369
ATP4A	10.4339	6.1868	0.781896	0.27519
ATP5F1A	6.22631	-2.0264	0.731865	-0.0533762
ATP5F1B	2.67851	-1.0134	0.557401	0.0846632
ATP5F1D	-0.334478	-0.611379	0.253329	0.157209
ATP5ME	-11.0376	-3.40245	-0.648993	-0.184653
ATP6AP1	-7.50755	1.55734	-0.661036	0.231195
ATP6V0A2	6.44752	0.190013	0.543313	-0.159211
ATP6V0A4	-7.71393	-3.58659	-0.649207	-0.123597
ATP6V0D1	-7.77379	-0.0320319	-0.570682	0.21977
ATP6V0E1	-2.6868	-2.43414	-0.258099	-0.437302
ATP6V0E2	-6.97111	-2.32443	-0.387456	-0.174555
ATP6V0E2-AS1	-4.89483	-1.21819	-0.554765	-0.127839
ATP6V1A	-5.44172	0.956234	-0.301258	0.254257
ATP6V1C1	-13.7215	3.23824	-0.813223	0.275592
ATP6V1C2	-1.74374	2.74914	-0.57928	-0.297659
ATP6V1E1	-7.04702	-0.537463	-0.428949	0.192933
ATP6V1E2	3.78474	-1.88157	0.623717	-0.0350679
ATP6V1H	-10.2551	-1.06158	-0.580702	0.108557
ATP7B	-2.87078	-1.03173	-0.473036	0.032543
ATP8A1	-1.82268	0.719094	-0.488863	-0.0119969
ATP8A2	-11.4678	-2.47732	-0.788344	0.0668481
ATP8B1	9.62692	1.95784	0.750287	-0.00214547
ATP8B2	10.777	0.133804	0.664919	-0.0883845
ATP9A	-8.31938	3.27681	-0.715201	0.31777
ATPAF1	1.53562	-2.52098	0.274136	-0.437348
ATPAF2	7.03634	-0.909701	0.593916	-0.177303
ATRNL1	6.40589	1.00732	0.850568	0.377153
ATRX	-0.560387	1.72897	-0.378801	0.207608
ATXN1	3.94309	6.08776	0.583713	0.375115
ATXN10	-6.25004	-1.28022	-0.71295	-0.00809767
ATXN2L	3.73143	1.49452	0.508442	0.100055
ATXN3	6.15289	-0.436941	0.596955	-0.0831376
ATXN7	6.60503	1.23313	0.488013	0.0378317
ATXN7L2	7.16351	3.25604	0.492275	0.103359
ATXN7L3	-0.597959	1.64454	0.230314	0.383025
AUNIP	-0.685928	-2.97958	-0.0181989	0.268388
AUTS2	4.30752	-0.151584	0.358553	-0.122438
AVEN	-1.62416	-2.83198	0.233602	-0.156634
AVIL	-0.602847	0.216026	-0.344247	-0.196215
AVL9	-6.6759	3.57508	-0.628823	0.343821
AVPI1	4.9229	3.02628	0.611255	0.317689
AXIN2	-0.249636	2.93457	-0.41272	0.0194997
AZGP1	4.69222	-3.67355	0.537388	-0.307837
AZIN1	-6.83509	-0.677932	-0.656189	0.0720696
AZIN1-AS1	-7.9441	-0.154308	-0.746199	-0.209116
B2M	1.09582	-4.49737	0.0786182	-0.584437
B3GALNT1	-12.8329	4.28397	-0.893106	0.128768
B3GALNT2	9.91471	0.174304	0.66528	-0.187984
B3GALT2	-3.43968	-0.28528	-0.287711	-0.103653
B3GALT5-AS1	-6.79531	-3.39474	-0.365332	-0.404753
B3GALT6	-15.2024	3.40633	-0.866314	0.0566774
B3GAT1	-6.42344	1.69339	-0.7091	0.0724671
B3GAT2	-1.76468	-0.796404	-0.509703	-0.461022
B3GLCT	-0.0437374	-3.25715	-0.111356	-0.35658
B3GNT2	-8.06107	1.57431	-0.622891	0.254254
B3GNT4	-12.6797	-0.866144	-0.828247	0.181941
B3GNT5	-4.66402	-3.99372	-0.578849	-0.341753
B3GNT9	7.27327	-1.60053	0.479827	-0.425163
B4GALT1	-1.29801	-0.719383	-0.416101	-0.359915
B4GALT2	-10.9757	4.92041	-0.784414	0.159726
B4GALT3	-7.5448	3.05307	-0.723199	0.223287
B4GALT5	-5.36981	2.52714	-0.423807	0.458438
B4GALT6	9.38895	-1.41386	0.750221	-0.0407515
B4GAT1	-6.41791	2.74435	-0.71341	0.219507
B9D1	-19.465	0.865041	-0.928043	0.16463
BAALC	-1.25752	6.33645	-0.187302	0.272953
BAAT	8.94989	1.30729	0.62943	0.138951
BABAM2	-14.4201	1.3224	-0.797328	0.226528
BACE1	-0.0158059	-3.44197	0.0950896	-0.450633
BACE2	-0.225442	-5.96525	0.0676107	-0.530241
BACH2	7.50439	3.20354	0.523101	0.198509
BAD	-5.40322	2.471	-0.468697	0.2874
BAG2	-4.92777	1.07188	-0.492052	-0.0763948
BAG3	-4.36161	-2.52357	-0.466159	-0.515539
BAG5	3.01526	3.52488	0.365223	0.474707
BAHCC1	2.90668	3.68785	0.160307	0.242661
BAIAP2	-13.908	1.23606	-0.802012	0.209788
BAIAP2L2	-4.15237	2.60363	-0.301245	0.344448
BAIAP3	-11.6878	7.63978	-0.902452	0.208956
BAK1	6.51019	1.23914	0.700457	0.0408436
BAMBI	-1.85473	-3.11667	-0.147325	-0.506449
BANK1	-2.99358	-0.705996	-0.169546	0.461636
BARD1	1.56615	-1.67994	0.0341228	-0.171961
BASP1-AS1	7.69732	2.60347	0.553662	0.33299
BATF3	-15.8732	0.980727	-0.859071	0.341628
BAZ1B	6.59864	3.38051	0.540048	0.0978176
BAZ2B	2.06771	0.636959	-0.0959015	-0.0852747
BBC3	-3.92537	6.40418	-0.501319	0.38825
BBOX1	-3.16254	0.93307	-0.553558	-0.216742
BBS10	3.63287	6.22686	0.150459	0.211733
BBS4	-4.57269	-2.1588	-0.663643	-0.271188
BBS7	11.4492	-1.3398	0.843292	0.00332849
BCAN	-6.17184	-0.91497	-0.677601	-0.238549
BCAR1	5.10344	2.71678	0.516228	-0.0175192
BCAR3	-0.816642	8.56038	-0.282378	0.422039
BCAS1	3.36835	-5.71156	0.385619	-0.434145
BCAT1	5.85468	-1.69181	0.743287	-0.0627067
BCHE	-3.91068	-2.8293	-0.574079	-0.40274
BCKDK	-10.7622	1.23746	-0.764516	0.121735
BCL11A	6.12775	0.756634	0.545939	0.307317
BCL11B	-3.99198	-1.74079	-0.25359	-0.343613
BCL2	0.694658	4.26291	-0.273958	0.209354
BCL2A1	-8.2966	-0.814976	-0.843824	-0.161844
BCL2L10	-3.8896	0.864279	-0.512585	0.273109
BCL2L13	-1.40093	0.414443	0.0608239	0.0662072
BCL2L2	3.22251	4.17838	0.545862	0.320706
BCL3	4.46555	-0.784699	0.723127	0.0262539
BCL6	-0.312378	2.52874	-0.263909	-0.306
BCL6B	3.40585	-1.33989	0.479528	-0.147486
BCL7A	5.13371	6.20943	0.397497	0.41151
BCL7C	-5.66442	0.0333762	-0.664677	-0.307462
BCLAF3	-2.58498	1.27462	-0.619283	-0.329777
BCO2	8.95637	-3.70629	0.673337	-0.42956
BCOR	3.82368	0.548303	0.345007	0.118819
BCR	-7.48458	0.0157318	-0.797027	0.0986633
BCRP2	-7.92849	0.699693	-0.825299	0.124709
BDKRB1	0.81473	-1.83729	0.16525	-0.14966
BDKRB2	-1.9086	-0.47591	-0.417242	0.112561
BDNF	-6.16879	2.7072	-0.631177	0.339569
BEAN1	4.83156	1.68805	0.302379	0.122613
BECN1	6.93324	0.386119	0.643395	0.197999
BEGAIN	-7.86332	3.42543	-0.670625	0.323461
BEND5	0.682461	3.44273	0.410969	0.520644
BEND6	12.6935	-3.83501	0.915416	-0.0509732
BEND7	3.80906	-2.08435	0.355372	-0.458805
BEX1	-9.55383	1.87088	-0.698061	0.327246
BEX2	-11.9316	1.56967	-0.75351	0.353318
BEX4	-0.912368	0.265413	-0.340386	0.0317225
BFSP1	-8.00986	0.844652	-0.741931	0.316987
BHLHB9	0.682976	0.920083	-0.231516	0.122909
BHLHE22	0.660131	-1.50103	-0.113515	-0.288659
BHLHE40	8.73711	0.940636	0.863386	0.0968603
BHLHE41	8.36416	-0.0178626	0.673455	-0.0774816
BHMT2	-7.11797	-1.07471	-0.571621	-0.0776953
BICD1	1.86323	-0.288386	0.389923	-0.0207381
BICDL1	2.54276	2.24594	0.211578	0.19977
BICDL2	2.41061	-2.28923	0.715833	0.0714212
BICRAL	13.8432	5.13619	0.642923	0.197681
BID	12.5684	-4.56516	0.860489	-0.0524741
BIN3	3.93594	1.46479	0.427445	0.372502
BIRC3	-8.51787	0.108857	-0.915951	-0.0705168
BLCAP	-6.98938	0.804541	-0.735529	0.165751
BLM	-0.716439	2.43125	-0.295436	0.198695
BLMH	7.88964	-3.65149	0.667044	0.00971917
BLNK	-5.72082	-3.04218	-0.620586	-0.220844
BLOC1S6	-10.9415	-1.22051	-0.782935	0.138692
BLVRB	-9.2566	-2.9899	-0.749278	-0.0872539
BMP2	1.34381	-0.0487784	0.206561	-0.241627
BMP8A	6.4671	-0.270762	0.391395	-0.185979
BMP8B	4.39775	0.470127	0.136654	-0.115271
BMPR1B	0.128912	1.45763	-0.370637	-0.312938
BMS1	3.35098	0.348	0.655189	0.108885
BMS1P1	7.27112	2.47309	0.499785	-0.0720347
BMS1P2	8.07694	0.236051	0.630012	-0.201726
BMS1P20	5.43842	0.642528	0.620215	0.218716
BMS1P4	8.51805	0.786699	0.656743	-0.0756974
BNIP2	-1.47445	0.0516143	-0.483079	-0.428943
BNIP3	-1.00759	1.28642	0.015682	0.152242
BOLA3	1.54059	-1.35816	0.564002	0.0261255
BOLA3-AS1	0.563986	-2.02334	0.329094	-0.0976842
BORCS5	-3.8771	0.333507	-0.419551	0.197065
BORCS7	-7.8841	-0.218605	-0.864818	0.0459291
BPHL	-13.2383	-1.10692	-0.789934	-0.0419271
BRAF	9.23146	1.01052	0.773817	0.0182911
BRCA1	4.53493	-1.47881	0.425733	-0.264175
BRD2	4.46863	-3.74792	0.476709	-0.252307
BRD7	-8.67666	-1.64727	-0.717897	-0.102616
BRD8	3.75022	3.53541	0.0445414	0.276189
BRICD5	4.891	2.72218	0.380131	0.207249
BRINP1	7.27767	-0.366665	0.69458	0.316034
BRINP2	4.39374	1.77328	0.545788	0.28341
BRINP3	-0.899204	1.14994	-0.45662	0.00673146
BRK1	-11.1078	2.7794	-0.709479	0.326721
BRMS1	-4.04748	-5.61892	-0.312917	-0.268587
BRMS1L	-11.4437	1.30833	-0.76135	0.119519
BRSK1	6.96015	-1.02881	0.661302	-0.0896069
BRSK2	5.4856	-1.35639	0.641095	0.0705992
BRWD1	-14.2055	3.32783	-0.814332	0.276086
BRWD3	9.93042	0.631896	0.675269	-0.0342519
BSDC1	6.659	2.08048	0.364407	0.0427329
BSN	-6.01666	3.31743	-0.406708	0.647099
BSPRY	-9.00573	0.399237	-0.731835	-0.220193
BTBD1	-4.12657	3.36495	-0.456741	0.256912
BTBD11	10.9087	3.95705	0.772759	0.145895
BTBD17	-1.4809	-3.65995	-0.197718	-0.543213
BTBD3	6.30495	-2.50033	0.512478	-0.129954
BTBD7	0.560974	4.35379	-0.00143095	0.0689949
BTBD9	-8.17253	0.0628174	-0.73908	0.148894
BTC	-6.92191	-0.262312	-0.555619	0.27963
BTG1	0.785669	-0.980511	-0.199698	-0.182956
BTG3	-1.81313	-0.333448	-0.657144	-0.126708
BTG3-AS1	-0.474108	-0.244599	-0.418514	-0.0320677
BTN2A1	6.37239	0.512319	0.554534	-0.0978044
BTN2A2	7.79875	-5.31625	0.518642	-0.668918
BTN3A1	2.65011	-2.8868	0.266408	-0.480941
BTN3A2	0.22032	-2.73978	0.0508686	-0.563994
BTN3A3	6.13752	-2.23828	0.489721	-0.345145
BTNL9	-4.83241	-0.279189	-0.399276	-0.226824
BTRC	-6.68646	0.791431	-0.52092	0.295037
BUB1B	1.55881	0.506014	-0.0452547	0.220232
BUB3	5.29726	-2.18925	0.42606	-0.140442
BUD13	8.74289	2.07003	0.543904	0.032048
BVES	4.50739	-2.18735	0.404735	-0.362151
BYSL	-8.57377	1.00626	-0.67791	0.229004
BZW2	1.46164	-0.0327467	0.0900959	0.458565
C10orf105	-1.5116	-3.60634	-0.403032	-0.586481
C11orf1	-11.2071	-2.19623	-0.700628	-0.149688
C11orf24	2.77364	-0.685496	0.533976	-0.0735436
C11orf54	6.36321	-0.387613	0.417044	-0.409178
C11orf71	-0.147639	1.26874	-0.391886	-0.252556
C11orf74	-2.60166	0.0973766	0.023311	0.267227
C11orf87	-1.81574	3.29477	-0.0608603	0.625319
C11orf95	-3.07192	5.24748	-0.556479	0.490427
C11orf96	1.34984	-3.00147	0.0534714	-0.536214
C11orf97	-20.3059	0.43044	-0.902174	0.0611056
C12orf10	1.30738	-2.26022	0.505576	0.0383812
C12orf29	0.0804739	3.16583	-0.147119	0.0929842
C12orf4	0.354284	3.84133	-0.0458343	0.53558
C12orf42	-4.41366	2.07966	-0.661875	0.0610313
C12orf45	-13.8839	-1.80521	-0.861527	-0.0765184
C12orf49	1.61883	-1.56558	0.577896	-0.0598745
C12orf54	4.83807	1.27854	0.635188	0.139931
C12orf57	3.7206	-0.675795	0.550293	0.168988
C12orf73	-11.0902	0.385444	-0.837213	0.150704
C12orf75	-5.85116	-3.11228	-0.790627	-0.338575
C12orf76	-5.12487	-0.0350237	-0.624823	-0.23103
C14orf119	-1.15258	-2.13417	0.140502	-0.0499563
C14orf132	-1.87901	2.6485	-0.466153	0.414098
C14orf177	1.87751	-1.51903	0.424343	-0.155901
C15orf41	4.44682	-0.546954	0.26295	-0.0696595
C15orf59	2.54221	-4.01678	0.531268	-0.0418939
C16orf45	4.63811	1.91008	0.548552	0.440932
C16orf58	-12.7042	3.95335	-0.789262	0.274179
C16orf72	4.2325	1.15522	0.540063	0.128691
C16orf74	3.70162	-1.31738	0.535998	0.153934
C16orf87	-2.48206	6.10429	-0.491186	0.395247
C16orf89	-3.55846	1.93425	-0.521738	-0.162926
C16orf95	-7.58685	0.301456	-0.511065	0.20355
C17orf100	4.47686	1.30196	0.449617	0.36756
C17orf51	-6.75248	0.0733455	-0.585784	0.0965816
C17orf67	-10.3141	-0.0395401	-0.728632	-0.0524864
C17orf75	15.511	-1.72446	0.863791	-0.0536065
C18orf25	10.2598	2.69025	0.656548	0.251953
C19orf12	-8.48668	3.56905	-0.737226	0.237987
C19orf25	11.6961	-0.257101	0.776599	-0.131326
C19orf57	-1.19604	2.15439	-0.454938	0.0137247
C19orf70	-9.32942	0.0285066	-0.632366	0.119052
