outcome	map	label	d	t	p	n_case	n_ctrl
anxdisord	absolute	lh_PFm	0.06676	1.6875	0.091557	741	4914
anxdisord	absolute	lh_PFop	0.059285	1.4986	0.13404	741	4914
anxdisord	absolute	lh_PFt	0.098102	2.4798	0.013175	741	4914
anxdisord	absolute	lh_PGi	0.043109	1.0897	0.27589	741	4914
anxdisord	absolute	lh_PGp	0.0047873	0.12101	0.90369	741	4914
anxdisord	absolute	lh_PGs	0.048389	1.2231	0.22132	741	4914
anxdisord	absolute	lh_PH	0.10637	2.6889	0.0071898	741	4914
anxdisord	absolute	lh_PHA1	0.061018	1.5424	0.12304	741	4914
anxdisord	absolute	lh_PHA2	0.060959	1.5409	0.1234	741	4914
anxdisord	absolute	lh_PHA3	0.045908	1.1604	0.24592	741	4914
anxdisord	absolute	lh_PHT	-0.013627	-0.34446	0.73051	741	4914
anxdisord	absolute	lh_PI	0.11349	2.8688	0.004135	741	4914
anxdisord	absolute	lh_PIT	0.047305	1.1958	0.23184	741	4914
anxdisord	absolute	lh_POS1	0.080334	2.0307	0.042336	741	4914
anxdisord	absolute	lh_POS2	0.094878	2.3983	0.016504	741	4914
anxdisord	absolute	lh_PSL	0.040795	1.0312	0.30249	741	4914
anxdisord	absolute	lh_PeEc	0.036535	0.92353	0.35577	741	4914
anxdisord	absolute	lh_Pir	-0.056449	-1.4269	0.15366	741	4914
anxdisord	absolute	lh_PoI1	0.079704	2.0147	0.043981	741	4914
anxdisord	absolute	lh_PoI2	0.016903	0.42727	0.6692	741	4914
anxdisord	absolute	lh_PreS	0.019008	0.48048	0.63091	741	4914
anxdisord	absolute	lh_ProS	0.011832	0.29909	0.76489	741	4914
anxdisord	absolute	lh_RI	0.058703	1.4839	0.1379	741	4914
anxdisord	absolute	lh_RSC	0.051288	1.2964	0.19487	741	4914
anxdisord	absolute	lh_SCEF	-0.0016944	-0.042831	0.96584	741	4914
anxdisord	absolute	lh_SFL	-0.037156	-0.93923	0.34765	741	4914
anxdisord	absolute	lh_STGa	-0.032027	-0.80958	0.41822	741	4914
anxdisord	absolute	lh_STSda	0.020321	0.51367	0.60751	741	4914
anxdisord	absolute	lh_STSdp	0.033594	0.84917	0.39582	741	4914
anxdisord	absolute	lh_STSva	0.03707	0.93704	0.34878	741	4914
anxdisord	absolute	lh_STSvp	-0.021633	-0.54684	0.58451	741	4914
anxdisord	absolute	lh_STV	0.043851	1.1084	0.26772	741	4914
anxdisord	absolute	lh_TA2	0.050979	1.2886	0.19758	741	4914
anxdisord	absolute	lh_TE1a	0.031197	0.78858	0.43039	741	4914
anxdisord	absolute	lh_TE1m	0.062908	1.5902	0.11185	741	4914
anxdisord	absolute	lh_TE1p	-0.0088544	-0.22382	0.82291	741	4914
anxdisord	absolute	lh_TE2a	0.021376	0.54034	0.58899	741	4914
anxdisord	absolute	lh_TE2p	0.0099845	0.25239	0.80075	741	4914
anxdisord	absolute	lh_TF	0.10274	2.5969	0.0094303	741	4914
anxdisord	absolute	lh_TGd	0.051575	1.3037	0.19239	741	4914
anxdisord	absolute	lh_TGv	0.023321	0.58949	0.55556	741	4914
anxdisord	absolute	lh_TPOJ1	0.033385	0.84389	0.39877	741	4914
anxdisord	absolute	lh_TPOJ2	0.056709	1.4335	0.15178	741	4914
anxdisord	absolute	lh_TPOJ3	0.049492	1.251	0.21097	741	4914
anxdisord	absolute	lh_V1	0.068307	1.7266	0.084287	741	4914
anxdisord	absolute	lh_V2	0.055256	1.3968	0.16254	741	4914
anxdisord	absolute	lh_V3	0.073765	1.8646	0.062289	741	4914
anxdisord	absolute	lh_V3A	0.079691	2.0144	0.044014	741	4914
anxdisord	absolute	lh_V3B	0.042004	1.0618	0.28839	741	4914
anxdisord	absolute	lh_V3CD	0.039285	0.99303	0.32074	741	4914
anxdisord	absolute	lh_V4	0.094211	2.3814	0.017278	741	4914
anxdisord	absolute	lh_V4t	0.081767	2.0669	0.038792	741	4914
anxdisord	absolute	lh_V6	0.13157	3.3259	0.00088702	741	4914
anxdisord	absolute	lh_V6A	0.021002	0.53087	0.59553	741	4914
anxdisord	absolute	lh_V7	0.037259	0.94183	0.34632	741	4914
anxdisord	absolute	lh_V8	0.0045432	0.11484	0.90857	741	4914
anxdisord	absolute	lh_VIP	-0.045651	-1.154	0.24857	741	4914
anxdisord	absolute	lh_VMV1	0.10521	2.6593	0.0078514	741	4914
anxdisord	absolute	lh_VMV2	0.032115	0.81179	0.41695	741	4914
anxdisord	absolute	lh_VMV3	0.02827	0.7146	0.47489	741	4914
anxdisord	absolute	lh_VVC	0.15994	4.0428	5.3514e-05	741	4914
anxdisord	absolute	lh_a10p	0.099492	2.5149	0.011934	741	4914
anxdisord	absolute	lh_a24	0.03068	0.77552	0.43807	741	4914
anxdisord	absolute	lh_a24pr	0.066538	1.6819	0.092641	741	4914
anxdisord	absolute	lh_a32pr	0.079392	2.0068	0.044814	741	4914
anxdisord	absolute	lh_a47r	0.02494	0.63042	0.52845	741	4914
anxdisord	absolute	lh_a9-46v	-0.005704	-0.14418	0.88536	741	4914
anxdisord	absolute	lh_d23ab	0.044515	1.1252	0.26053	741	4914
anxdisord	absolute	lh_d32	0.03997	1.0103	0.31237	741	4914
anxdisord	absolute	lh_i6-8	0.024146	0.61036	0.54165	741	4914
anxdisord	absolute	lh_p10p	0.024301	0.61428	0.53906	741	4914
anxdisord	absolute	lh_p24	0.059676	1.5085	0.13149	741	4914
anxdisord	absolute	lh_p24pr	0.039224	0.99149	0.32149	741	4914
anxdisord	absolute	lh_p32	0.074097	1.873	0.061122	741	4914
anxdisord	absolute	lh_p32pr	0.072747	1.8389	0.065985	741	4914
anxdisord	absolute	lh_p47r	0.033055	0.83556	0.40344	741	4914
anxdisord	absolute	lh_p9-46v	0.045329	1.1458	0.25192	741	4914
anxdisord	absolute	lh_pOFC	-0.03888	-0.9828	0.32575	741	4914
anxdisord	absolute	lh_s32	0.051296	1.2966	0.19481	741	4914
anxdisord	absolute	lh_s6-8	0.047046	1.1892	0.23441	741	4914
anxdisord	absolute	lh_v23ab	0.073606	1.8606	0.062856	741	4914
anxdisord	relative	lh_1	-0.013096	-0.33088	0.74075	741	4914
anxdisord	relative	lh_10d	-0.059234	-1.4966	0.13455	741	4914
anxdisord	relative	lh_10pp	-0.056841	-1.4361	0.15102	741	4914
anxdisord	relative	lh_10r	0.055672	1.4066	0.1596	741	4914
anxdisord	relative	lh_10v	0.025979	0.65639	0.5116	741	4914
anxdisord	relative	lh_11l	-0.10007	-2.5282	0.011491	741	4914
anxdisord	relative	lh_13l	-0.045042	-1.138	0.25516	741	4914
anxdisord	relative	lh_2	0.066198	1.6725	0.094472	741	4914
anxdisord	relative	lh_23c	-0.043898	-1.1091	0.26742	741	4914
anxdisord	relative	lh_23d	-0.0088083	-0.22255	0.82389	741	4914
anxdisord	relative	lh_24dd	0.081709	2.0644	0.039022	741	4914
anxdisord	relative	lh_24dv	0.039391	0.99524	0.31966	741	4914
anxdisord	relative	lh_25	-0.046285	-1.1694	0.24228	741	4914
anxdisord	relative	lh_31a	0.013935	0.35207	0.7248	741	4914
anxdisord	relative	lh_31pd	-0.062229	-1.5723	0.11594	741	4914
anxdisord	relative	lh_31pv	0.0049356	0.1247	0.90076	741	4914
anxdisord	relative	lh_33pr	-0.0088687	-0.22408	0.82271	741	4914
anxdisord	relative	lh_3a	-0.013708	-0.34635	0.72909	741	4914
anxdisord	relative	lh_3b	0.017297	0.43702	0.66211	741	4914
anxdisord	relative	lh_4	0.039484	0.9976	0.31852	741	4914
anxdisord	relative	lh_43	-0.0011946	-0.030184	0.97592	741	4914
anxdisord	relative	lh_44	-0.023003	-0.5812	0.56113	741	4914
anxdisord	relative	lh_45	-0.01655	-0.41815	0.67585	741	4914
anxdisord	relative	lh_46	0.035748	0.9032	0.36646	741	4914
anxdisord	relative	lh_47l	-0.028741	-0.72617	0.46776	741	4914
anxdisord	relative	lh_47m	-0.065342	-1.6509	0.098812	741	4914
anxdisord	relative	lh_47s	0.020448	0.51663	0.60543	741	4914
anxdisord	relative	lh_52	0.00054749	0.013833	0.98896	741	4914
anxdisord	relative	lh_55b	0.057677	1.4572	0.1451	741	4914
anxdisord	relative	lh_5L	0.0014373	0.036314	0.97103	741	4914
anxdisord	relative	lh_5m	0.086388	2.1827	0.029102	741	4914
anxdisord	relative	lh_5mv	0.0081274	0.20535	0.83731	741	4914
anxdisord	relative	lh_6a	0.066525	1.6808	0.092858	741	4914
anxdisord	relative	lh_6d	0.0055127	0.13928	0.88923	741	4914
anxdisord	relative	lh_6ma	-0.094271	-2.3818	0.01726	741	4914
anxdisord	relative	lh_6mp	0.011999	0.30316	0.76178	741	4914
anxdisord	relative	lh_6r	0.012899	0.3259	0.74451	741	4914
anxdisord	relative	lh_6v	-0.034849	-0.88048	0.37864	741	4914
anxdisord	relative	lh_7AL	-0.023937	-0.60479	0.54535	741	4914
anxdisord	relative	lh_7Am	-0.097896	-2.4734	0.013412	741	4914
anxdisord	relative	lh_7PC	-0.06824	-1.7241	0.084736	741	4914
anxdisord	relative	lh_7PL	-0.028379	-0.71701	0.4734	741	4914
anxdisord	relative	lh_7Pm	0.050163	1.2674	0.20506	741	4914
anxdisord	relative	lh_7m	0.037205	0.94001	0.34725	741	4914
anxdisord	relative	lh_8Ad	-0.0083394	-0.2107	0.83313	741	4914
anxdisord	relative	lh_8Av	-0.05081	-1.2838	0.19928	741	4914
anxdisord	relative	lh_8BL	-0.028524	-0.72069	0.47113	741	4914
anxdisord	relative	lh_8BM	0.0032523	0.082173	0.93451	741	4914
anxdisord	relative	lh_8C	0.010909	0.27563	0.78284	741	4914
anxdisord	relative	lh_9-46d	0.010037	0.2536	0.79982	741	4914
anxdisord	relative	lh_9a	-0.067105	-1.6955	0.090043	741	4914
anxdisord	relative	lh_9m	0.0030712	0.077595	0.93815	741	4914
anxdisord	relative	lh_9p	-0.039098	-0.98785	0.32327	741	4914
anxdisord	relative	lh_A1	0.055589	1.4045	0.16022	741	4914
anxdisord	relative	lh_A4	0.032633	0.82449	0.4097	741	4914
anxdisord	relative	lh_A5	0.019411	0.49043	0.62385	741	4914
anxdisord	relative	lh_AAIC	-0.029635	-0.74876	0.45403	741	4914
anxdisord	relative	lh_AIP	-0.041958	-1.0601	0.28914	741	4914
anxdisord	relative	lh_AVI	-0.023053	-0.58245	0.56029	741	4914
anxdisord	relative	lh_DVT	0.03115	0.78703	0.4313	741	4914
anxdisord	relative	lh_EC	-0.0091376	-0.23087	0.81743	741	4914
anxdisord	relative	lh_FEF	0.075712	1.9129	0.05581	741	4914
anxdisord	relative	lh_FFC	0.042067	1.0629	0.28789	741	4914
anxdisord	relative	lh_FOP1	0.0069124	0.17465	0.86136	741	4914
anxdisord	relative	lh_FOP2	0.019101	0.4826	0.6294	741	4914
anxdisord	relative	lh_FOP3	-0.013582	-0.34317	0.73148	741	4914
anxdisord	relative	lh_FOP4	-0.0034367	-0.08683	0.93081	741	4914
anxdisord	relative	lh_FOP5	0.10226	2.5838	0.0097976	741	4914
anxdisord	relative	lh_FST	-0.0077204	-0.19506	0.84535	741	4914
anxdisord	relative	lh_IFJa	0.011045	0.27906	0.78021	741	4914
anxdisord	relative	lh_IFJp	-0.015523	-0.39219	0.69493	741	4914
anxdisord	relative	lh_IFSa	-0.064924	-1.6404	0.10099	741	4914
anxdisord	relative	lh_IFSp	0.038222	0.96571	0.33423	741	4914
anxdisord	relative	lh_IP0	0.012019	0.30366	0.7614	741	4914
anxdisord	relative	lh_IP1	-0.067036	-1.6937	0.090375	741	4914
anxdisord	relative	lh_IP2	0.0408	1.0309	0.30265	741	4914
anxdisord	relative	lh_IPS1	-0.04514	-1.1405	0.25413	741	4914
anxdisord	relative	lh_Ig	0.00046335	0.011707	0.99066	741	4914
anxdisord	relative	lh_LBelt	0.012667	0.32004	0.74895	741	4914
anxdisord	relative	lh_LIPd	0.055517	1.4027	0.16077	741	4914
anxdisord	relative	lh_LIPv	-0.0565	-1.4275	0.15348	741	4914
anxdisord	relative	lh_LO1	-0.00019529	-0.0049341	0.99606	741	4914
anxdisord	relative	lh_LO2	0.044839	1.1329	0.25731	741	4914
anxdisord	relative	lh_LO3	-0.015055	-0.38037	0.70369	741	4914
anxdisord	relative	lh_MBelt	-0.00099476	-0.025133	0.97995	741	4914
anxdisord	relative	lh_MI	0.0056063	0.14165	0.88736	741	4914
anxdisord	relative	lh_MIP	-0.010164	-0.2568	0.79734	741	4914
anxdisord	relative	lh_MST	0.029981	0.75749	0.44879	741	4914
anxdisord	relative	lh_MT	0.076055	1.9216	0.054709	741	4914
anxdisord	relative	lh_OFC	-0.013542	-0.34215	0.73225	741	4914
anxdisord	relative	lh_OP1	-0.045303	-1.1446	0.25242	741	4914
anxdisord	relative	lh_OP2-3	0.0083935	0.21207	0.83206	741	4914
anxdisord	relative	lh_OP4	0.012938	0.32689	0.74376	741	4914
anxdisord	relative	lh_PBelt	0.016383	0.41392	0.67895	741	4914
anxdisord	relative	lh_PCV	-0.020833	-0.52637	0.59865	741	4914
anxdisord	relative	lh_PEF	-0.013322	-0.33658	0.73645	741	4914
anxdisord	relative	lh_PF	0.00171	0.043204	0.96554	741	4914
anxdisord	relative	lh_PFcm	0.042791	1.0811	0.27968	741	4914
anxdisord	relative	lh_PFm	0.015912	0.40202	0.68769	741	4914
anxdisord	relative	lh_PFop	0.023694	0.59865	0.54943	741	4914
anxdisord	relative	lh_PFt	0.064394	1.627	0.1038	741	4914
anxdisord	relative	lh_PGi	-0.015378	-0.38854	0.69763	741	4914
anxdisord	relative	lh_PGp	-0.045206	-1.1422	0.25343	741	4914
anxdisord	relative	lh_PGs	-0.001137	-0.028727	0.97708	741	4914
anxdisord	relative	lh_PH	0.069104	1.746	0.08087	741	4914
anxdisord	relative	lh_PHA1	0.045815	1.1576	0.24709	741	4914
anxdisord	relative	lh_PHA2	0.034356	0.86804	0.38541	741	4914
anxdisord	relative	lh_PHA3	0.015714	0.39703	0.69136	741	4914
anxdisord	relative	lh_PHT	-0.067961	-1.7171	0.086019	741	4914
anxdisord	relative	lh_PI	0.089509	2.2615	0.023765	741	4914
anxdisord	relative	lh_PIT	0.0087592	0.22131	0.82486	741	4914
anxdisord	relative	lh_POS1	0.044286	1.1189	0.26322	741	4914
anxdisord	relative	lh_POS2	0.051937	1.3122	0.18949	741	4914
anxdisord	relative	lh_PSL	0.0010824	0.027347	0.97818	741	4914
anxdisord	relative	lh_PeEc	0.011846	0.29929	0.76473	741	4914
anxdisord	relative	lh_Pir	-0.068555	-1.7321	0.083312	741	4914
anxdisord	relative	lh_PoI1	0.063331	1.6001	0.10963	741	4914
anxdisord	relative	lh_PoI2	0.00018258	0.004613	0.99632	741	4914
anxdisord	relative	lh_PreS	0.012439	0.31429	0.75331	741	4914
anxdisord	relative	lh_ProS	-0.011097	-0.28036	0.77921	741	4914
anxdisord	relative	lh_RI	0.019865	0.5019	0.61576	741	4914
anxdisord	relative	lh_RSC	0.037848	0.95626	0.33898	741	4914
anxdisord	relative	lh_SCEF	-0.050411	-1.2737	0.20283	741	4914
anxdisord	relative	lh_SFL	-0.077026	-1.9461	0.051689	741	4914
anxdisord	relative	lh_STGa	-0.069403	-1.7535	0.079568	741	4914
anxdisord	relative	lh_STSda	-0.026653	-0.67341	0.50072	741	4914
anxdisord	relative	lh_STSdp	-0.014921	-0.37698	0.7062	741	4914
anxdisord	relative	lh_STSva	-0.0021869	-0.055253	0.95594	741	4914
anxdisord	relative	lh_STSvp	-0.072781	-1.8389	0.065987	741	4914
anxdisord	relative	lh_STV	0.00067889	0.017153	0.98632	741	4914
anxdisord	relative	lh_TA2	0.022573	0.57033	0.56847	741	4914
anxdisord	relative	lh_TE1a	-0.0072937	-0.18428	0.8538	741	4914
anxdisord	relative	lh_TE1m	0.028935	0.73107	0.46477	741	4914
anxdisord	relative	lh_TE1p	-0.055947	-1.4135	0.15755	741	4914
anxdisord	relative	lh_TE2a	-0.024826	-0.62724	0.53053	741	4914
anxdisord	relative	lh_TE2p	-0.031051	-0.78454	0.43276	741	4914
anxdisord	relative	lh_TF	0.073877	1.8666	0.062015	741	4914
anxdisord	relative	lh_TGd	0.02132	0.53866	0.59014	741	4914
anxdisord	relative	lh_TGv	-0.0091823	-0.232	0.81655	741	4914
anxdisord	relative	lh_TPOJ1	-0.022273	-0.56274	0.57363	741	4914
anxdisord	relative	lh_TPOJ2	0.0097694	0.24683	0.80505	741	4914
anxdisord	relative	lh_TPOJ3	0.0052506	0.13266	0.89447	741	4914
anxdisord	relative	lh_V1	0.043684	1.1037	0.26977	741	4914
anxdisord	relative	lh_V2	0.011047	0.27912	0.78017	741	4914
anxdisord	relative	lh_V3	0.034461	0.87069	0.38396	741	4914
anxdisord	relative	lh_V3A	0.037551	0.94875	0.34279	741	4914
anxdisord	relative	lh_V3B	0.0024305	0.061409	0.95104	741	4914
anxdisord	relative	lh_V3CD	-0.0030595	-0.077302	0.93839	741	4914
anxdisord	relative	lh_V4	0.049851	1.2595	0.20789	741	4914
anxdisord	relative	lh_V4t	0.046802	1.1825	0.23707	741	4914
anxdisord	relative	lh_V6	0.098998	2.5013	0.012403	741	4914
anxdisord	relative	lh_V6A	-0.017642	-0.44574	0.6558	741	4914
anxdisord	relative	lh_V7	-0.0060462	-0.15276	0.87859	741	4914
anxdisord	relative	lh_V8	-0.043241	-1.0925	0.27466	741	4914
anxdisord	relative	lh_VIP	-0.094431	-2.3859	0.017072	741	4914
anxdisord	relative	lh_VMV1	0.081427	2.0573	0.039702	741	4914
anxdisord	relative	lh_VMV2	-0.00043706	-0.011043	0.99119	741	4914
anxdisord	relative	lh_VMV3	-0.0098698	-0.24937	0.80308	741	4914
anxdisord	relative	lh_VVC	0.1365	3.4488	0.00056714	741	4914
anxdisord	relative	lh_a10p	0.069608	1.7587	0.078682	741	4914
anxdisord	relative	lh_a24	0.0040104	0.10133	0.91929	741	4914
anxdisord	relative	lh_a24pr	0.037975	0.95947	0.33736	741	4914
anxdisord	relative	lh_a32pr	0.046897	1.1849	0.23611	741	4914
anxdisord	relative	lh_a47r	-0.024976	-0.63104	0.52804	741	4914
anxdisord	relative	lh_a9-46v	-0.056724	-1.4332	0.15186	741	4914
anxdisord	relative	lh_d23ab	0.01197	0.30243	0.76234	741	4914
anxdisord	relative	lh_d32	-0.0012488	-0.031552	0.97483	741	4914
anxdisord	relative	lh_i6-8	-0.017004	-0.42962	0.66749	741	4914
anxdisord	relative	lh_p10p	-0.016095	-0.40666	0.68427	741	4914
anxdisord	relative	lh_p24	0.034475	0.87103	0.38378	741	4914
anxdisord	relative	lh_p24pr	0.0085338	0.21561	0.8293	741	4914
anxdisord	relative	lh_p32	0.042389	1.071	0.28422	741	4914
anxdisord	relative	lh_p32pr	0.036072	0.9114	0.36212	741	4914
anxdisord	relative	lh_p47r	-0.0064928	-0.16405	0.8697	741	4914
anxdisord	relative	lh_p9-46v	-0.0021652	-0.054705	0.95638	741	4914
anxdisord	relative	lh_pOFC	-0.0531	-1.3416	0.17977	741	4914
anxdisord	relative	lh_s32	0.029898	0.7554	0.45004	741	4914
anxdisord	relative	lh_s6-8	0.010914	0.27575	0.78275	741	4914
anxdisord	relative	lh_v23ab	0.042938	1.0849	0.27803	741	4914
internal	absolute	lh_1	0.054692	1.6784	0.093327	1200	4974
internal	absolute	lh_10d	-0.034833	-1.0689	0.28514	1200	4974
internal	absolute	lh_10pp	-0.016184	-0.49665	0.61946	1200	4974
internal	absolute	lh_10r	0.014362	0.44073	0.65942	1200	4974
internal	absolute	lh_10v	0.0018645	0.057217	0.95437	1200	4974
internal	absolute	lh_11l	-0.06406	-1.9659	0.04936	1200	4974
internal	absolute	lh_13l	-0.0015227	-0.046727	0.96273	1200	4974
internal	absolute	lh_2	0.038509	1.1817	0.23735	1200	4974
internal	absolute	lh_23c	0.0068403	0.20991	0.83374	1200	4974
internal	absolute	lh_23d	0.026601	0.81632	0.41435	1200	4974
internal	absolute	lh_24dd	0.078816	2.4187	0.015606	1200	4974
internal	absolute	lh_24dv	0.056889	1.7458	0.080898	1200	4974
internal	absolute	lh_25	-0.040171	-1.2328	0.21771	1200	4974
internal	absolute	lh_31a	-0.031083	-0.95385	0.3402	1200	4974
internal	absolute	lh_31pd	-0.027464	-0.8428	0.39938	1200	4974
internal	absolute	lh_31pv	0.0086776	0.26629	0.79002	1200	4974
internal	absolute	lh_33pr	0.016356	0.50193	0.61573	1200	4974
internal	absolute	lh_3a	-0.0043916	-0.13477	0.8928	1200	4974
internal	absolute	lh_3b	0.027211	0.83504	0.40373	1200	4974
internal	absolute	lh_4	0.056531	1.7348	0.082825	1200	4974
internal	absolute	lh_43	0.013307	0.40835	0.68303	1200	4974
internal	absolute	lh_44	0.0045276	0.13894	0.8895	1200	4974
internal	absolute	lh_45	0.054126	1.661	0.096767	1200	4974
internal	absolute	lh_46	-0.0076051	-0.23338	0.81547	1200	4974
internal	absolute	lh_47l	0.02002	0.61437	0.539	1200	4974
internal	absolute	lh_47m	-0.033299	-1.0219	0.30688	1200	4974
internal	absolute	lh_47s	0.010196	0.3129	0.75437	1200	4974
internal	absolute	lh_52	0.023839	0.73156	0.46446	1200	4974
internal	absolute	lh_55b	0.046068	1.4137	0.15749	1200	4974
internal	absolute	lh_5L	0.025062	0.76908	0.44187	1200	4974
internal	absolute	lh_5m	0.10574	3.2449	0.0011812	1200	4974
internal	absolute	lh_5mv	0.064209	1.9704	0.048835	1200	4974
internal	absolute	lh_6a	0.024528	0.75271	0.45165	1200	4974
internal	absolute	lh_6d	-0.0031401	-0.096361	0.92324	1200	4974
internal	absolute	lh_6ma	-0.016277	-0.49949	0.61745	1200	4974
internal	absolute	lh_6mp	0.023392	0.71784	0.47288	1200	4974
internal	absolute	lh_6r	0.03963	1.2161	0.22398	1200	4974
internal	absolute	lh_6v	0.013169	0.40412	0.68614	1200	4974
internal	absolute	lh_7AL	0.037146	1.1399	0.25437	1200	4974
internal	absolute	lh_7Am	-0.028014	-0.85968	0.39	1200	4974
internal	absolute	lh_7PC	-0.02621	-0.80433	0.42124	1200	4974
internal	absolute	lh_7PL	-0.0077886	-0.23901	0.8111	1200	4974
internal	absolute	lh_7Pm	0.0063362	0.19444	0.84583	1200	4974
internal	absolute	lh_7m	0.054071	1.6593	0.097102	1200	4974
internal	absolute	lh_8Ad	-0.017654	-0.54177	0.588	1200	4974
internal	absolute	lh_8Av	-0.026293	-0.80686	0.41978	1200	4974
internal	absolute	lh_8BL	0.031361	0.96239	0.33589	1200	4974
internal	absolute	lh_8BM	0.023549	0.72267	0.46991	1200	4974
internal	absolute	lh_8C	0.031987	0.9816	0.32633	1200	4974
internal	absolute	lh_9-46d	-0.062842	-1.9285	0.053844	1200	4974
internal	absolute	lh_9a	-0.083531	-2.5634	0.010389	1200	4974
internal	absolute	lh_9m	0.0071391	0.21908	0.82659	1200	4974
internal	absolute	lh_9p	-0.053281	-1.6351	0.10209	1200	4974
internal	absolute	lh_A1	0.052196	1.6018	0.10926	1200	4974
internal	absolute	lh_A4	0.013797	0.42341	0.67201	1200	4974
internal	absolute	lh_A5	0.051945	1.5941	0.11097	1200	4974
internal	absolute	lh_AAIC	-0.036022	-1.1054	0.26902	1200	4974
internal	absolute	lh_AIP	-0.032856	-1.0083	0.31336	1200	4974
internal	absolute	lh_AVI	0.0086391	0.26511	0.79093	1200	4974
internal	absolute	lh_DVT	0.047362	1.4534	0.14616	1200	4974
internal	absolute	lh_EC	-0.029061	-0.89183	0.37252	1200	4974
internal	absolute	lh_FEF	0.056432	1.7318	0.083367	1200	4974
internal	absolute	lh_FFC	0.063837	1.959	0.050156	1200	4974
internal	absolute	lh_FOP1	0.033973	1.0425	0.2972	1200	4974
internal	absolute	lh_FOP2	0.018841	0.57817	0.56317	1200	4974
internal	absolute	lh_FOP3	0.015518	0.47621	0.63394	1200	4974
internal	absolute	lh_FOP4	0.035973	1.1039	0.26967	1200	4974
internal	absolute	lh_FOP5	0.042169	1.2941	0.19569	1200	4974
internal	absolute	lh_FST	0.037877	1.1623	0.24514	1200	4974
internal	absolute	lh_IFJa	-0.022886	-0.70233	0.4825	1200	4974
internal	absolute	lh_IFJp	-0.044443	-1.3639	0.17266	1200	4974
internal	absolute	lh_IFSa	-0.016519	-0.50692	0.61223	1200	4974
internal	absolute	lh_IFSp	0.0055524	0.17039	0.86471	1200	4974
internal	absolute	lh_IP0	-0.0023527	-0.0722	0.94245	1200	4974
internal	absolute	lh_IP1	0.0039304	0.12062	0.904	1200	4974
internal	absolute	lh_IP2	-0.0053359	-0.16375	0.86994	1200	4974
internal	absolute	lh_IPS1	0.0041045	0.12596	0.89977	1200	4974
internal	absolute	lh_Ig	0.0085714	0.26304	0.79253	1200	4974
internal	absolute	lh_LBelt	-0.013851	-0.42506	0.67081	1200	4974
internal	absolute	lh_LIPd	0.039037	1.198	0.23098	1200	4974
internal	absolute	lh_LIPv	-0.008474	-0.26005	0.79484	1200	4974
internal	absolute	lh_LO1	-0.014999	-0.46027	0.64534	1200	4974
internal	absolute	lh_LO2	0.011727	0.35987	0.71895	1200	4974
internal	absolute	lh_LO3	0.0075217	0.23082	0.81746	1200	4974
internal	absolute	lh_MBelt	0.023312	0.71538	0.4744	1200	4974
internal	absolute	lh_MI	0.054938	1.6859	0.091862	1200	4974
internal	absolute	lh_MIP	-0.063646	-1.9531	0.050847	1200	4974
internal	absolute	lh_MST	0.043633	1.339	0.18062	1200	4974
internal	absolute	lh_MT	0.067163	2.0611	0.039338	1200	4974
internal	absolute	lh_OFC	-0.061629	-1.8913	0.058637	1200	4974
internal	absolute	lh_OP1	-0.0030671	-0.094122	0.92502	1200	4974
internal	absolute	lh_OP2-3	0.0011759	0.036086	0.97121	1200	4974
internal	absolute	lh_OP4	0.021053	0.64608	0.51825	1200	4974
internal	absolute	lh_PBelt	0.023324	0.71577	0.47416	1200	4974
internal	absolute	lh_PCV	0.00090371	0.027733	0.97788	1200	4974
internal	absolute	lh_PEF	0.0012642	0.038796	0.96905	1200	4974
internal	absolute	lh_PF	0.022997	0.70571	0.4804	1200	4974
internal	absolute	lh_PFcm	0.049464	1.5179	0.12908	1200	4974
internal	absolute	lh_PFm	0.023808	0.7306	0.46505	1200	4974
internal	absolute	lh_PFop	0.029103	0.8931	0.37184	1200	4974
internal	absolute	lh_PFt	0.014079	0.43206	0.66571	1200	4974
internal	absolute	lh_PGi	-0.0084535	-0.25942	0.79532	1200	4974
internal	absolute	lh_PGp	0.0052728	0.16181	0.87146	1200	4974
internal	absolute	lh_PGs	-0.027526	-0.84471	0.39831	1200	4974
internal	absolute	lh_PH	0.10399	3.1912	0.001424	1200	4974
internal	absolute	lh_PHA1	0.016325	0.50097	0.61641	1200	4974
internal	absolute	lh_PHA2	0.041464	1.2724	0.20326	1200	4974
internal	absolute	lh_PHA3	0.037904	1.1632	0.2448	1200	4974
internal	absolute	lh_PHT	-0.030864	-0.94714	0.3436	1200	4974
internal	absolute	lh_PI	0.049687	1.5248	0.12736	1200	4974
internal	absolute	lh_PIT	-0.0086284	-0.26478	0.79118	1200	4974
internal	absolute	lh_POS1	0.01344	0.41244	0.68003	1200	4974
internal	absolute	lh_POS2	0.044263	1.3583	0.17441	1200	4974
internal	absolute	lh_PSL	0.01688	0.518	0.60448	1200	4974
internal	absolute	lh_PeEc	0.031347	0.96197	0.3361	1200	4974
internal	absolute	lh_Pir	-0.045233	-1.3881	0.16516	1200	4974
internal	absolute	lh_PoI1	0.050851	1.5605	0.11869	1200	4974
internal	absolute	lh_PoI2	0.017366	0.53293	0.5941	1200	4974
internal	absolute	lh_PreS	-0.010033	-0.30788	0.75819	1200	4974
internal	absolute	lh_ProS	0.033324	1.0226	0.30651	1200	4974
