arm	map	level	region	cortex	r	t	p	n
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V4		0.023194	2.149	0.031663	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V4t		0.012126	1.1233	0.26133	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V6		0.015787	1.4625	0.14364	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V6A		0.0079691	0.73819	0.46042	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V7		0.013628	1.2624	0.20683	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_V8		0.013422	1.2434	0.21376	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_VIP		0.0070113	0.64946	0.51606	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_VMV1		0.023223	2.1517	0.031447	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_VMV2		-0.00041212	-0.038174	0.96955	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_VMV3		0.0017819	0.16506	0.8689	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_VVC		0.010181	0.94311	0.34565	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a10p		0.0023878	0.22118	0.82496	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a24		0.012221	1.1321	0.25764	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a24pr		0.012331	1.1422	0.25339	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a32pr		2.4326e-05	0.0022533	0.9982	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a47r		0.0014195	0.13148	0.8954	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_a9-46v		0.0029056	0.26914	0.78783	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_d23ab		0.015948	1.4775	0.13959	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_d32		0.00050155	0.046458	0.96295	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_i6-8		-0.0069929	-0.64776	0.51716	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p10p		0.0010335	0.095733	0.92374	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p24		0.012057	1.1169	0.26406	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p24pr		0.022086	2.0463	0.040762	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p32		0.001614	0.1495	0.88116	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p32pr		0.02268	2.1014	0.035636	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p47r		-0.011633	-1.0776	0.28123	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_p9-46v		-0.010725	-0.9935	0.32049	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_pOFC		-0.0040254	-0.37287	0.70926	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_s32		-0.0065106	-0.60308	0.54647	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_s6-8		-0.0097012	-0.89865	0.36886	8596
SBayesRC_MDD_pooled	relative_ct	parcel	lh_v23ab		0.0089414	0.82826	0.40755	8596
SBayesRC_MDD_eur	absolute	cortex	1	Primary_Visual	-0.014939	-0.97906	0.32761	4308
SBayesRC_MDD_eur	absolute	cortex	2	Early_Visual	0.0052997	0.34728	0.72839	4308
SBayesRC_MDD_eur	absolute	cortex	3	Dorsal_Stream_Visual	0.018687	1.2248	0.22073	4308
SBayesRC_MDD_eur	absolute	cortex	4	Ventral_Stream_Visual	0.022069	1.4465	0.14811	4308
SBayesRC_MDD_eur	absolute	cortex	5	MT+_Complex_and_Neighboring_Visual_Areas	0.020829	1.3652	0.17225	4308
SBayesRC_MDD_eur	absolute	cortex	6	Somatosensory_and_Motor	0.03129	2.0514	0.04029	4308
SBayesRC_MDD_eur	absolute	cortex	7	Paracentral_Lobular_and_Mid_Cingulate	0.017712	1.1608	0.24578	4308
SBayesRC_MDD_eur	absolute	cortex	8	Premotor	-0.016868	-1.1055	0.269	4308
SBayesRC_MDD_eur	absolute	cortex	9	Posterior_Opercular	0.040111	2.6305	0.0085561	4308
SBayesRC_MDD_eur	absolute	cortex	10	Early_Auditory	0.03573	2.3428	0.019184	4308
SBayesRC_MDD_eur	absolute	cortex	11	Auditory_Association	0.021058	1.3802	0.16759	4308
SBayesRC_MDD_eur	absolute	cortex	12	Insular_and_Frontal_Opercular	0.0014196	0.093023	0.92589	4308
SBayesRC_MDD_eur	absolute	cortex	13	Medial_Temporal	-0.014584	-0.95577	0.33924	4308
SBayesRC_MDD_eur	absolute	cortex	14	Lateral_Temporal	-0.013245	-0.86802	0.38543	4308
SBayesRC_MDD_eur	absolute	cortex	15	Temporo-Parieto_Occipital_Junction	-0.00087473	-0.05732	0.95429	4308
SBayesRC_MDD_eur	absolute	cortex	16	Superior_Parietal	0.010184	0.66736	0.50458	4308
SBayesRC_MDD_eur	absolute	cortex	17	Inferior_Parietal	0.012235	0.80182	0.4227	4308
SBayesRC_MDD_eur	absolute	cortex	18	Posterior_Cingulate	0.033147	2.1733	0.029815	4308
SBayesRC_MDD_eur	absolute	cortex	19	Anterior_Cingulate_and_Medial_Prefrontal	0.015038	0.98556	0.3244	4308
SBayesRC_MDD_eur	absolute	cortex	20	Orbital_and_Polar_Frontal	-0.0068242	-0.44719	0.65476	4308
SBayesRC_MDD_eur	absolute	cortex	21	Inferior_Frontal	-0.0068198	-0.4469	0.65497	4308
SBayesRC_MDD_eur	absolute	cortex	22	Dorsolateral_Prefrontal	-0.0022125	-0.14498	0.88473	4308
SBayesRC_MDD_eur	absolute	parcel	lh_1		0.017423	1.1419	0.25357	4308
SBayesRC_MDD_eur	absolute	parcel	lh_10d		-0.0028086	-0.18404	0.85399	4308
SBayesRC_MDD_eur	absolute	parcel	lh_10pp		-0.0042134	-0.2761	0.78248	4308
SBayesRC_MDD_eur	absolute	parcel	lh_10r		0.022989	1.5068	0.13193	4308
SBayesRC_MDD_eur	absolute	parcel	lh_10v		-0.0049403	-0.32373	0.74615	4308
SBayesRC_MDD_eur	absolute	parcel	lh_11l		-0.0096668	-0.63348	0.52645	4308
SBayesRC_MDD_eur	absolute	parcel	lh_13l		-0.016558	-1.0852	0.2779	4308
SBayesRC_MDD_eur	absolute	parcel	lh_2		0.039829	2.612	0.0090331	4308
SBayesRC_MDD_eur	absolute	parcel	lh_23c		0.014658	0.96061	0.3368	4308
SBayesRC_MDD_eur	absolute	parcel	lh_23d		0.026352	1.7274	0.084164	4308
SBayesRC_MDD_eur	absolute	parcel	lh_24dd		0.030526	2.0012	0.04543	4308
SBayesRC_MDD_eur	absolute	parcel	lh_24dv		0.0039771	0.26061	0.7944	4308
SBayesRC_MDD_eur	absolute	parcel	lh_25		0.018234	1.195	0.23214	4308
SBayesRC_MDD_eur	absolute	parcel	lh_31a		0.0032038	0.20994	0.83372	4308
SBayesRC_MDD_eur	absolute	parcel	lh_31pd		0.013853	0.90788	0.36399	4308
SBayesRC_MDD_eur	absolute	parcel	lh_31pv		0.022516	1.4758	0.14006	4308
SBayesRC_MDD_eur	absolute	parcel	lh_33pr		0.0096939	0.63526	0.5253	4308
SBayesRC_MDD_eur	absolute	parcel	lh_3a		0.014915	0.97746	0.3284	4308
SBayesRC_MDD_eur	absolute	parcel	lh_3b		0.018716	1.2266	0.22002	4308
SBayesRC_MDD_eur	absolute	parcel	lh_4		0.018261	1.1968	0.23145	4308
SBayesRC_MDD_eur	absolute	parcel	lh_43		-0.0016369	-0.10726	0.91459	4308
SBayesRC_MDD_eur	absolute	parcel	lh_44		-0.020545	-1.3466	0.17819	4308
SBayesRC_MDD_eur	absolute	parcel	lh_45		0.0013571	0.08893	0.92914	4308
SBayesRC_MDD_eur	absolute	parcel	lh_46		0.0094618	0.62004	0.53526	4308
SBayesRC_MDD_eur	absolute	parcel	lh_47l		0.0083268	0.54566	0.58533	4308
SBayesRC_MDD_eur	absolute	parcel	lh_47m		0.0043166	0.28286	0.7773	4308
SBayesRC_MDD_eur	absolute	parcel	lh_47s		-0.0059333	-0.38881	0.69744	4308
SBayesRC_MDD_eur	absolute	parcel	lh_52		0.020861	1.3673	0.1716	4308
SBayesRC_MDD_eur	absolute	parcel	lh_55b		-0.031684	-2.0773	0.037837	4308
SBayesRC_MDD_eur	absolute	parcel	lh_5L		-0.0014786	-0.096891	0.92282	4308
SBayesRC_MDD_eur	absolute	parcel	lh_5m		0.010003	0.65552	0.51217	4308
SBayesRC_MDD_eur	absolute	parcel	lh_5mv		0.034005	2.2296	0.025824	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6a		0.0059207	0.38798	0.69805	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6d		-0.017918	-1.1743	0.24033	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6ma		-0.017529	-1.1488	0.25069	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6mp		0.0016825	0.11025	0.91222	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6r		-0.024223	-1.5878	0.11241	4308
SBayesRC_MDD_eur	absolute	parcel	lh_6v		-0.0038811	-0.25432	0.79926	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7AL		-0.012588	-0.82495	0.40945	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7Am		-0.0043237	-0.28333	0.77694	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7PC		-0.0057855	-0.37912	0.70462	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7PL		0.023254	1.5242	0.12753	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7Pm		0.011215	0.73498	0.46239	4308
SBayesRC_MDD_eur	absolute	parcel	lh_7m		0.0060694	0.39773	0.69085	4308
SBayesRC_MDD_eur	absolute	parcel	lh_8Ad		0.0040378	0.26459	0.79134	4308
SBayesRC_MDD_eur	absolute	parcel	lh_8Av		-0.022815	-1.4954	0.13488	4308
SBayesRC_MDD_eur	absolute	parcel	lh_8BL		-0.0032167	-0.21079	0.83306	4308
SBayesRC_MDD_eur	absolute	parcel	lh_8BM		-0.0044131	-0.28919	0.77245	4308
SBayesRC_MDD_eur	absolute	parcel	lh_8C		-0.0028873	-0.1892	0.84994	4308
SBayesRC_MDD_eur	absolute	parcel	lh_9-46d		0.014017	0.91864	0.35834	4308
SBayesRC_MDD_eur	absolute	parcel	lh_9a		0.00097534	0.063913	0.94904	4308
SBayesRC_MDD_eur	absolute	parcel	lh_9m		0.017703	1.1603	0.24601	4308
SBayesRC_MDD_eur	absolute	parcel	lh_9p		-0.0078272	-0.51292	0.60803	4308
SBayesRC_MDD_eur	absolute	parcel	lh_A1		0.028582	1.8737	0.06104	4308
SBayesRC_MDD_eur	absolute	parcel	lh_A4		0.018077	1.1847	0.23619	4308
SBayesRC_MDD_eur	absolute	parcel	lh_A5		0.018091	1.1857	0.23583	4308
SBayesRC_MDD_eur	absolute	parcel	lh_AAIC		-0.0073013	-0.47845	0.63235	4308
SBayesRC_MDD_eur	absolute	parcel	lh_AIP		0.026719	1.7515	0.079935	4308
SBayesRC_MDD_eur	absolute	parcel	lh_AVI		0.035659	2.3381	0.019425	4308
SBayesRC_MDD_eur	absolute	parcel	lh_DVT		0.026116	1.712	0.086976	4308
SBayesRC_MDD_eur	absolute	parcel	lh_EC		-0.0069059	-0.45254	0.6509	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FEF		0.011401	0.74716	0.45501	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FFC		0.022138	1.451	0.14684	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FOP1		0.020091	1.3168	0.18797	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FOP2		0.02339	1.5331	0.12532	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FOP3		0.0097236	0.6372	0.52403	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FOP4		0.0038454	0.25198	0.80106	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FOP5		0.022661	1.4854	0.13752	4308
SBayesRC_MDD_eur	absolute	parcel	lh_FST		0.01986	1.3017	0.19309	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IFJa		0.0055679	0.36486	0.71523	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IFJp		-0.031737	-2.0807	0.037519	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IFSa		0.0020948	0.13727	0.89083	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IFSp		-0.010702	-0.70134	0.48313	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IP0		0.025276	1.6568	0.09763	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IP1		0.027894	1.8286	0.067533	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IP2		0.011183	0.73288	0.46367	4308
SBayesRC_MDD_eur	absolute	parcel	lh_IPS1		0.02765	1.8126	0.069968	4308
SBayesRC_MDD_eur	absolute	parcel	lh_Ig		0.00060959	0.039946	0.96814	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LBelt		0.0036373	0.23835	0.81162	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LIPd		0.014439	0.94623	0.34408	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LIPv		0.0082342	0.5396	0.5895	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LO1		0.0076595	0.50193	0.61574	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LO2		0.013006	0.85235	0.39407	4308
SBayesRC_MDD_eur	absolute	parcel	lh_LO3		0.0249	1.6322	0.10272	4308
SBayesRC_MDD_eur	absolute	parcel	lh_MBelt		0.023915	1.5676	0.11706	4308
SBayesRC_MDD_eur	absolute	parcel	lh_MI		0.028381	1.8605	0.062876	4308
SBayesRC_MDD_eur	absolute	parcel	lh_MIP		0.021689	1.4216	0.15523	4308
SBayesRC_MDD_eur	absolute	parcel	lh_MST		0.026593	1.7432	0.081365	4308
SBayesRC_MDD_eur	absolute	parcel	lh_MT		0.0073202	0.47969	0.63147	4308
SBayesRC_MDD_eur	absolute	parcel	lh_OFC		0.0028878	0.18923	0.84992	4308
