gene	DK_PLS2_matchedX	DK_PLS1_dCTonly_matchedX
OMA1	0.00951968	0.0715391
OMG	-3.01446	-0.26558
ONECUT1	-2.68749	-3.57061
ONECUT2	2.25836	3.04899
OPA3	-0.13951	-0.824346
OPHN1	-1.45827	-1.95629
OPN3	6.08234	5.98383
OPN4	-0.839993	-1.1912
OPRD1	-0.31075	1.28796
OPRK1	0.40495	-1.33937
OPRM1	5.81066	1.00196
OPTN	3.37311	0.804858
OR13C5	-1.99598	-2.5971
OR14I1	4.81524	2.61437
OR2AK2	-0.915644	1.27699
OR2L13	2.26124	2.91798
OR2L2	-4.43268	-0.333991
OR2L3	2.87133	4.29524
OR2L8	3.29353	3.58614
OR2M4	-2.10823	0.596873
OR7E156P	-4.66478	-2.32225
OR7E24	-4.06416	-1.5915
OR7E47P	-3.33078	-0.420405
ORAI2	-6.78899	-4.59964
ORC4	2.65086	0.701321
ORC6	3.15796	-0.277798
ORMDL2	-1.057	-2.23023
OSBP2	-1.03018	1.33357
OSBPL11	-0.616846	-0.967711
OSBPL1A	2.06359	2.91738
OSBPL2	-2.42623	0.496279
OSBPL3	1.12603	1.86645
OSBPL5	1.08415	2.11978
OSBPL6	1.4249	2.20787
OSBPL9	-1.76868	0.138355
OSGEP	-0.0587039	1.44725
OSGEPL1	-1.22038	1.00105
OSR1	3.01967	0.50721
OST4	-2.99125	-2.64235
OSTF1	5.90701	5.04812
OSTN	1.61891	2.30686
OTUB2	2.03684	-0.506411
OTUD1	2.67088	0.751093
OTUD6B-AS1	2.772	3.44966
OVGP1	0.290487	1.66132
OVOL2	6.0843	2.88892
OXCT1	1.51586	-0.967489
OXCT2	-2.47964	-0.0633178
OXGR1	-3.35931	-0.704923
OXNAD1	-1.19722	0.551983
OXR1	3.39774	3.55427
OXSR1	0.532684	1.73964
OXTR	-2.11612	-2.7278
P2RX4	-1.98354	-1.30138
P2RX5	4.61981	0.661181
P2RX6	0.98795	2.00742
P2RX6P	1.36637	2.30487
P2RY12	-2.47068	-2.58448
P2RY13	-2.42427	-2.5446
P2RY14	1.92122	1.68456
P2RY6	2.61637	-0.0334559
P3H1	-0.644716	0.904036
P3H2	-1.11399	-1.97977
P3H3	0.357881	1.66145
P4HA2	-0.642592	-2.20705
PAAF1	0.26828	-1.0446
PABPC1L	-0.287904	-1.16154
PACRG	2.41903	-0.628207
PACS1	0.731555	-0.530565
PACS2	-3.8406	-2.32422
PACSIN1	3.53005	0.192475
PACSIN2	-3.06756	-0.921861
PACSIN3	-4.39982	-0.477545
PADI2	-1.45255	-1.29165
PAFAH1B3	-0.647193	-1.70919
PAG1	-0.10759	1.70544
PAGR1	-0.248764	0.863334
PAH	5.24118	2.3092
PAIP1	4.16903	3.98234
PAK3	3.00844	0.0833245
PALLD	-1.22694	-1.91007
PALM	-0.211437	-1.41256
PALM2	1.37907	-0.275826
PALMD	-3.83668	-4.65081
PAM	-1.37869	0.0923601
PAMR1	0.434219	-0.950429
PAN2	-0.529549	1.08338
PANK1	-0.930151	1.34315
PANK3	1.44685	-0.161594
PANX1	5.35779	1.89382
PANX2	-2.41472	0.489732
PAOX	0.631279	-0.935656
PAPSS2	0.988409	1.89301
PAQR4	-0.320068	0.496959
PAQR6	-3.12352	-2.35365
PAQR8	-1.51735	-0.641309
PAQR9	-1.93533	0.108461
PARD3	-2.50675	-2.91126
PARD3B	-1.55508	-2.06802
PARD6A	1.45587	1.90929
PARD6B	5.12065	4.25712
PARD6G	-2.96354	-0.297773
PARG	1.85246	2.84788
PARM1	1.79323	2.74299
PARP14	-4.50461	-4.84681
PARP2	2.7261	3.27958
PARP3	-1.32584	0.0526454
PARP4	-5.68323	-3.31742
PARP8	3.04448	1.03281
PARS2	1.53959	2.26401
PART1	4.9703	4.25574
PARVA	-1.23666	-2.23071
PARVB	-1.88231	-2.59141
PASK	0.455011	1.70941
PATE2	0.0653231	1.39175
PATJ	-4.78531	-3.16504
PAWR	-3.84077	-3.34524
PAX6	-0.252255	-1.55955
PAX8	-2.29835	-2.13877
PAX8-AS1	-2.93025	-2.51587
PAXBP1-AS1	1.9074	-0.36993
PAXIP1	-0.44592	1.17634
PAXIP1-AS1	1.99932	0.0275364
PBLD	-3.17739	-3.8218
PBX1	5.86169	5.00428
PBX3	-1.17359	-0.415637
PBX4	-1.33024	-1.93562
PBXIP1	-0.98853	-1.78297
PC	0.532968	1.08634
PCAT19	-2.72177	-0.248521
PCBD1	4.92626	-0.318865
PCBP3	2.36295	0.627062
PCCA	0.216415	0.377162
PCDH10	6.00483	3.55088
PCDH11X	-1.47826	-0.885323
PCDH11Y	-1.52858	-1.4876
PCDH12	-0.39345	0.539823
PCDH15	-2.46348	-2.92993
PCDH17	-0.337503	-2.10181
PCDH18	0.81575	-0.0741865
PCDH19	3.74927	0.26984
PCDH20	3.91268	0.861227
PCDH7	-2.73561	0.00417125
PCDH8	5.32554	2.2139
PCDHAC2	3.89597	2.79756
PCDHB10	4.65648	4.7595
PCDHB11	2.15042	2.79585
PCDHB12	1.22613	2.23572
PCDHB14	1.47938	2.60132
PCDHB16	2.52244	2.96891
PCDHB18P	2.79475	3.048
PCDHB2	1.73335	2.86291
PCDHB6	4.04018	5.15161
PCDHB9	3.75671	4.52981
PCDHGA3	-2.16865	-0.852111
PCDHGB4	-2.35574	-0.281282
PCDHGC5	-1.07701	-1.77466
PCED1B	1.35216	-1.26897
PCGF1	1.25382	2.12963
PCGF3	1.56564	1.52669
PCK2	-3.09677	-3.66762
PCLAF	-0.212972	-1.01806
PCLO	2.62508	-0.102659
PCMT1	1.78877	0.161642
PCMTD2	2.52869	0.984791
PCNA	-3.32176	0.132137
PCNT	-0.555991	0.868457
PCNX2	1.74676	2.42785
PCNX4	-0.0879332	1.3051
PCOLCE2	-4.41361	-4.56597
PCP4	-1.00728	0.335095
PCP4L1	0.145759	1.45975
PCSK1	3.70322	3.00499
PCSK2	0.652768	0.733825
PCSK5	1.19717	-0.711753
PCSK6	0.167308	0.763625
PCTP	-4.01066	-0.429816
PCYT1B	-2.65989	-3.23463
PCYT2	2.03352	1.60286
PDCD4	-0.0774763	0.520689
PDCD6IP	-0.145774	1.28893
PDCD7	0.59511	1.77131
PDCL	-3.15026	-1.28245
PDCL3	3.35886	4.16355
PDCL3P4	-0.757394	0.866696
PDE10A	2.60067	3.23576
PDE11A	-3.39264	-3.51537
PDE1A	1.25356	-0.646298
PDE1B	5.65622	4.2635
PDE2A	0.439512	-1.356
PDE3A	-3.21047	-3.44208
PDE4A	0.213823	1.68213
PDE4B	-0.710088	0.675901
PDE4C	3.13811	1.84642
PDE4D	3.0001	3.76091
PDE4DIP	-1.58769	-2.48819
PDE4DIPP1	-0.511704	0.801694
PDE7A	0.946674	1.75554
PDE7B	1.34288	2.22526
PDE8B	1.48907	2.03713
PDGFB	4.25151	0.309568
PDGFC	3.04758	-0.318929
PDGFD	0.756555	0.0302139
PDGFRA	-2.6951	-3.03175
PDGFRL	-1.60704	-2.57399
PDHB	1.00693	-0.423181
PDIA3P1	-2.13267	-3.82205
PDIA5	0.853516	2.16988
PDK1	-0.223355	0.823132
PDK2	3.69969	0.0141179
PDK3	3.80119	3.23016
PDLIM2	-0.90253	-0.0225108
PDLIM3	0.321137	-0.856912
PDLIM5	-0.546047	-1.64876
PDLIM7	1.58366	1.19249
PDP1	2.64775	2.77804
PDP2	-1.2093	1.01734
PDPK1	-0.285124	-1.46439
PDPN	-4.19571	-2.36104
PDRG1	1.05316	-0.291497
PDS5A	4.02907	-0.0826681
PDS5B	-0.197479	1.55475
PDSS1	0.713158	2.09568
PDYN	-2.17715	-2.8197
PDZD2	4.11563	1.52127
PDZD7	-0.324243	0.340553
PDZD8	-3.56405	-0.354217
PDZRN3	1.88436	1.91722
PDZRN4	2.1864	2.24183
PEA15	0.735587	-1.44928
PEBP4	1.30845	1.23977
PECAM1	-1.89893	-1.57424
PECR	-1.89896	0.835324
PEG10	-3.34101	-4.14775
PEG3	1.2743	2.16503
PELI1	0.73034	-1.18463
PELI2	-3.81971	-3.63329
PELI3	1.57604	2.36412
PEMT	0.835978	-0.155012
PENK	-2.59851	0.184356
PEPD	-0.337635	0.69752
PER1	2.02125	2.91122
PER2	4.82733	4.97748
PER3	0.316826	1.3555
PERM1	3.10113	0.640476
PERP	-2.76315	-2.1929
PET100	0.755532	-1.32674
PEX1	-0.282748	0.635199
PEX10	-0.0745983	-1.50792
PEX12	2.3876	3.13236
PEX19	0.946145	-0.974803
PEX2	-1.08627	-1.69257
PEX26	-1.77089	-1.90975
PEX5L	2.28156	2.75203
PEX6	1.70731	2.50089
PFDN1	1.41619	1.80705
PFKFB2	2.79438	2.99998
PFKL	-0.0241464	-1.71101
PFKP	0.682297	1.30997
PFN1	0.631795	1.23581
PGAM5	2.48866	0.861034
PGAP1	0.236114	-1.18734
PGAP3	1.3176	1.54701
PGBD2	1.8656	2.80637
PGBD4	1.05428	1.78768
PGBD5	0.0109111	-0.599649
PGC	2.1153	2.78467
PGM2L1	1.88038	-0.354658
PGM3	-1.98265	-0.37928
PGP	1.36869	1.92941
PGRMC1	1.24778	-1.28054
PGRMC2	5.87659	3.00844
PHACTR2	-6.64225	-4.05474
PHACTR3	1.54313	-0.147571
PHAX	-0.739339	1.25936
PHC2	-1.95018	0.159084
PHF13	3.35324	0.519976
PHF14	1.55771	0.58165
PHF19	-0.787269	0.224157
PHF20L1	4.83399	0.755258
PHF23	1.55423	1.42963
PHF24	3.14883	0.985897
PHF8	-0.139661	1.46466
PHGDH	-2.6336	-2.99349
PHIP	0.0458892	0.951618
PHKA2	-1.53562	0.765258
PHKB	2.24979	2.37466
PHKG2	2.42752	2.80836
PHLDA2	4.12313	3.52276
PHLDA3	0.541581	1.08054
PHLDB2	1.40366	2.09877
PHLDB3	-2.33714	-3.47771
PHLPP2	6.21575	3.50965
PHOSPHO2	0.944698	-0.503201
PHPT1	1.5282	-1.12829
PHYH	0.603648	1.84795
PHYHIP	3.38118	3.31042
PHYHIPL	3.43454	3.39213
PI16	-0.46503	-0.35963
PI4K2A	-6.87849	-0.334146
PI4KA	4.75916	3.26772
PIANP	1.43274	-0.984729
PIAS1	1.52599	1.95464
PIAS2	1.65768	2.31994
PIAS3	2.74417	1.55915
PICK1	2.85656	3.00686
PID1	2.04656	-1.21949
PIDD1	2.23175	2.77422
PIF1	-0.484212	1.12544
PIFO	-1.01017	-1.71701
PIGC	-1.30022	0.812289
PIGF	-0.253125	-1.6399
PIGK	0.941988	1.87885
PIGL	-1.47914	0.694024
PIGQ	4.10837	2.46487
PIK3CA	-0.0134364	1.67239
PIK3CB	0.720618	1.87529
PIK3CD	3.16743	0.331401
PIK3CG	-0.292181	-1.49743
PIK3R1	7.30987	5.11093
PIKFYVE	-0.572799	1.40067
PILRA	1.01346	2.01943
PIM1	0.247789	1.50872
PIM2	4.251	-0.171999
PIM3	0.400842	1.48029
PIN4P1	-0.210811	1.24836
PINK1	1.50208	1.15005
PINLYP	-2.20651	-2.56792
PINX1	-1.9943	0.986246
PIP4K2A	-1.83323	-1.0442
PIP4K2B	2.93479	1.20613
PIP4P2	1.71073	2.649
PIP5K1B	3.57466	4.24724
PIP5K1C	-0.215958	0.779382
PIP5KL1	-5.0324	-0.911717
PIPSL	-0.112519	-1.44934
PIR	-2.76417	-3.54816
PIRT	-2.13391	-3.18916
PITPNA	1.31102	1.6905
PITPNC1	0.490709	0.862565
PITPNM2	2.33461	-0.132035
PIWIL4	-0.89344	-1.1402
PJA1	0.608464	-0.667492
PJVK	0.751043	1.82181
PKD1	1.52343	2.11914
PKD2	-1.46341	0.874222
PKD2L1	6.62877	2.53558
PKDCC	4.74969	4.67821
PKIA	2.58262	-0.840414
PKIB	2.24001	-0.301184
PKIG	4.07928	0.870493
PKM	1.43937	1.87261
PKNOX1	-0.89838	-1.57735
PKNOX2	4.08195	4.07657
PKP2	0.0560139	0.0264698
PKP3	6.10713	2.89726
PLA1A	-1.63756	-1.48415
PLA2G4A	0.21038	0.481556
PLA2G7	-0.22207	-1.26682
PLA2R1	-3.74263	0.276864
PLAC9	-0.271246	-1.75329
PLAC9P1	-1.13308	-2.0976
PLAG1	5.81312	5.45573
PLAGL1	-2.86792	0.788698
PLAGL2	1.11822	2.21784
PLAT	-3.06681	-1.20122
PLAU	-2.31452	-1.59428
PLB1	-0.557643	-1.69929
PLBD1	-1.40657	-1.2798
PLCB1	0.916835	1.88726
PLCB2	-0.669047	-1.79738
PLCB4	0.779717	1.63322
PLCD3	-2.31905	-2.1793
PLCD4	-2.02161	-0.0277863
PLCE1	-2.7519	-3.57465
PLCG2	-6.08625	-5.69994
PLCH1	0.802276	-0.442218
PLCH2	1.08227	0.941605
PLCL1	-0.0810315	1.42445
PLCXD1	-1.77005	1.06939
PLCXD3	0.915479	0.576296
PLD6	0.415044	-1.16594
PLEKHA1	5.69558	5.30078
PLEKHA4	-4.61624	-5.18478
PLEKHA5	1.35876	2.50495
PLEKHA6	2.86159	3.00126
PLEKHA7	-1.74824	-2.39931
PLEKHA8	-5.08706	-0.827246
PLEKHF1	-1.22237	0.981802
PLEKHF2	-0.774825	-1.32177
PLEKHG1	0.512971	2.48629
PLEKHG4	-3.31253	-2.41581
PLEKHH2	-3.23331	-2.92997
PLEKHH3	-0.0481624	1.85745
PLEKHM1	-3.23431	-0.275106
PLEKHM2	-1.11246	1.18341
PLEKHO1	0.529129	2.0014
PLEKHO2	-2.14082	-2.51236
PLIN5	-1.38039	-2.07935
PLK2	0.703681	1.39976
PLK5	-1.91533	-0.873606
PLLP	-1.34817	-1.08447
PLOD3	0.164147	0.974927
PLP1	-1.93611	-0.566845
PLPBP	2.61989	-0.598462
PLPP1	-0.603443	0.501833
PLPP2	-0.711605	0.239159
PLPP4	-1.44601	-2.13297
PLPP5	1.95595	0.550603
PLPP7	3.40752	3.71527
PLPPR1	-3.36541	-3.14694
PLPPR2	0.0245439	-1.73205
PLPPR3	2.39472	-0.584078
PLPPR4	-0.117069	-1.57278
PLPPR5	-0.743477	-1.62964
PLS1	1.47412	2.43543
PLS3	1.57542	-0.23576
PLSCR1	-1.6313	-0.513592
PLSCR4	0.0791947	-1.17024
PLTP	0.0497307	-1.19418
PLXDC1	2.13644	2.66518
PLXDC2	-2.5598	-3.16291
PLXNA1	6.11241	1.75085
PLXNA2	0.882075	1.90325
PLXNA3	0.270363	-0.392077
PLXNA4	-1.43906	0.317936
PLXNC1	0.961571	-0.681448
PM20D2	-0.775121	-0.285737
PMAIP1	-1.66205	-0.0657049
PMEPA1	-0.523404	0.842626
PMF1	-1.49732	-2.5588
PMM1	3.72943	0.355236
PMM2	-8.09499	-1.61971
PMPCB	2.6035	2.01563
PMVK	3.64006	-0.156928
PNCK	5.26279	-0.389305
PNISR	0.643535	1.7432
PNKD	0.691951	1.50257
PNLDC1	4.74016	5.25671
PNMA8A	5.20322	1.37586
PNMA8B	3.54659	2.81699
PNMT	1.90694	-0.334937
PNOC	2.8782	1.76166
PNP	-2.4687	-3.00887
PNPLA3	1.32168	-0.622792
PNPLA4	1.27454	-0.724523
PNPT1	-1.6695	0.551674
PNRC2	2.5646	0.114631
POC1A	2.42251	0.093071
PODXL	0.0571802	0.0971947
POGK	-0.993591	0.772505
POGLUT1	1.59492	2.30438
POGZ	1.47509	2.51798
POLB	-0.81527	-1.03526
POLD3	4.30173	4.38723
POLD4	-0.637056	-1.09873
POLDIP2	1.9579	2.74011
POLE4	-0.501092	-1.82616
POLR1D	-0.800961	-1.72399
POLR2G	0.267774	-1.66017
POLR2I	-0.0296738	-1.40506
POLR2L	-0.395641	-1.89194
POLR3B	2.25723	2.00208
POLR3C	2.45413	-0.156882
POLR3G	-3.18006	-1.47052
POLR3GL	1.17054	-0.692712
POMC	-4.59696	-2.26885
POMGNT2	3.05645	1.36154
POMT1	-2.64372	-1.32766
PON2	-0.405001	-1.40169
PON3	-1.43732	-2.09184
POP4	1.47073	-0.23233
POPDC3	2.2893	2.64742
POR	1.87792	-0.144802
POSTN	0.702152	1.71847
POU2AF1	-0.744099	-0.558059
POU2F2	1.02348	1.98284
POU3F1	-0.152835	0.965961
POU3F2	-2.24943	-0.0410267
POU3F3	-2.48304	0.200145
POU3F4	-4.2427	-0.498244
POU6F1	2.10259	2.60082
POU6F2	1.07148	2.24913
PP12613	5.3713	4.48997
PP7080	2.17145	0.596327
PPARD	-5.15991	-0.541464
PPARG	2.114	1.26693
PPARGC1A	0.770472	1.89991
PPARGC1B	4.97605	4.21583
PPAT	4.52358	2.6729
PPCS	-2.07298	-2.54008
PPDPF	-0.360524	-2.05035
PPEF1	3.08506	0.262224
PPFIA2	1.495	1.47468
PPFIA4	-0.129653	1.04176
PPFIBP1	3.9058	3.46994
PPHLN1	1.18686	-0.931258
PPIB	-4.69927	-4.08578
PPIC	-3.31426	-1.97897
PPIEL	4.48372	3.84407
PPIF	-0.360404	0.604819
PPIL2	-0.277522	-1.34837
PPIL3	-1.90539	1.10625
PPIL6	2.39256	-0.293086
PPIP5K1	-0.143279	1.01877
PPIP5K2	2.2421	2.96909
PPL	1.38481	2.68733
PPM1A	1.4638	2.28801
PPM1B	3.6947	4.35919
PPM1D	-1.78896	0.10624
PPM1E	-1.81545	-0.912573
PPM1H	1.46729	2.40761
PPM1J	-1.15959	-1.24077
PPM1L	0.628105	2.0393
PPM1M	0.835141	-1.05047
PPM1N	0.679574	-1.14762
PPME1	0.416161	1.3203
PPP1CB	5.35622	5.74173
PPP1CC	-0.966458	0.275987
PPP1R12A	6.62677	2.50831
PPP1R12B	0.555483	1.84002
PPP1R14A	-0.851121	-0.115661
PPP1R14B	-3.63541	-3.26262
PPP1R14C	8.98218	3.77106
PPP1R15B	-2.78262	0.41433
PPP1R16A	-3.02458	-2.95175
PPP1R16B	-4.22666	-0.165968
PPP1R17	-0.205415	-1.03976
PPP1R18	-4.73387	-4.86738
PPP1R1A	-2.63979	-3.72239
PPP1R1B	1.24925	-0.350499
PPP1R26	0.487541	-0.551739
PPP1R32	3.04069	-0.813234
PPP1R37	-2.46018	-2.93374
PPP1R3B	-0.922938	0.0397732
PPP1R3D	-3.99113	-2.06242
PPP1R3E	2.15674	2.90894
PPP1R42	-1.08409	-1.61716
PPP1R8	-0.296813	-0.99428
PPP1R9B	-0.0876132	-1.04759
PPP2CB	-0.693167	-1.69809
PPP2R1B	-1.01288	-0.981645
PPP2R2A	3.85593	3.90706
PPP2R2B	-3.7956	-2.29142
PPP2R2D	3.5996	3.47047
PPP2R3C	0.245828	-1.29778
PPP2R5A	-0.313767	-1.23417
PPP2R5C	1.11196	-0.33767
PPP2R5D	0.154628	1.41018
PPP3CA	3.26048	3.47736
PPP3CB	3.79263	1.91841
PPP3CC	0.683282	1.73754
PPP3R1	3.50459	2.05459
PPP4R2	3.06022	3.22585
PPP4R3A	0.149861	1.32646
PPP4R4	3.82691	-0.898004
PPP5D1	2.20808	-0.929714
PPP6C	4.91082	0.593587
PPP6R1	-3.7558	-3.82575
PPTC7	-0.118828	0.964444
PPWD1	-1.44969	0.430752
PQLC1	0.249762	-0.444638
PQLC3	-2.03402	-2.17273
PRAF2	2.72806	0.384211
PRAG1	2.2855	3.34188
PRAP1	3.98166	1.82343
PRB1	0.106093	1.43128
PRB2	0.553293	1.77944
PRB4	-1.55873	-0.164937
PRC1	3.18513	4.40304
PRCP	-1.81733	-1.35978
PRDM11	-1.10246	0.827536
PRDM12	2.13346	-0.0910708
PRDM16	1.3094	-0.208275
PRDM2	-0.656215	1.57691
PRDM5	-0.65947	1.36512
PRDM8	-3.45767	-0.129875
PRDX1	-0.791275	-1.84658
PRDX4	-1.24121	-2.38327
PRDX6	0.10495	-1.29784
PRELID2	2.20994	3.04514
PRELID3B	-0.934149	-1.10767
PRELP	-0.534007	-1.75964
PREP	3.57672	3.88814
PRH2	-0.479171	0.973578
PRICKLE1	1.92771	2.29748
PRICKLE2	4.28321	0.959271
PRIM1	0.0527139	1.77987
PRKAA2	3.92942	0.622298
PRKAB1	1.02236	1.80675
PRKACB	1.22966	2.10195
PRKAG2	0.195697	-0.442752
PRKAR2A	-0.904435	0.574828
PRKCA	-2.73239	-0.618671
PRKCB	0.508213	1.47128
PRKCD	3.35532	-0.973836
PRKCG	0.713215	-1.31382
PRKCH	-2.08765	-0.526639
PRKCI	-0.685522	-0.460074
PRKCQ	-1.91435	-3.25261
PRKCQ-AS1	1.07775	1.16457
PRKD1	0.74569	-0.16365
PRKG1	-0.589619	-1.40427
PRMT2	-0.138577	-1.81524
PRMT6	0.524088	-0.853639
PRMT7	0.976621	1.99103
PRMT8	-0.314585	1.28187
PRMT9	0.20187	1.62769
PRNP	5.75745	1.36078
PRO1804	-1.54224	1.32842
PROCA1	2.96127	1.18169
PRODH	-1.18163	-1.87908
PRORSD1P	1.68877	1.36605
PROS1	-0.484401	-1.53835
PROSER2	-6.37844	-3.25796
PRPF39	0.019332	0.853295
PRPF4B	-0.111952	1.48574
PRPH	-2.72011	-2.42132
PRPH2	0.139656	-1.23549
PRPS1	0.0303884	-1.44991
PRPS2	4.87651	4.67385
PRR14	0.324791	1.55677
PRR16	-3.90963	-0.791469
PRR22	1.07105	2.06183
PRR29	-3.15782	-3.4392
PRR5	-0.616	-1.9391
PRR5L	-1.28615	-0.324184
PRR7	-0.712484	-1.72088
PRRC2B	0.472766	-0.134939
PRRG1	-0.974073	0.247436
PRRG3	1.23113	-0.392746
PRRT1	2.58548	0.744228
PRRT2	1.98909	2.85316
PRRT3	0.460468	1.54937
PRRT4	5.01937	5.52303
PRRX1	1.26792	1.43872
PRSS1	0.184293	-1.22067
PRSS12	8.96208	3.75807
PRSS16	3.15678	3.83907
PRSS2	0.538519	-0.728851
PRSS23	3.67379	-0.319036
PRSS3	0.837766	-0.598888
PRSS35	0.258779	-1.25039
PRSS3P2	0.603478	-0.810805
PRSS56	-5.18996	-0.785663
PRTN3	6.64088	2.46394
PRUNE2	1.55095	1.63422
PSAT1	-3.0532	-3.20198
PSD	-2.28653	-2.99441
PSD3	5.36635	0.293795
PSEN2	1.99348	1.00978
PSENEN	0.214223	-1.4435
PSIP1	-0.238513	-1.2526
PSMA3-AS1	-1.96613	-1.89597
PSMA6	3.86324	1.61447
PSMB1	1.62037	-0.996802
PSMB10	-1.55219	-2.53433
PSMB2	1.89154	-0.494099
PSMB5	1.57106	-0.0937001
PSMB6	1.88675	-0.151099
PSMB7	2.8773	-0.335205
PSMB8	-4.17247	-3.4027
PSMC1	2.55365	1.41838
PSMC2	0.697438	0.606083
PSMD1	2.71816	0.770073
PSMD12	1.02904	1.91575
PSMD4	0.773432	-0.766972
PSMD6	-5.05387	-0.932757
PSMD8	0.315257	-1.12686
PSMD9	-1.86101	-2.97664
PSME1	-0.471263	-1.63432
PSME2	0.391447	-1.12449
PSME4	-0.0616317	0.862802
PSMG3	4.4626	4.50458
PSMG3-AS1	0.510422	-1.42856
PSORS1C1	1.47574	-0.977412
PSTPIP1	1.01588	-0.107203
PTAFR	-3.52792	-3.64908
PTBP2	1.94528	-0.757594
PTBP3	0.347477	-0.418715
PTCH1	1.83139	0.32717
PTCHD1	3.17752	0.00389412
PTCHD4	-0.327876	1.42673
PTDSS1	1.47937	-0.0987127
PTER	2.51143	-0.323329
PTGDR2	0.329025	1.10189
PTGER3	0.388675	-1.80158
PTGER4	-1.78605	-2.65784
PTGES	1.70186	-0.282797
PTGIS	-0.388028	0.524753
PTGS1	-5.56281	-4.69224
PTGS2	0.730191	1.48874
PTH1R	-2.22694	-0.0461464
PTH2R	4.59129	4.07454
PTHLH	-0.0301014	-1.31274
PTOV1	3.80385	3.43889
PTP4A1	0.999628	-0.235288
PTP4A3	6.64353	3.74456
PTPDC1	-3.27627	-0.190148
PTPMT1	-0.553653	0.611125
PTPN11	3.49956	2.4094
PTPN12	-0.126444	1.83081
PTPN14	1.02145	1.70171
PTPN2	0.492939	1.85312
PTPN3	0.340514	-0.283843
PTPN4	3.99848	3.90229
PTPRA	0.676269	-1.19797
PTPRC	-4.17606	-3.99759
PTPRD-AS1	-0.120073	1.37551
PTPRE	-3.10989	-0.660189
PTPRF	4.14303	-0.379429
PTPRG	-0.0328651	-1.12615
PTPRH	0.833462	1.51191
PTPRJ	1.49713	-0.214842
PTPRK	2.2943	2.46177
PTPRM	0.751516	0.366803
PTPRO	3.62201	0.265167
PTPRR	-0.0256477	-1.2324
PTPRT	2.75588	4.27773
PTPRU	1.97414	1.64923
PTPRZ1	-3.57	-3.22521
PTRH1	0.783069	-1.415
PTRH2	2.73614	1.42742
PTRHD1	-1.20018	-2.12499
PTS	0.170659	-1.43366
PTTG1	-0.917085	0.0861198
PTTG1IP	-5.61873	-5.43817
PTTG2	-1.06532	-0.0543115
PTX3	-0.978737	0.758066
PUDP	-2.73712	-0.597276
PUF60	0.0660215	-1.37222
PUM1	4.35196	1.4213
PUM3	0.23974	-1.4285
PURA	0.116125	1.84249
PURB	2.3976	3.44612
PURG	0.261187	-0.210023
PUS1	0.0462452	0.550595
PUS7L	0.633536	-0.404655
PUSL1	2.47477	-0.838655
PVALB	1.20686	2.03809
PVR	0.843817	1.85387
PWAR5	0.942492	2.06334
PWP1	3.7686	-0.540242
PXDN	-1.55384	-0.681552
PXDNL	-2.81183	-0.134151
PXMP4	1.68486	-0.141301
PXN	-4.59911	-2.13482
PXN-AS1	2.05074	0.793168
PXYLP1	-0.811289	1.30229
PYCARD	-1.83774	-2.40804
PYCR1	0.477228	-1.59615
PYCR3	0.780105	-1.10894
PYDC1	-0.782554	-1.83715
PYGL	-0.0900542	-1.76205
PYGO1	-3.3182	-3.21895
PYGO2	3.61224	1.12995
PYROXD1	1.16897	2.00852
QDPR	-0.901341	-0.143165
QPCT	4.03191	4.31882
QPRT	0.546947	-0.358277
QRFPR	-2.00417	0.199536
QTRT2	-0.574355	0.945049
R3HDM1	1.12824	2.17658
R3HDM4	-0.373245	-0.959368
RAB11A	0.402647	-0.835565
RAB11B	-2.68345	0.326332
RAB11FIP1	2.95513	0.588948
RAB11FIP4	0.611211	0.416319
RAB11FIP5	0.33412	1.0991
RAB13	-3.33157	-3.42196
RAB23	1.79273	-0.480139
RAB24	0.859007	1.9452
RAB27B	2.20987	-0.780616
RAB29	-2.68296	-3.42235
RAB31	-1.22729	-2.00167
RAB32	-0.660392	-1.84105
RAB34	-0.269193	-1.33955
RAB35	1.19553	-0.884335
RAB36	3.10607	-0.46668
RAB37	0.656218	1.65372
RAB39A	2.74944	1.34203
RAB3B	-1.93838	-2.40844
RAB3C	4.77368	2.25477
RAB3D	-0.360394	-1.45518
RAB3GAP1	3.50309	0.339476
RAB3GAP2	0.64527	1.64864
RAB3IP	-1.26073	-2.29806
RAB40AL	1.53315	2.45291
RAB40B	0.344084	-1.36388
RAB40C	4.84538	4.38659
RAB7B	1.17915	1.39258
RAB8B	-1.04803	-2.35658
RAB9A	-3.37899	-3.06202
RABAC1	1.19218	-0.143593
RABEP2	-2.60105	-0.0448131
RABEPK	3.98403	3.94605
RABGEF1	3.8538	3.99816
RABIF	3.14134	1.19126
RABL2A	2.6015	2.86157
RAC2	0.15714	-1.20737
RACGAP1	0.476919	1.78425
RAD1	0.797785	-0.467456
RAD17	1.63365	-0.262409
RAD52	-1.21057	0.441246
RAD54B	0.764778	2.01066
RADIL	-0.475178	1.20043
RAE1	1.60198	0.295706
RAET1E-AS1	2.11667	-0.827441
RAI1	0.912063	2.02335
RALB	-2.10348	0.0827355
RALBP1	3.7636	1.7215
RALGAPA1	0.941713	1.79339
RALGAPA2	-3.05843	-0.185968
RALGPS2	-1.6994	-2.66693
RALY	1.18437	2.0553
RAMP3	-0.353924	0.724058
RAN	3.18681	0.378363
RANBP17	2.46782	2.95816
RANBP2	3.15155	3.38551
