method	trait	arm	score	disorder	threshold	phenotype	stratum	n	n_families	n_multi_families	n_pairs	beta_within	se_within	p_within	beta_between	se_between	p_between	beta_diff	se_diff	z_diff	p_diff
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC1	EUR	4116	3447	655	686	0.0367046334956317	0.0567196595914725	0.517739567237149	0.0177462648793946	0.0166427671479619	0.286362639175638	-0.0189583686162371	0.0587675459698715	-0.322599290192525	0.746998731356234
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC1	EUR	4116	3447	655	686	0.0352509178545184	0.0562176527698692	0.530812970127589	0.0266511161654015	0.0165097116920054	0.106563998189949	-0.00859980168911699	0.0583862179097559	-0.147291638283699	0.882901832179701
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC1	EUR	4116	3447	655	686	0.0305106417747087	0.0583759891658578	0.601360045246147	0.0298578126877771	0.0164612120722278	0.0697941943230344	-0.000652829086931591	0.0604635919049012	-0.0107970609479896	0.99138535914536
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC1	EUR	4116	3447	655	686	0.00469014582677691	0.0586319683430339	0.936263237714847	0.0317843986744848	0.0164218057145283	0.0530140362214146	0.0270942528477079	0.0607582348303004	0.445935483862937	0.65564384964842
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC1	EUR	4116	3447	655	686	0.0144093132988187	0.0591742404027267	0.807676716110324	0.0324366204456623	0.0164104684398105	0.0481716905185897	0.0180273071468436	0.0612830710714907	0.294164551998603	0.768632166289799
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC1	EUR	4116	3447	655	686	0.078609267454124	0.0542636839667023	0.147824250446189	-0.0062180980704506	0.0175944941504328	0.723802330427202	-0.0848273655245746	0.056190866947902	-1.50962905774747	0.131138102503071
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC1	EUR	4116	3447	655	686	0.084787487301721	0.0531536560919002	0.111073714251993	-0.00720215261971909	0.0177376153096236	0.684740818409165	-0.09198963992144	0.0551406265684445	-1.66827338835651	0.0952614681574524
CT	SCZ	pooled	raw	SCZpooled	0p001	slope_PC1	full	8082	6789	1250	1339	0.0573103591039967	0.0380460024802068	0.132180933927429	0.0135024529999434	0.0119693183233565	0.259324321938452	-0.0438079061040533	0.0398337299339322	-1.09976911970615	0.271432730216291
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC1	full	8082	6789	1250	1339	0.0312052041398292	0.043610341696639	0.474378689360561	0.0253403458063078	0.0133296487165441	0.0573389280452303	-0.0058648583335214	0.0455456525134993	-0.128768784941287	0.897540605859532
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC1	full	8082	6789	1250	1339	0.0399144837596991	0.0464025527994978	0.389822625005304	0.0373317657243762	0.014236886127229	0.00875686349893972	-0.00258271803532294	0.0484335253462034	-0.0533250061163553	0.957472956543076
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC1	full	8082	6789	1250	1339	0.0436955224899302	0.0490220214886119	0.372881486654865	0.0368410123598993	0.0145984262810133	0.011638280584549	-0.00685451013003088	0.0510374668927386	-0.134303494027955	0.893162590440714
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC1	full	8082	6789	1250	1339	0.0319698975281102	0.0519087731927866	0.538059303363515	0.0428497240134782	0.0153872896281556	0.00537220818934301	0.0108798264853681	0.0539914762907295	0.201510075901299	0.840299751596702
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC1	full	8082	6789	1250	1339	0.040387463012282	0.0523599290926701	0.440620289795781	0.0414766846414235	0.0154417259387127	0.00724911752955825	0.00108922162914154	0.0544350498402206	0.0200095642851188	0.984035742897581
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0375906085528671	0.0372742448692763	0.313376109577934	0.000681664090228484	0.0118748408684986	0.954225095172436	-0.0369089444626386	0.0390573262449106	-0.944994140950649	0.344661867260545
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC1	full	8082	6789	1250	1339	0.0397135141159708	0.0365094548198009	0.276868420110772	0.000759145769995022	0.0118867353933838	0.949079732963481	-0.0389543683459758	0.0383314304105455	-1.01625136157869	0.309509703690301
CT	SCZ	pooled	raw	SCZpooled	0p001	slope_PC2	EUR	4116	3447	655	686	0.0690552692979527	0.0537308151776187	0.199076165348268	0.00448217031790421	0.0175443976361352	0.798371014669562	-0.0645730989800485	0.0559286398612175	-1.15456229831946	0.248269713217453
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC2	EUR	4116	3447	655	686	0.00640800576307611	0.0551707515420306	0.907562862328005	0.00555634187039222	0.0171181233602512	0.745512355781098	-0.000851663892683891	0.057395254548803	-0.0148385768018456	0.988160963126937
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC2	EUR	4116	3447	655	686	-0.0252148571284742	0.0546634963716644	0.644723876176674	0.0118073465459421	0.0169875203174764	0.487064703309899	0.0370222036744163	0.0570209308504488	0.649273926648373	0.51616133550775
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC2	EUR	4116	3447	655	686	-0.0266906642088811	0.0567616721692964	0.638320055007994	0.0141027942334283	0.0169383772374426	0.405131549372805	0.0407934584423095	0.0590318157065854	0.691041906030322	0.48953920645404
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC2	EUR	4116	3447	655	686	-0.0351920979602202	0.0570133647282536	0.537234148510088	0.0207407354327261	0.0168977287336372	0.219746488345938	0.0559328333929463	0.0593251644813574	0.942818007871227	0.345773999125212
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC2	EUR	4116	3447	655	686	-0.0332323050349896	0.0575430707495034	0.563746340058192	0.0210975790512133	0.0168855155662418	0.211586535092702	0.0543298840862029	0.0598357523238715	0.907983638145518	0.363886866271434
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC2	EUR	4116	3447	655	686	0.0664196519894677	0.0528353297789439	0.209062143296511	0.0079623526010031	0.0180960054775795	0.659960326772024	-0.0584572993884646	0.054928691192825	-1.06423980107687	0.287220080928918
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC2	EUR	4116	3447	655	686	0.0654643552202343	0.0517787110028987	0.206466755737508	0.0125988576484324	0.0182464605826581	0.489937846401182	-0.052865497571802	0.0539356599539089	-0.980158537356891	0.327007867686084
CT	SCZ	pooled	raw	SCZpooled	0p001	slope_PC2	full	8082	6789	1250	1339	0.0392829017036638	0.037706372105347	0.297654072884609	0.0129070530101833	0.0122587538596527	0.292432309993771	-0.0263758486934805	0.0395955372210156	-0.666131855876964	0.505326824477893
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC2	full	8082	6789	1250	1339	0.00878226970370575	0.0432024920115346	0.838940402562724	0.0167836796278759	0.0136505653229554	0.218918900831435	0.00800140992417017	0.0452482329278756	0.17683364424251	0.859639061200709
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC2	full	8082	6789	1250	1339	0.0141529890564282	0.0459686974632453	0.758210642893472	0.020099374265914	0.0145826516631051	0.168154223707798	0.00594638520948583	0.0481164394573629	0.1235832342656	0.901645267829779
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC2	full	8082	6789	1250	1339	0.0296892521765644	0.0485662679839406	0.541076962138629	0.0221435201606354	0.0149508843230544	0.138630756774738	-0.00754573201592902	0.0506970595174428	-0.148839638585604	0.881680171918727
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC2	full	8082	6789	1250	1339	0.0296546925269564	0.0514323103335845	0.564304964042021	0.0315885486239422	0.0157580071558458	0.0450454252989449	0.00193385609698576	0.0536338075411674	0.036056662497836	0.971237178156083
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC2	full	8082	6789	1250	1339	0.0324175109540186	0.0518807782876606	0.532159615724254	0.0298286798001882	0.0158136280479677	0.0593022984549438	-0.0025888311538304	0.054074206864181	-0.047875527057342	0.961815443598704
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC2	full	8082	6789	1250	1339	0.0237786184355396	0.0369358349337271	0.519807354997152	0.0111485679742507	0.0121603264683084	0.359281561654197	-0.0126300504612889	0.0388197769426335	-0.325350928212523	0.744915490453756
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC2	full	8082	6789	1250	1339	0.0218659178971957	0.036183300091945	0.545721771735625	0.0152192895689703	0.0121721447151053	0.211220410835894	-0.00664662832822536	0.0381076692104932	-0.17441707839731	0.861537693411493
CT	SCZ	pooled	raw	SCZpooled	0p001	slope_PC3	EUR	4116	3447	655	686	-0.0453965296519747	0.0521808974310413	0.384619425985595	-0.0123699446369689	0.0175076165227994	0.479898626976323	0.0330265850150057	0.0544338496777285	0.606728813239136	0.544030897260191
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC3	EUR	4116	3447	655	686	-0.0235886230088768	0.0535479938776205	0.659707523637096	-0.0141226363439982	0.0170772011373531	0.408303252632635	0.00946598666487868	0.0558274888226154	0.169557808608509	0.865357905836253
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC3	EUR	4116	3447	655	686	-0.0309326661062838	0.053040606031122	0.559965032638568	-0.0163962644785107	0.0169496281181568	0.33343864689203	0.0145364016277732	0.0554573101183498	0.262118764807588	0.793229880200063
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC3	EUR	4116	3447	655	686	-0.0268871099319568	0.0550718412756218	0.625556311671434	-0.0235681472357077	0.0168992643490673	0.163222520681132	0.00331896269624911	0.0573991376979347	0.0578225184098633	0.953890001088302
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC3	EUR	4116	3447	655	686	0.0314330451937175	0.0553030244442117	0.569971041598148	-0.0247377625483359	0.0168621398866951	0.142455499722781	-0.0561708077420534	0.0576743526548968	-0.973930441459134	0.330091077675294
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC3	EUR	4116	3447	655	686	0.0231968396167265	0.0558210430464412	0.677868878098015	-0.0253695386425187	0.0168493801620561	0.132248818097464	-0.0485663782592452	0.0581724716696039	-0.834868742299322	0.403791615823557
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC3	EUR	4116	3447	655	686	-0.0412955342787966	0.0513194099474902	0.421286382990604	0.0105338020621544	0.0180556405889461	0.559658420928687	0.051829336340951	0.0534649675876766	0.969407420961336	0.332341951182248
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC3	EUR	4116	3447	655	686	-0.05487329560027	0.0502612074041611	0.275322053986991	0.0165759644700987	0.0182079675288134	0.36269465115361	0.0714492600703686	0.0524733584791835	1.36162925608646	0.173314917499939
CT	SCZ	pooled	raw	SCZpooled	0p001	slope_PC3	full	8082	6789	1250	1339	-0.0229634232243141	0.0373084483040226	0.538315267157347	-0.0150289982464736	0.0120554134339906	0.212567202492594	0.00793442497784049	0.0391554968497853	0.202638853192946	0.839417319505905
CT	SCZ	pooled	raw	SCZpooled	0p01	slope_PC3	full	8082	6789	1250	1339	0.00585248619664373	0.0427302907745024	0.891077853678786	-0.0192482082841805	0.0134252109863821	0.151694864598728	-0.0251006944808242	0.0447314288372744	-0.561142246811216	0.574700570069461
CT	SCZ	pooled	raw	SCZpooled	0p05	slope_PC3	full	8082	6789	1250	1339	0.0102489115741232	0.045463110823437	0.82167229437338	-0.0262814975695732	0.01434121254387	0.0669090874155924	-0.0365304091436964	0.0475639619666629	-0.768027044704564	0.442471117733662
CT	SCZ	pooled	raw	SCZpooled	0p1	slope_PC3	full	8082	6789	1250	1339	0.00606667886629583	0.0480312715646302	0.899505722075673	-0.0320874485150875	0.0147026290373965	0.0291127537030048	-0.0381541273813834	0.0501153500964065	-0.76132616669317	0.446462275193665
CT	SCZ	pooled	raw	SCZpooled	0p5	slope_PC3	full	8082	6789	1250	1339	0.0368129444888792	0.0508391557246575	0.469111916933314	-0.0366142458383136	0.0154985605171006	0.018184334047565	-0.0734271903271928	0.0529940589534638	-1.38557400163804	0.165877021440467
CT	SCZ	pooled	raw	SCZpooled	1	slope_PC3	full	8082	6789	1250	1339	0.0248568757686873	0.0512904040511901	0.6280084867858	-0.0360993070741967	0.0155528504309631	0.0203130284963984	-0.060956182842884	0.0534369721341811	-1.14071176581304	0.253989888696254
CT	SCZ	pooled	raw	SCZpooled	1e-5	slope_PC3	full	8082	6789	1250	1339	-0.00834760564006527	0.0365527357445178	0.819388016770522	0.000445253707769601	0.0119590745171527	0.970301600003033	0.00879285934783487	0.0383945090593666	0.229013459561082	0.818858454892603
CT	SCZ	pooled	raw	SCZpooled	5e-8	slope_PC3	full	8082	6789	1250	1339	-0.0284299367016604	0.0357980941871712	0.427217453046361	0.00610983214029001	0.0119712260259836	0.609805045503221	0.0345397688419504	0.0376800973648908	0.916658163259778	0.35932179561775
CT	SCZ	pooled	zanc	SCZpooled	0p001	baseline_thickness	EUR	4116	3447	655	686	0.0334555372138513	0.0402377554972908	0.405993920363853	-0.0141563879343508	0.0179885277394725	0.431353940097942	-0.0476119251482021	0.0433109128113994	-1.0993055111891	0.271634829277263
CT	SCZ	pooled	zanc	SCZpooled	0p01	baseline_thickness	EUR	4116	3447	655	686	0.00180236592988952	0.0412423233559861	0.965154168266002	-0.0115296524493307	0.0175303148502375	0.510775321931271	-0.0133320183792202	0.0443355239310912	-0.30070736053422	0.763637655534494
CT	SCZ	pooled	zanc	SCZpooled	0p05	baseline_thickness	EUR	4116	3447	655	686	0.0380384149393954	0.040766445105494	0.351095349523996	-0.00329244701766634	0.0174163554582909	0.850069788881448	-0.0413308619570617	0.0440471127017715	-0.938333057989507	0.348073276077489
CT	SCZ	pooled	zanc	SCZpooled	0p1	baseline_thickness	EUR	4116	3447	655	686	0.0346579681278836	0.0423384488930791	0.413293212794797	-0.00257049249506125	0.0173701798921782	0.882364690057652	-0.0372284606229449	0.0455026538203981	-0.818160205993435	0.413265714483763
CT	SCZ	pooled	zanc	SCZpooled	0p5	baseline_thickness	EUR	4116	3447	655	686	0.0293347389123762	0.0425253299084088	0.490535333547972	0.0151108384498959	0.0173387538134319	0.38353783659282	-0.0142239004624803	0.0457468800897334	-0.31092613167455	0.755856778205264
CT	SCZ	pooled	zanc	SCZpooled	1	baseline_thickness	EUR	4116	3447	655	686	0.0347348221776476	0.0429101439891698	0.418513133543115	0.0160879829433931	0.0173229051135511	0.353103060037561	-0.0186468392342544	0.0461052146694743	-0.404441002345018	0.68588845396746
CT	SCZ	pooled	zanc	SCZpooled	1e-5	baseline_thickness	EUR	4116	3447	655	686	0.0268327404171179	0.0396787529116718	0.499092494775191	-0.0117981620693898	0.018517321528611	0.524073396183544	-0.0386309024865077	0.0426032032612847	-0.906760513982601	0.36453345488013
CT	SCZ	pooled	zanc	SCZpooled	5e-8	baseline_thickness	EUR	4116	3447	655	686	0.013017081483924	0.0389034413296882	0.738021228219481	-0.021343783384131	0.0186812069796887	0.253311991446952	-0.034360864868055	0.0419123974735848	-0.819825801893362	0.412315419851932
CT	SCZ	pooled	zanc	SCZpooled	0p001	baseline_thickness	full	8082	6789	1250	1339	-0.0086890006520288	0.0290898012810202	0.76521759028211	-0.00180741010887742	0.011966327589859	0.879947609690361	0.00688159054315138	0.0314096652647754	0.219091495727234	0.826578775277736
CT	SCZ	pooled	zanc	SCZpooled	0p01	baseline_thickness	full	8082	6789	1250	1339	-0.0108197752478176	0.0299454708633281	0.717919254687759	0.00206452025408375	0.0119004072448315	0.862276822045562	0.0128842955019013	0.032204272378105	0.400080317003563	0.689097361021321
CT	SCZ	pooled	zanc	SCZpooled	0p05	baseline_thickness	full	8082	6789	1250	1339	0.0132024263728103	0.0304555355818713	0.664721303286191	0.0100276332822631	0.0119141319313648	0.400008574615232	-0.00317479309054721	0.0326879603453978	-0.0971242334180754	0.922627736352245
CT	SCZ	pooled	zanc	SCZpooled	0p1	baseline_thickness	full	8082	6789	1250	1339	0.0226511810426622	0.0314918895979135	0.472097644396252	0.00833201738020252	0.011926651700855	0.484822862023083	-0.0143191636624597	0.0336595670834478	-0.425411403152037	0.67053679475787
CT	SCZ	pooled	zanc	SCZpooled	0p5	baseline_thickness	full	8082	6789	1250	1339	0.0143362685884784	0.0321104519230551	0.655330594710768	0.0139071614481875	0.0119752855232602	0.24555183794866	-0.00042910714029094	0.0342535202682627	-0.0125273880445078	0.990004851924964
CT	SCZ	pooled	zanc	SCZpooled	1	baseline_thickness	full	8082	6789	1250	1339	0.0124455446558292	0.0323445336134652	0.700460089506366	0.0152392456989119	0.0119780818899285	0.203323983534447	0.00279370104308267	0.0344731800787224	0.0810398413115071	0.935410267902106
CT	SCZ	pooled	zanc	SCZpooled	1e-5	baseline_thickness	full	8082	6789	1250	1339	0.00447616245608074	0.0287391012429388	0.876251735984364	-0.00596816238808536	0.011998129791203	0.61890590129607	-0.0104443248441661	0.0310745434074271	-0.336105496619133	0.736791313602998
CT	SCZ	pooled	zanc	SCZpooled	5e-8	baseline_thickness	full	8082	6789	1250	1339	-0.00413360208316719	0.0282746652437339	0.883789320679484	-0.00310085391189794	0.0120333441695208	0.79665516225719	0.00103274817126925	0.0306538480350657	0.0336906534568797	0.973123832203972
CT	SCZ	pooled	zanc	SCZpooled	0p001	global_slope	EUR	4116	3447	655	686	-0.0869656151089836	0.051522719553936	0.0917978757019269	-0.00346123398401405	0.0165028696822369	0.833886906684176	0.0835043811249696	0.0535511145630731	1.5593397412227	0.118915990343277
CT	SCZ	pooled	zanc	SCZpooled	0p01	global_slope	EUR	4116	3447	655	686	-0.114537725354329	0.0528126793680448	0.030382108873067	-0.0195736540956487	0.0160995869536527	0.224149755206016	0.09496407125868	0.0548690390233475	1.73074055877435	0.0834980478437066
CT	SCZ	pooled	zanc	SCZpooled	0p05	global_slope	EUR	4116	3447	655	686	-0.0880069797450487	0.0523946512041316	0.093391737011062	-0.0403623895567111	0.0159655194217822	0.0115128957799844	0.0476445901883375	0.0545683690140984	0.873117358080246	0.382599113575121
CT	SCZ	pooled	zanc	SCZpooled	0p1	global_slope	EUR	4116	3447	655	686	-0.0712330305663213	0.0544363073351827	0.191044577375067	-0.0392343028572135	0.0159211462268353	0.0137773559465336	0.0319987277091078	0.0565287023536636	0.566061600156899	0.57135190599252
CT	SCZ	pooled	zanc	SCZpooled	0p5	global_slope	EUR	4116	3447	655	686	-0.0519701026321225	0.0546988581223538	0.342329915400852	-0.0511626410537876	0.0158748272807503	0.00128105527246746	0.00080746157833491	0.0568267914071909	0.0142091706805873	0.988663103580999
CT	SCZ	pooled	zanc	SCZpooled	1	global_slope	EUR	4116	3447	655	686	-0.0566969809186905	0.0552001809033476	0.304663807583726	-0.0490662782367047	0.0158657022544319	0.00200014480012777	0.00763070268198579	0.0573113627348716	0.133144673549052	0.894078965253604
CT	SCZ	pooled	zanc	SCZpooled	1e-5	global_slope	EUR	4116	3447	655	686	-0.0638175376998553	0.0506784720172869	0.208278195803011	0.00914090070761267	0.0170245968120316	0.591355546425209	0.072958438407468	0.0526102196583618	1.38677311901077	0.165510956344538
CT	SCZ	pooled	zanc	SCZpooled	5e-8	global_slope	EUR	4116	3447	655	686	-0.0519306036285179	0.049668964124596	0.296070275933171	0.0147729828467593	0.0171650996981785	0.389496670831654	0.0667035864752772	0.0516593403618964	1.2912202519039	0.196627314544957
CT	SCZ	pooled	zanc	SCZpooled	0p001	global_slope	full	8082	6789	1250	1339	-0.0572041255074238	0.0358867794032871	0.111129770680867	0.00036404881382292	0.0112875671172595	0.974271905600317	0.0575681743212467	0.0375864339171452	1.53162107499075	0.125615968774907
CT	SCZ	pooled	zanc	SCZpooled	0p01	global_slope	full	8082	6789	1250	1339	-0.0490926519512827	0.0369724275231054	0.184427919086123	-0.0176975929346962	0.0112361617886126	0.115290595952643	0.0313950590165864	0.0386277550469932	0.812759089374785	0.416356195461603
CT	SCZ	pooled	zanc	SCZpooled	0p05	global_slope	full	8082	6789	1250	1339	-0.0376585581088001	0.037612697244317	0.316872300115563	-0.0322509156470089	0.0112441141906079	0.00414042813125205	0.00540764246179126	0.0392463911021433	0.137786999261085	0.890408759437571
CT	SCZ	pooled	zanc	SCZpooled	0p1	global_slope	full	8082	6789	1250	1339	-0.0366270167100222	0.038894856970307	0.346492040962256	-0.027814288058813	0.0112567118378584	0.013501846077426	0.00881272865120922	0.0404799905501304	0.217705798134897	0.827658345777126
CT	SCZ	pooled	zanc	SCZpooled	0p5	global_slope	full	8082	6789	1250	1339	-0.016338916835855	0.0396581673668356	0.680399179458333	-0.0325580416396755	0.0112973486982061	0.00396526180640384	-0.0162191248038204	0.041223251656952	-0.393446032321548	0.693990076421564
CT	SCZ	pooled	zanc	SCZpooled	1	global_slope	full	8082	6789	1250	1339	-0.014658007746683	0.0399476094552981	0.713719153045319	-0.0316275753777559	0.0113008822494014	0.00514592649407674	-0.0169695676310729	0.0415020968674707	-0.408884584440687	0.682624362445909
CT	SCZ	pooled	zanc	SCZpooled	1e-5	global_slope	full	8082	6789	1250	1339	-0.0372678373932412	0.0354545536622502	0.293350738889989	0.0147539919243921	0.0113263172679528	0.19274634003237	0.0520218293176333	0.0371683046412809	1.39962879178125	0.161624507486115
CT	SCZ	pooled	zanc	SCZpooled	5e-8	global_slope	full	8082	6789	1250	1339	-0.0399362953965785	0.0348756025273564	0.252335511628182	0.0185401727350087	0.0113565998866307	0.102611789813628	0.0584764681315872	0.0366228396138053	1.5967213014674	0.110327845201311
CT	SCZ	pooled	zanc	SCZpooled	0p001	slope_PC1	EUR	4116	3447	655	686	0.0730074315507861	0.0552215084467979	0.186520448029427	0.0114482918168607	0.0170510282148929	0.502004402018052	-0.0615591397339254	0.0572426920613315	-1.07540609145302	0.282192955769098
CT	SCZ	pooled	zanc	SCZpooled	0p01	slope_PC1	EUR	4116	3447	655	686	0.0367046213595261	0.0567196592485347	0.517739703104208	0.0177462721552697	0.0166427671738153	0.286362442392073	-0.0189583492042565	0.058767545621873	-0.32259896178479	0.746998980101534
CT	SCZ	pooled	zanc	SCZpooled	0p05	slope_PC1	EUR	4116	3447	655	686	0.0352509804761194	0.0562176545906152	0.530812253661575	0.0266511204746756	0.0165097116869768	0.106563941490889	-0.0085998600014438	0.0583862196456813	-0.147292632638872	0.882901047358737
CT	SCZ	pooled	zanc	SCZpooled	0p1	slope_PC1	EUR	4116	3447	655	686	0.0305106637286188	0.0583759876252784	0.601359774013684	0.0298578154770868	0.0164612120895036	0.0697941685141031	-0.000652848251532046	0.0604635904281801	-0.0107973781726957	0.991385106051417
CT	SCZ	pooled	zanc	SCZpooled	0p5	slope_PC1	EUR	4116	3447	655	686	0.00469019761644228	0.0586319680111692	0.936262535060651	0.0317844033532006	0.016421805725204	0.0530140014329394	0.0270942057367583	0.0607582345134443	0.445934710804722	0.655644408081029
CT	SCZ	pooled	zanc	SCZpooled	1	slope_PC1	EUR	4116	3447	655	686	0.0144093514339761	0.0591742381190872	0.807676209831522	0.0324366196610878	0.0164104684914167	0.0481716966331816	0.0180272682271117	0.0612830688778134	0.294163927447149	0.768632643509066
CT	SCZ	pooled	zanc	SCZpooled	1e-5	slope_PC1	EUR	4116	3447	655	686	0.0786092499948857	0.0542636843975431	0.147824343535098	-0.00621810226327157	0.017594494146436	0.723802151756158	-0.0848273522581572	0.056190867353518	-1.50962881075454	0.131138165562564
CT	SCZ	pooled	zanc	SCZpooled	5e-8	slope_PC1	EUR	4116	3447	655	686	0.0847874452331677	0.0531536551935956	0.111073885191432	-0.00720215704761299	0.017737615349356	0.684740635677606	-0.0919896022807807	0.0551406257380659	-1.66827273084927	0.0952615986214002
CT	SCZ	pooled	zanc	SCZpooled	0p001	slope_PC1	full	8082	6789	1250	1339	0.056330637548958	0.037568070168899	0.133964385793112	0.0159641325978627	0.0116446783942143	0.17044133699896	-0.0403665049510954	0.0392971693341062	-1.0272115176515	0.304320875852511
CT	SCZ	pooled	zanc	SCZpooled	0p01	slope_PC1	full	8082	6789	1250	1339	0.0284436432419903	0.0387165894134132	0.462655064470549	0.0260599689419994	0.0115921577090186	0.0246045594052902	-0.00238367429999091	0.0404001625735342	-0.059001601680495	0.952950832379668
CT	SCZ	pooled	zanc	SCZpooled	0p05	slope_PC1	full	8082	6789	1250	1339	0.0347194484852065	0.0393751177636965	0.3780416851309	0.0345156237595618	0.0116019036837257	0.00294050649387231	-0.000203824725644633	0.0410375863784021	-0.00496678151987772	0.996037098001833
CT	SCZ	pooled	zanc	SCZpooled	0p1	slope_PC1	full	8082	6789	1250	1339	0.0370832017974722	0.0407110026693995	0.362494402376182	0.0336186212295283	0.0116136495766188	0.00380701732552635	-0.00346458056794387	0.0423239024960472	-0.0818587219897182	0.934759059310533
CT	SCZ	pooled	zanc	SCZpooled	0p5	slope_PC1	full	8082	6789	1250	1339	0.0258849654895641	0.041511036824004	0.533002144960177	0.0368101786103097	0.011655405369212	0.00159460919851447	0.0109252131207456	0.0431034200119519	0.253465110604129	0.799908818754663
CT	SCZ	pooled	zanc	SCZpooled	1	slope_PC1	full	8082	6789	1250	1339	0.032219305726312	0.0418106081518542	0.441059833003461	0.035502712936825	0.0116592763820571	0.0023358602980474	0.00328340721051307	0.0433923798576135	0.0756678297269508	0.939683370750166
CT	SCZ	pooled	zanc	SCZpooled	1e-5	slope_PC1	full	8082	6789	1250	1339	0.0327556028666624	0.0371147470392482	0.377614968468685	0.000607061012306534	0.0116886742176101	0.958581395430174	-0.0321485418543558	0.0388594071850657	-0.827303970471044	0.408064793894329
CT	SCZ	pooled	zanc	SCZpooled	5e-8	slope_PC1	full	8082	6789	1250	1339	0.0350200721263063	0.0365123391377935	0.337641238108983	0.000977003389186504	0.0117203848566521	0.933568362849128	-0.0340430687371198	0.0382911731617999	-0.889057867025133	0.373971980976188
CT	SCZ	pooled	zanc	SCZpooled	0p001	slope_PC2	EUR	4116	3447	655	686	0.0690553332893587	0.0537308140765909	0.199075740280886	0.00448217779802909	0.0175443976143235	0.798370685192548	-0.0645731554913296	0.0559286388192296	-1.15456333024733	0.248269290423457
CT	SCZ	pooled	zanc	SCZpooled	0p01	slope_PC2	EUR	4116	3447	655	686	0.0064080165232112	0.0551707511915142	0.907562707222865	0.00555634290392404	0.0171181233888072	0.745512310493396	-0.000851673619287164	0.0573952541941681	-0.0148387463605606	0.988160827853549
CT	SCZ	pooled	zanc	SCZpooled	0p05	slope_PC2	EUR	4116	3447	655	686	-0.0252148525320016	0.0546634981732902	0.64472394737286	0.0118073518177142	0.0169875203194937	0.487064508912783	0.0370222043497158	0.0570209325610057	0.649273919013976	0.516161340441475
CT	SCZ	pooled	zanc	SCZpooled	0p1	slope_PC2	EUR	4116	3447	655	686	-0.0266906386924501	0.0567616706838595	0.638320367222765	0.0141027932333329	0.01693837725812	0.405131583251964	0.040793431925783	0.0590318142910972	0.691041473409961	0.48953947831749
CT	SCZ	pooled	zanc	SCZpooled	0p5	slope_PC2	EUR	4116	3447	655	686	-0.0351920490791903	0.0570133644572669	0.537234711713526	0.0207407365446397	0.0168977287474858	0.219746464007841	0.05593278562383	0.0593251642256265	0.942817206727072	0.345774408977584
CT	SCZ	pooled	zanc	SCZpooled	1	slope_PC2	EUR	4116	3447	655	686	-0.0332322424293706	0.0575430685787778	0.563747059748542	0.0210975714070635	0.0168855156212639	0.211586702046736	0.0543298138364341	0.0598357502490724	0.907982495586347	0.363887469935544
CT	SCZ	pooled	zanc	SCZpooled	1e-5	slope_PC2	EUR	4116	3447	655	686	0.0664196481257929	0.0528353301872801	0.209062173272455	0.00796235060968128	0.0180960054706935	0.659960406342726	-0.0584572975161116	0.0549286915736206	-1.064239759612	0.287220099708157
