GENE	thinning_Z_ds0	thinning_Z_ds25	thinning_Z_ds50	AHBA_C3
26057	-0.84502	NA	NA	NA
256006	1.6639	NA	NA	NA
341405	-1.1853	NA	NA	NA
284615	3.3046	NA	NA	NA
148741	-0.92078	NA	NA	NA
51239	-0.10887	NA	NA	NA
91369	-2.296	NA	NA	NA
157567	1.8056	NA	NA	NA
283373	0.35432	NA	NA	NA
79998	-0.69515	NA	NA	NA
56311	0.32266	NA	NA	NA
121601	-0.69439	NA	NA	-0.365862
10541	-6.7141	NA	NA	NA
389289	-1.2804	NA	NA	NA
310	0.23177	NA	NA	NA
8639	-1.5822	NA	NA	NA
316	-2.6636	NA	NA	NA
162	-0.18121	NA	NA	NA
164	1.3468	NA	NA	NA
160	2.6795	NA	NA	NA
8943	-0.46495	NA	NA	NA
9179	2.2949	NA	NA	NA
11154	2.4405	NA	NA	NA
9907	0.89548	NA	NA	NA
322	2.6491	NA	NA	NA
324	-3.8684	NA	NA	NA
10297	-1.4143	NA	NA	NA
164284	-3.4401	NA	NA	NA
325	-2.4487	NA	NA	NA
328	0.47773	NA	NA	NA
333	0.52136	NA	NA	NA
335	-2.8955	NA	NA	NA
347	-4.1037	NA	NA	NA
80833	-1.4054	NA	NA	NA
80831	-1.4123	NA	NA	NA
80830	-3.2639	NA	NA	NA
351	-0.56727	NA	NA	NA
26060	-1.2673	NA	NA	NA
54840	0.59647	NA	NA	NA
359	-2.8569	NA	NA	NA
363	-2.4587	NA	NA	NA
364	0.027764	NA	NA	NA
372	1.65	NA	NA	NA
9870	0.28454	NA	NA	NA
375	0.14136	NA	NA	NA
381	3.4842	NA	NA	NA
382	0.68564	NA	NA	NA
84364	0.45371	NA	NA	NA
383	3.0587	NA	NA	NA
392	2.3821	NA	NA	NA
55114	-3.1081	NA	NA	NA
84986	-0.25392	NA	NA	NA
57584	-0.98229	NA	NA	NA
83478	-3.0892	NA	NA	NA
2909	0.059263	NA	NA	NA
394	-1.1257	NA	NA	NA
9138	-2.4394	NA	NA	NA
22899	-1.3039	NA	NA	NA
128272	-1.4846	NA	NA	NA
389337	-2.7693	NA	NA	NA
5926	0.8272	NA	NA	NA
646450	-0.51829	NA	NA	NA
400	-0.16074	NA	NA	NA
151188	-4.8594	NA	NA	NA
127829	0.19173	NA	NA	NA
79798	1.2176	NA	NA	NA
93436	0.99302	NA	NA	NA
10552	2.4396	NA	NA	NA
92714	1.0799	NA	NA	NA
27106	-0.12383	NA	NA	NA
410	0.17688	NA	NA	NA
411	0.15699	NA	NA	NA
153642	4.0169	NA	NA	NA
116969	-0.057632	NA	NA	NA
9048	-1.5215	NA	NA	NA
136371	-0.39154	NA	NA	NA
92591	-2.048	NA	NA	NA
401036	-3.9962	NA	NA	NA
51666	-4.2212	NA	NA	NA
51008	-1.7798	NA	NA	NA
84164	0.26174	NA	NA	NA
429	-2.381	NA	NA	NA
647219	-1.6215	NA	NA	NA
25842	-1.8742	NA	NA	NA
443	-0.29483	NA	NA	NA
80150	-3.7699	NA	NA	NA
431705	-2.5127	NA	NA	NA
171023	1.9446	NA	NA	NA
83858	2.8448	NA	NA	NA
219293	-1.7832	NA	NA	NA
79969	4.2611	NA	NA	NA
467	0.31951	NA	NA	NA
22926	1.9916	NA	NA	NA
11016	-1.2753	NA	NA	NA
55729	-2.7596	NA	NA	NA
83734	-0.14505	NA	NA	NA
9776	-0.19298	NA	NA	NA
89849	-1.5983	NA	NA	NA
55102	-1.0072	NA	NA	NA
64422	-2.333	NA	NA	NA
84938	0.53489	NA	NA	NA
25923	-0.2687	NA	NA	NA
84913	-0.88662	NA	NA	NA
23120	-0.64011	NA	NA	NA
57130	2.6722	NA	NA	NA
23400	0.44126	NA	NA	NA
84239	-1.456	NA	NA	NA
477	-3.5027	NA	NA	NA
482	-1.0461	NA	NA	NA
91419	2.3849	NA	NA	NA
517	0.34507	NA	NA	NA
10632	-0.059741	NA	NA	NA
10476	-2.797	NA	NA	NA
539	0.29033	NA	NA	NA
525	2.2069	NA	NA	NA
9296	0.30975	NA	NA	NA
534	3.5294	NA	NA	NA
84126	-0.8147	NA	NA	NA
8455	-0.26154	NA	NA	NA
342371	-0.043768	NA	NA	NA
6311	-0.37164	NA	NA	NA
550	0.41394	NA	NA	NA
6795	-3.2106	NA	NA	NA
26229	-0.78451	NA	NA	NA
192134	-3.6543	NA	NA	NA
80776	3.7908	NA	NA	NA
23621	-1.7858	NA	NA	-0.450633
571	-0.49232	NA	NA	NA
7917	-0.3342	NA	NA	NA
22893	1.6109	NA	NA	NA
54971	1.9821	NA	NA	NA
8314	0.1222	NA	NA	NA
56033	-0.33997	NA	NA	NA
116071	-1.63	NA	NA	NA
581	-1.1666	NA	NA	NA
11177	-0.2634	NA	NA	NA
11176	-0.12422	NA	NA	NA
583	-1.8213	NA	NA	NA
4059	0.80286	NA	NA	NA
55973	0.5022	NA	NA	NA
587	0.75831	NA	NA	NA
56647	-1.8599	NA	NA	NA
598	0.44928	NA	NA	NA
283149	0.25644	NA	NA	NA
617	-2.5493	NA	NA	NA
7439	-2.5968	NA	NA	NA
54831	-6.6673	NA	NA	NA
144453	0.66269	NA	NA	NA
10282	1.1801	NA	NA	NA
51283	0.87983	NA	NA	NA
128408	-0.5657	NA	NA	NA
29998	0.94462	NA	NA	NA
329	-1.3252	NA	NA	NA
332	1.0139	NA	NA	NA
388552	0.48064	NA	NA	NA
8548	-2.6959	NA	NA	NA
90427	-2.5725	NA	NA	NA
27302	-3.1714	NA	NA	NA
657	-1.4367	NA	NA	NA
659	0.79404	NA	NA	NA
662	-3.1409	NA	NA	NA
665	2.1701	NA	NA	NA
149428	2.8965	NA	NA	NA
284257	0.089401	NA	NA	NA
666	-1.0882	NA	NA	NA
54785	1.3522	NA	NA	NA
729991	2.6325	NA	NA	NA
4207	-2.6025	NA	NA	NA
2186	-5.2441	NA	NA	NA
23476	0.50219	NA	NA	NA
65980	-0.0051405	NA	NA	NA
25798	0.030315	NA	NA	NA
26580	-3.1396	NA	NA	NA
682	0.64338	NA	NA	NA
7809	-2.668	NA	NA	NA
684	-1.0962	NA	NA	NA
118663	0.080917	NA	NA	NA
388419	-5.0299	NA	NA	-0.543213
643376	-2.9528	NA	NA	NA
55643	-1.8714	NA	NA	NA
90135	-3.7519	NA	NA	NA
7832	-5.0605	NA	NA	NA
8896	-0.90376	NA	NA	NA
118611	-1.5852	NA	NA	NA
79946	-0.34463	NA	NA	NA
56673	-2.006	NA	NA	NA
29125	-0.62797	NA	NA	NA
160298	-1.6343	NA	NA	NA
60686	-2.4022	NA	NA	NA
643338	-1.9039	NA	NA	NA
646174	-2.2247	NA	NA	NA
146378	0.41067	NA	NA	NA
147685	-1.2639	NA	NA	NA
64073	-1.3885	NA	NA	NA
708	-3.4104	NA	NA	NA
114904	-0.53503	NA	NA	NA
114905	1.6961	NA	NA	NA
54991	1.1548	NA	NA	NA
149466	-0.023567	NA	NA	NA
79169	-2.2155	NA	NA	NA
25912	1.5854	NA	NA	NA
128653	-2.9836	NA	NA	NA
128864	-2.2888	NA	NA	NA
145741	-0.97457	NA	NA	NA
388125	-0.61773	NA	NA	NA
130355	-1.186	NA	NA	NA
152065	-2.4687	NA	NA	NA
285315	1.0045	NA	NA	NA
725	-2.5531	NA	NA	NA
55286	-0.15646	NA	NA	NA
132989	3.3177	NA	NA	NA
27202	-2.0436	NA	NA	NA
56951	1.222	NA	NA	NA
29113	-1.5075	NA	NA	NA
221477	1.8079	NA	NA	NA
79020	-1.6991	NA	NA	NA
157773	-2.1145	NA	NA	NA
541565	-1.1027	NA	NA	NA
203076	-1.1944	NA	NA	NA
84933	-1.11	NA	NA	NA
158055	-0.97138	NA	NA	NA
138241	-1.4696	NA	NA	NA
760	-3.3282	NA	NA	-0.342101
23523	0.9817	NA	NA	NA
51475	-0.090716	NA	NA	NA
57010	-1.0613	NA	NA	NA
56344	-2.7076	NA	NA	NA
11094	-6.1738	NA	NA	NA
796	-3.5035	NA	NA	NA
10241	0.26754	NA	NA	NA
50632	3.34	NA	NA	NA
23271	0.99343	NA	NA	NA
57662	0.36329	NA	NA	NA
55832	0.065311	NA	NA	NA
92291	0.69545	NA	NA	NA
726	3.1067	NA	NA	NA
828	-3.1335	NA	NA	NA
829	2.5702	NA	NA	NA
830	0.25468	NA	NA	NA
29775	-4.2257	NA	NA	NA
84674	-3.4392	NA	NA	NA
79800	-0.46927	NA	NA	NA
10498	-0.73066	NA	NA	NA
79587	0.023827	NA	NA	NA
22794	-1.9364	NA	NA	NA
57524	-2.179	NA	NA	NA
837	-5.0061	NA	NA	NA
840	-2.0624	NA	NA	NA
841	-3.124	NA	NA	NA
842	-0.018103	NA	NA	NA
54897	-0.94351	NA	NA	NA
847	-3.4376	NA	NA	NA
257044	-0.75515	NA	NA	NA
857	-3.8833	NA	NA	NA
867	1.0163	NA	NA	NA
873	-2.8165	NA	NA	NA
84869	-1.4024	NA	NA	NA
11335	-0.87866	NA	NA	NA
8535	-0.06801	NA	NA	NA
25776	-0.62855	NA	NA	NA
200014	-0.19446	NA	NA	NA
57805	4.1845	NA	NA	NA
29903	1.3529	NA	NA	NA
150275	2.7405	NA	NA	NA
79635	-1.8613	NA	NA	-0.348825
339230	-1.638	NA	NA	NA
285025	-1.3038	NA	NA	NA
80071	-1.2525	NA	NA	NA
550631	-1.5853	NA	NA	NA
100130274	0.19569	NA	NA	NA
80129	-0.60251	NA	NA	NA
164127	0.3399	NA	NA	NA
79140	-1.9931	NA	NA	NA
728621	-0.3084	NA	NA	NA
91057	0.71251	NA	NA	NA
55036	-4.3015	NA	NA	NA
124808	-1.3743	NA	NA	NA
729440	-7.4669	NA	NA	NA
26112	-3.0773	NA	NA	NA
83446	-3.7057	NA	NA	NA
64925	-2.4017	NA	NA	NA
55231	0.61843	NA	NA	NA
388115	-3.4221	NA	NA	NA
6361	-2.4719	NA	NA	NA
6366	-2.7957	NA	NA	NA
6367	-2.5257	NA	NA	NA
6369	-1.7974	NA	NA	NA
6370	-2.0659	NA	NA	NA
140706	-2.8143	NA	NA	NA
892	0.48649	NA	NA	NA
894	-1.9363	NA	NA	NA
899	1.885	NA	NA	NA
900	-0.68549	NA	NA	NA
8812	0.0044957	NA	NA	NA
9738	-1.0416	NA	NA	NA
1232	1.8525	NA	NA	NA
1236	-1.4802	NA	NA	NA
10803	-2.2098	NA	NA	NA
7203	-1.1682	NA	NA	NA
10575	1.2877	NA	NA	NA
10694	0.55869	NA	NA	NA
150160	-3.9489	NA	NA	NA
135228	-1.7832	NA	NA	NA
930	-1.4785	NA	NA	NA
910	-1.6613	NA	NA	NA
30835	-2.9055	NA	NA	NA
933	0.34064	NA	NA	NA
80381	-2.0038	NA	NA	NA
124599	-1.0281	NA	NA	NA
100131439	-0.31926	NA	NA	NA
951	-3.1695	NA	NA	NA
915	-3.6254	NA	NA	NA
916	-2.0198	NA	NA	NA
920	-5.5031	NA	NA	NA
958	-2.3854	NA	NA	NA
1604	-1.0528	NA	NA	NA
973	-1.9362	NA	NA	NA
3732	-6.1436	NA	NA	NA
928	-1.1145	NA	NA	-0.285934
146059	-1.1752	NA	NA	NA
991	-2.2046	NA	NA	NA
8697	3.4176	NA	NA	NA
993	-0.54762	NA	NA	NA
246184	-1.3839	NA	NA	NA
55664	2.8159	NA	NA	NA
10435	2.0595	NA	NA	NA
148170	0.15452	NA	NA	NA
79577	2.4254	NA	NA	NA
83461	-1.5499	NA	NA	NA
1014	-0.55115	NA	NA	NA
28513	1.1373	NA	NA	NA
64072	-2.0067	NA	NA	NA
64403	-1.6571	NA	NA	NA
60437	-4.6004	NA	NA	NA
54825	2.4787	NA	NA	NA
29965	3.4122	NA	NA	NA
8558	-0.77233	NA	NA	NA
65061	-3.0929	NA	NA	NA
10263	0.012756	NA	NA	NA
1019	1.9191	NA	NA	NA
8941	1.2586	NA	NA	NA
51654	0.66256	NA	NA	NA
1021	-2.7438	NA	NA	NA
1022	-1.6826	NA	NA	NA
150383	-3.3792	NA	NA	NA
8760	2.9961	NA	NA	-0.11979
1041	-1.0038	NA	NA	NA
634	-1.5243	NA	NA	NA
90273	-2.9757	NA	NA	NA
1053	2.8308	NA	NA	NA
10153	-3.5955	NA	NA	NA
1990	-0.31228	NA	NA	NA
51032	0.45063	NA	NA	NA
64105	-3.1466	NA	NA	NA
79019	-2.6202	NA	NA	NA
55166	-1.9116	NA	NA	NA
80152	-3.807	NA	NA	NA
79682	-2.7548	NA	NA	NA
201161	0.73166	NA	NA	NA
201254	3.0367	NA	NA	NA
22897	-1.1731	NA	NA	NA
285753	1.9191	NA	NA	NA
64793	-3.2516	NA	NA	NA
10390	0.46568	NA	NA	NA
51148	-0.89065	NA	NA	NA
1066	-5.7337	NA	NA	NA
161502	-1.7994	NA	NA	NA
29105	1.7225	NA	NA	0.167882
85452	-0.40897	NA	NA	NA
284067	-3.9926	NA	NA	NA
629	-1.8001	NA	NA	NA
10428	-0.10835	NA	NA	NA
3075	-3.9947	NA	NA	NA
10878	-5.2348	NA	NA	NA
1101	-1.6175	NA	NA	NA
283489	-0.89055	NA	NA	NA
1103	-3.6535	NA	NA	NA
118487	-0.15658	NA	NA	NA
1106	0.21208	NA	NA	NA
1108	-3.4875	NA	NA	NA
10523	-0.42534	NA	NA	NA
26511	1.4014	NA	NA	NA
1119	-0.93776	NA	NA	NA
51510	0.060776	NA	NA	NA
54480	2.0797	NA	NA	NA
54108	-0.53834	NA	NA	NA
1133	0.50789	NA	NA	NA
1141	-2.8706	NA	NA	NA
1145	0.619	NA	NA	NA
166012	0.84462	NA	NA	NA
9469	-3.9617	NA	NA	NA
23563	-0.67568	NA	NA	NA
4166	-1.1039	NA	NA	NA
22856	0.60408	NA	NA	NA
54921	1.0297	NA	NA	NA
26097	-0.26305	NA	NA	NA
91612	-2.578	NA	NA	NA
148523	0.36587	NA	NA	NA
117286	-2.4101	NA	NA	NA
8483	-2.6048	NA	NA	NA
148113	0.57644	NA	NA	NA
55847	2.3062	NA	NA	NA
10970	1.8123	NA	NA	NA
9793	-0.43175	NA	NA	NA
23332	-1.2318	NA	NA	NA
22802	-0.56915	NA	NA	NA
23529	-0.68725	NA	NA	NA
1180	-2.8332	NA	NA	NA
1186	-0.020042	NA	NA	NA
1187	-1.415	NA	NA	NA
5010	-1.0857	NA	NA	NA
23562	-0.61916	NA	NA	NA
24146	-2.8078	NA	NA	NA
149461	-2.7712	NA	NA	NA
1365	-1.6197	NA	NA	NA
160364	-4.0759	NA	NA	NA
161198	0.20844	NA	NA	NA
130162	-0.011493	NA	NA	NA
1192	-6.6415	NA	NA	NA
9022	0.68024	NA	NA	NA
25932	-2.1951	NA	NA	NA
7461	-0.002952	NA	NA	NA
1201	0.64684	NA	NA	NA
1203	-0.70777	NA	NA	NA
2055	-4.0376	NA	NA	NA
1209	-0.49815	NA	NA	NA
9746	5.0777	NA	NA	NA
1211	4.9564	NA	NA	NA
1212	-4.5297	NA	NA	NA
23277	-1.6797	NA	NA	NA
152100	-0.67266	NA	NA	NA
116173	-0.9683	NA	NA	-0.487878
23070	1.1742	NA	NA	NA
29097	-0.42864	NA	NA	NA
1265	0.173	NA	NA	-0.352485
26505	-0.53483	NA	NA	NA
4849	2.29	NA	NA	NA
1267	-1.1968	NA	NA	NA
27013	0.051427	NA	NA	NA
285888	0.11761	NA	NA	NA
245812	0.12135	NA	NA	NA
1269	-2.6502	NA	NA	NA
1271	-0.96658	NA	NA	NA
493753	1.9388	NA	NA	NA
65260	1.2084	NA	NA	NA
23242	0.21823	NA	NA	NA
25839	1.7053	NA	NA	NA
84342	5.8308	NA	NA	NA
7373	-1.9964	NA	NA	NA
169044	-1.2917	NA	NA	NA
84570	1.0243	NA	NA	NA
131873	-3.8599	NA	NA	NA
1295	-1.2154	NA	NA	NA
10584	2.0168	NA	NA	NA
78989	0.9607	NA	NA	NA
79709	3.9463	NA	NA	NA
23127	-0.023616	NA	NA	-0.286785
8292	2.5983	NA	NA	NA
150684	0.054637	NA	NA	NA
51122	-1.2034	NA	NA	NA
23412	-2.1835	NA	NA	NA
54951	-1.5418	NA	NA	NA
1315	-0.8848	NA	NA	NA
26958	4.007	NA	NA	NA
9318	-3.572	NA	NA	NA
50813	0.42366	NA	NA	NA
64708	-2.7597	NA	NA	NA
10920	-0.20489	NA	NA	NA
51117	-2.3463	NA	NA	NA
84274	-0.67003	NA	NA	NA
51004	1.2626	NA	NA	NA
56997	2.4965	NA	NA	NA
79934	0.26655	NA	NA	NA
1355	0.64415	NA	NA	NA
285521	0.30603	NA	NA	NA
90639	-2.987	NA	NA	NA
1340	-0.41086	NA	NA	NA
125965	0.63443	NA	NA	NA
1345	-2.6896	NA	NA	NA
1347	-3.6279	NA	NA	NA
1350	-2.1126	NA	NA	NA
1351	0.53139	NA	NA	NA
1362	0.85498	NA	NA	NA
64506	1.5387	NA	NA	NA
1368	-0.75837	NA	NA	NA
8904	0.80329	NA	NA	NA
130749	6.0223	NA	NA	NA
1371	-1.1047	NA	NA	NA
10404	-2.6403	NA	NA	NA
53981	0.98572	NA	NA	NA
1376	-4.8084	NA	NA	NA
57585	1.8524	NA	NA	NA
92359	-2.3498	NA	NA	NA
27297	-0.91105	NA	NA	NA
54544	-0.34007	NA	NA	NA
1385	0.32495	NA	NA	NA
90993	-1.7674	NA	NA	NA
148327	-5.3598	NA	NA	NA
9586	0.21421	NA	NA	NA
1398	-2.145	NA	NA	NA
9696	-0.82907	NA	NA	NA
23373	1.1677	NA	NA	NA
1407	-1.2574	NA	NA	-0.182914
1415	0.43555	NA	NA	NA
1417	-0.53999	NA	NA	NA
1435	-0.21863	NA	NA	NA
1441	-1.2813	NA	NA	NA
55454	-1.0555	NA	NA	NA
1445	-0.56533	NA	NA	NA
751071	-4.6338	NA	NA	NA
1452	1.4928	NA	NA	NA
122011	-1.7151	NA	NA	NA
1453	-2.544	NA	NA	NA
53944	-1.0207	NA	NA	NA
1459	1.8144	NA	NA	NA
1460	0.37448	NA	NA	NA
64651	0.75308	NA	NA	NA
1465	-0.96381	NA	NA	NA
1471	-0.28226	NA	NA	NA
1473	-1.2244	NA	NA	NA
64693	0.70515	NA	NA	NA
643854	0.30794	NA	NA	NA
23399	0.89149	NA	NA	NA
9150	0.82104	NA	NA	NA
10106	-1.3382	NA	NA	NA
1489	-0.58719	NA	NA	NA
29119	-2.2132	NA	NA	NA
1497	1.112	NA	NA	NA
1503	3.1106	NA	NA	NA
1504	-2.461	NA	NA	NA
440387	-4.6445	NA	NA	NA
11330	-1.815	NA	NA	NA
8722	1.2162	NA	NA	NA
2017	-2.0593	NA	NA	NA
55917	-2.6662	NA	NA	NA
348180	1.4889	NA	NA	NA
399697	4.1385	NA	NA	NA
79004	-0.46018	NA	NA	NA
9820	-0.75937	NA	NA	NA
23113	6.3727	NA	NA	NA
51596	0.27289	NA	NA	NA
51503	-5.2171	NA	NA	NA
10283	1.3647	NA	NA	NA
9547	5.4634	NA	NA	NA
6372	-3.2076	NA	NA	NA
30827	1.8806	NA	NA	NA
11068	-1.9934	NA	NA	NA
124637	0.5315	NA	NA	NA
51700	-2.2029	NA	NA	NA
1583	-1.2514	NA	NA	NA
1584	-3.9867	NA	NA	NA
1586	-1.2976	NA	NA	NA
340665	0.052364	NA	NA	NA
1553	-0.0757	NA	NA	NA
1555	-1.8277	NA	NA	NA
1558	2.1705	NA	NA	NA
113612	0.56047	NA	NA	NA
54905	-2.9706	NA	NA	NA
64816	-3.3732	NA	NA	NA
1577	-0.8343	NA	NA	NA
1579	-3.506	NA	NA	NA
1580	-3.2998	NA	NA	NA
57834	-0.36239	NA	NA	NA
11283	-4.9162	NA	NA	NA
375791	0.20263	NA	NA	NA
9266	2.1684	NA	NA	NA
728294	-0.1609	NA	NA	NA
23500	-4.5078	NA	NA	NA
153090	-4.5879	NA	NA	NA
1605	-1.7694	NA	NA	NA
55152	0.25033	NA	NA	NA
1612	2.6805	NA	NA	0.3254
23604	-0.07982	NA	NA	NA
55157	-3.6917	NA	NA	NA
9802	-4.1139	NA	NA	NA
80174	-2.2785	NA	NA	NA
51163	-2.151	NA	NA	NA
120237	-1.0077	NA	NA	NA
25853	-0.65012	NA	NA	NA
25879	0.077371	NA	NA	NA
80067	-1.4071	NA	NA	NA
341019	-1.1603	NA	NA	NA
149069	0.43733	NA	NA	NA
1633	0.90523	NA	NA	NA
127579	-3.4522	NA	NA	NA
1638	-1.4355	NA	NA	NA
1639	-6.336	NA	NA	NA
84516	0.40537	NA	NA	NA
54541	-2.4886	NA	NA	NA
1650	0.81133	NA	NA	NA
780	-4.1163	NA	NA	NA
1652	-0.39346	NA	NA	NA
10521	0.54901	NA	NA	NA
55308	-0.78629	NA	NA	NA
9188	-0.69871	NA	NA	NA
11325	4.5491	NA	NA	NA
51202	-3.7593	NA	NA	NA
79009	2.9817	NA	NA	NA
317781	3.4696	NA	NA	NA
54606	-0.28695	NA	NA	NA
1656	1.0204	NA	NA	NA
55601	-1.8321	NA	NA	NA
91351	-4.1515	NA	NA	NA
1666	-2.4495	NA	NA	NA
9191	2.9278	NA	NA	NA
162989	5.7809	NA	NA	NA
54849	0.10088	NA	NA	NA
117285	-2.8541	NA	NA	NA
245936	-1.8164	NA	NA	NA
400830	-2.6919	NA	NA	NA
613209	-2.5266	NA	NA	NA
123099	-0.5531	NA	NA	NA
23258	0.43364	NA	NA	NA
120863	0.73693	NA	NA	NA
91614	-2.2135	NA	NA	NA
27351	-1.5331	NA	NA	NA
1609	-5.4326	NA	NA	NA
8525	0.13312	NA	NA	NA
80017	-3.1189	NA	NA	NA
200895	-2.249	NA	NA	NA
50846	-1.3008	NA	NA	NA
147015	-2.262	NA	NA	NA
728635	1.664	NA	NA	NA
55526	-2.9725	NA	NA	NA
22907	2.1651	NA	NA	NA
9704	-4.1563	NA	NA	NA
57647	0.55789	NA	NA	NA
9785	1.2537	NA	NA	NA
23405	-0.37356	NA	NA	NA
27292	-4.6211	NA	NA	NA
116093	-1.8326	NA	NA	NA
27121	-0.78613	NA	NA	NA
27120	-1.3468	NA	NA	NA
28514	0.37718	NA	NA	NA
1745	3.0309	NA	NA	NA
1746	3.4863	NA	NA	NA
1748	-4.7535	NA	NA	NA
1760	-1.5209	NA	NA	NA
63951	-2.3783	NA	NA	NA
63950	-0.39515	NA	NA	-0.37112
9988	-0.27642	NA	NA	NA
2039	2.2449	NA	NA	NA
1657	-1.3508	NA	NA	NA
23312	1.525	NA	NA	NA
9093	-0.29943	NA	NA	NA
51726	-0.21949	NA	NA	NA
54788	-0.67962	NA	NA	NA
374407	-5.9443	NA	NA	NA
11080	0.15081	NA	NA	NA
25822	-1.0235	NA	NA	NA
150353	-3.8521	NA	NA	NA
29103	-4.3144	NA	NA	NA
5611	-4.1372	NA	NA	NA
1773	-0.44702	NA	NA	NA
1777	-2.3653	NA	NA	NA
101927579	2.6667	NA	NA	NA
1785	-6.4901	NA	NA	NA
1786	0.071108	NA	NA	NA
116092	1.3549	NA	NA	NA
30836	0.80512	NA	NA	NA
1793	-3.1786	NA	NA	NA
55619	0.17324	NA	NA	NA
9046	0.18771	NA	NA	NA
1798	1.5735	NA	NA	NA
1800	-1.6315	NA	NA	NA
64180	-3.7834	NA	NA	NA
5977	-2.4785	NA	NA	NA
8110	1.0457	NA	NA	NA
8813	0.58764	NA	NA	NA
503834	-0.068939	NA	NA	NA
128338	-1.4709	NA	NA	NA
1815	2.8138	NA	NA	NA
4733	1.6023	NA	NA	NA
29940	-0.026832	NA	NA	NA
79980	2.5979	NA	NA	NA
112487	-2.0867	NA	NA	NA
54920	3.3779	NA	NA	NA
11221	0.64489	NA	NA	NA
11266	1.7529	NA	NA	NA
128853	-0.48223	NA	NA	NA
80824	0.62128	NA	NA	-0.18394
1857	1.7607	NA	NA	NA
1781	-1.3659	NA	NA	NA
1783	-1.5585	NA	NA	NA
83658	-0.90988	NA	NA	NA
1859	0.99094	NA	NA	NA
9149	-0.37401	NA	NA	NA
8291	1.8972	NA	NA	NA
391475	-1.5234	NA	NA	NA
55837	0.38857	NA	NA	NA
55096	0.6799	NA	NA	NA
84650	2.0724	NA	NA	NA
1842	-1.2339	NA	NA	NA
23644	-0.16674	NA	NA	NA
26098	-1.1722	NA	NA	NA
25895	0.50287	NA	NA	NA
1938	-3.0766	NA	NA	NA
60678	-0.65696	NA	NA	NA
90288	-1.822	NA	NA	NA
9813	-4.5098	NA	NA	-0.542572
64800	0.37361	NA	NA	NA
79825	-3.3957	NA	NA	-0.149379
80303	-1.6154	NA	NA	NA
1942	-2.9481	NA	NA	NA
1944	1.7523	NA	NA	NA
1945	-1.7754	NA	NA	NA
10278	-2.7722	NA	NA	NA
9343	1.43	NA	NA	NA
1956	-2.6685	NA	NA	NA
112399	-7.9961	NA	NA	NA
30844	-2.2262	NA	NA	NA
9538	1.9131	NA	NA	NA
163126	2.6209	NA	NA	NA
9451	2.0901	NA	NA	NA
440275	-0.97849	NA	NA	NA
1967	-2.1908	NA	NA	NA
8891	-1.5975	NA	NA	NA
8890	-0.7947	NA	NA	NA
8894	-1.3989	NA	NA	NA
8661	-3.5139	NA	NA	NA
8665	-3.9793	NA	NA	NA
8666	-2.5507	NA	NA	NA
8668	-2.2234	NA	NA	NA
10480	-1.3609	NA	NA	NA
9775	0.74033	NA	NA	NA
1975	0.34513	NA	NA	NA
7458	-0.3686	NA	NA	NA
1984	-1.3881	NA	NA	NA
143244	-2.9191	NA	NA	NA
55520	1.48	NA	NA	NA
1991	-2.1557	NA	NA	NA
1997	-3.6136	NA	NA	NA
392617	-2.7337	NA	NA	NA
84337	-1.7493	NA	NA	NA
54898	0.11762	NA	NA	NA
60481	-0.82869	NA	NA	-0.562367
8518	0.57333	NA	NA	NA
26610	-1.7793	NA	NA	NA
23587	-2.1714	NA	NA	NA
54859	-0.7907	NA	NA	NA
23065	2.0161	NA	NA	NA
83460	-0.80944	NA	NA	NA
10328	-0.67653	NA	NA	NA
51016	0.34664	NA	NA	NA
146956	0.055499	NA	NA	NA
11117	-3.1601	NA	NA	NA
2013	-2.267	NA	NA	-0.421304
2020	-2.9807	NA	NA	NA
284131	2.213	NA	NA	NA
64772	-2.8988	NA	NA	NA
55556	-1.547	NA	NA	NA
5168	-1.7056	NA	NA	-0.456249
339221	-1.0938	NA	NA	NA
954	0.27349	NA	NA	NA
957	-3.5018	NA	NA	NA
2037	-0.3539	NA	NA	NA
2041	-1.5757	NA	NA	NA
2050	2.0583	NA	NA	NA
79852	-1.1855	NA	NA	NA
29924	2.2478	NA	NA	NA
64787	-0.86987	NA	NA	NA
94240	-0.39535	NA	NA	NA
26284	4.1792	NA	NA	NA
51752	0.82174	NA	NA	NA
64167	-2.3456	NA	NA	NA
55914	-5.2781	NA	NA	NA
2071	1.2168	NA	NA	NA
1161	-0.1909	NA	NA	NA
2077	0.45183	NA	NA	NA
11161	-0.19882	NA	NA	NA
51614	-1.5622	NA	NA	NA
112479	3.0669	NA	NA	NA
27248	4.8327	NA	NA	NA
57471	-1.227	NA	NA	NA
2081	-0.70846	NA	NA	NA
10595	-3.4489	NA	NA	NA
9700	-5.7107	NA	NA	NA
83715	-2.3089	NA	NA	NA
339768	0.27299	NA	NA	NA
2099	-3.2292	NA	NA	NA
83850	2.2365	NA	NA	NA
54465	-1.776	NA	NA	NA
55194	-2.5496	NA	NA	NA
645027	0.53217	NA	NA	NA
2128	-2.9424	NA	NA	NA
11336	-2.65	NA	NA	NA
283849	-1.4506	NA	NA	NA
23233	-0.75677	NA	NA	NA
51013	2.1274	NA	NA	NA
56915	0.78808	NA	NA	NA
2132	2.0581	NA	NA	NA
2159	-1.1353	NA	NA	NA
2149	-2.7002	NA	NA	NA
79152	-0.0018531	NA	NA	-0.395412
91442	0.84119	NA	NA	NA
