ensembl,feature_name,PC1_herringV3,PC1_U01V2
ENSG00000136732,GYPC,4.6685727e-06,-0.00012557021
ENSG00000143398,PIP5K1A,0.001726648,0.009231572
ENSG00000115221,ITGB6,0.00029955566,0.00042779255
ENSG00000196505,GDAP2,0.002280624,0.003908454
ENSG00000134200,TSHB,1.1442581e-05,-1.2628035e-06
ENSG00000065183,WDR3,0.0017494537,0.002177348
ENSG00000163393,SLC22A15,-0.014527462,0.0044187484
ENSG00000168530,MYL1,3.5022856e-06,6.147384e-06
ENSG00000163156,SCNM1,0.00033564903,0.0012089766
ENSG00000153107,ANAPC1,0.0024912555,0.0045980075
ENSG00000143631,FLG,6.370773e-05,1.9235491e-05
ENSG00000079335,CDC14A,-0.008234318,-0.0005357813
ENSG00000115539,PDCL3,-6.43922e-05,-0.0001892687
ENSG00000163082,SGPP2,0.004154929,0.0036605436
ENSG00000115183,TANC1,-0.01922492,-0.000673292
ENSG00000115107,STEAP3,0.000113544156,7.505533e-05
ENSG00000144339,TMEFF2,0.0011666241,0.023685522
ENSG00000153246,PLA2R1,0.0026441896,0.004378231
ENSG00000143119,CD53,0.00017824993,0.00052513264
ENSG00000143520,FLG2,5.610523e-05,8.1697464e-05
ENSG00000155761,SPAG17,0.0011331693,0.0013630465
ENSG00000144452,ABCA12,0.00035443695,0.00097170833
ENSG00000230806,SRGAP2-AS1,-2.4201609e-07,0.0010759541
ENSG00000116830,TTF2,-0.000942348,0.004500134
ENSG00000081026,MAGI3,0.012277521,0.017214524
ENSG00000179021,C3orf38,0.0002826062,0.0028316674
ENSG00000118246,FASTKD2,0.002127109,0.0029643865
ENSG00000143458,GABPB2,-0.004105904,0.0033575236
ENSG00000073754,CD5L,5.595446e-05,0.000120440454
ENSG00000163155,LYSMD1,6.0013677e-05,0.00022030619
ENSG00000227418,PCGEM1,2.2859076e-06,2.2381676e-06
ENSG00000198914,POU3F3,-0.0023267395,-0.0
ENSG00000116824,CD2,3.784267e-06,1.2030207e-05
ENSG00000115165,CYTIP,7.156813e-05,9.797015e-05
ENSG00000024526,DEPDC1,0.0001273643,0.00011463314
ENSG00000163705,FANCD2OS,8.415843e-05,0.00040027112
ENSG00000254999,BRK1,0.004351023,0.004859032
ENSG00000134070,IRAK2,-0.0034049868,0.0020241481
ENSG00000231177,LINC00852,-0.0,-0.0
ENSG00000136560,TANK,-0.0013332263,0.004659197
ENSG00000157017,GHRL,0.0001326304,0.0005410849
ENSG00000117262,GPR89A,0.0016110156,0.0041013407
ENSG00000240288,GHRLOS,0.0004353202,0.0002931184
ENSG00000157020,SEC13,0.0017033174,0.0022010906
ENSG00000064989,CALCRL,-0.00043628842,0.0016515501
ENSG00000137947,GTF2B,0.0014030308,0.0021859682
ENSG00000065413,ANKRD44,-0.0056066867,0.008399406
ENSG00000117586,TNFSF4,4.3045893e-05,0.00020382277
ENSG00000162728,KCNJ9,0.0032993401,0.005652133
ENSG00000224424,PRKAR2A-AS1,-5.8330766e-05,3.9532082e-05
ENSG00000178537,SLC25A20,-0.0007972816,0.0007062741
ENSG00000184371,CSF1,-0.0027743059,-0.00025087193
ENSG00000221883,ARIH2OS,6.226789e-05,0.0002840875
ENSG00000187699,C2orf88,0.00017046966,0.0036347373
ENSG00000178467,P4HTM,0.0033308046,0.0067757857
ENSG00000115233,PSMD14,0.002851222,0.005607642
ENSG00000163154,TNFAIP8L2,-0.0,5.979163e-07
ENSG00000130147,SH3BP4,-0.009488497,-0.00025120247
ENSG00000178149,DALRD3,0.0014608522,0.0018392821
ENSG00000162729,IGSF8,0.00033394175,0.008342996
ENSG00000143158,MPC2,0.0018267961,0.0028762408
ENSG00000144290,SLC4A10,0.043374054,0.043189015
ENSG00000278811,LINC00624,-9.667302e-07,0.0015198991
ENSG00000000460,FIRRM,0.00019608282,0.0024288676
ENSG00000178057,NDUFAF3,-0.0007826106,0.00043886603
ENSG00000188817,SNTN,7.653441e-05,0.0006459346
ENSG00000163634,THOC7,0.0028592928,0.0033460448
ENSG00000240549,THOC7-AS1,-7.8330584e-07,1.853559e-07
ENSG00000239653,PSMD6-AS2,0.0004233348,0.0015140702
ENSG00000135862,LAMC1,0.0052462826,0.006487217
ENSG00000143198,MGST3,0.006108167,0.0051537585
ENSG00000092345,DAZL,6.482486e-05,0.00027255627
ENSG00000168582,CRYGA,7.90247e-05,0.000103200044
ENSG00000143318,CASQ1,0.00020660576,0.0005320554
ENSG00000135916,ITM2C,-0.0026941253,0.0069207964
ENSG00000143621,ILF2,0.00056658604,-0.003673712
ENSG00000151090,THRB,0.03844714,0.036869656
ENSG00000143156,NME7,0.015005886,0.01849425
ENSG00000198586,TLK1,0.00442903,0.017108636
ENSG00000198771,RCSD1,0.00071521517,0.0017400034
ENSG00000213064,SFT2D2,-0.00041043904,0.0008468668
ENSG00000143179,UCK2,0.0053477017,0.0052087316
ENSG00000182187,CRYGB,7.5443774e-07,5.3704254e-05
ENSG00000143315,PIGM,-0.001112508,0.0009326792
ENSG00000143185,XCL2,3.6391606e-07,7.308675e-07
ENSG00000143190,POU2F1,-0.00092844147,0.015714185
ENSG00000135898,GPR55,0.000117166135,0.00021516944
ENSG00000196950,SLC39A10,0.015851239,0.021540456
ENSG00000154767,XPC,-0.0007000148,0.0027632446
ENSG00000003436,TFPI,-0.00015462152,-0.00018249977
ENSG00000176720,BOK,-0.006171591,-0.00058158103
ENSG00000136710,CCDC115,0.0006190627,0.00017508928
ENSG00000075945,KIFAP3,0.016686723,0.021628188
ENSG00000079156,OSBPL6,0.018397955,0.02818915
ENSG00000092607,TBX15,5.6939953e-05,0.00016185088
ENSG00000117091,CD48,1.6962318e-05,3.5783956e-05
ENSG00000143171,RXRG,-5.0293133e-05,0.0002714127
ENSG00000047410,TPR,-0.0005808127,0.005128787
ENSG00000225493,LINC01107,4.0047125e-05,0.00017373129
ENSG00000136731,UGGT1,0.001874958,0.0059611597
ENSG00000018625,ATP1A2,-0.02205289,-0.004789564
ENSG00000135617,PRADC1,4.579588e-05,0.00061357644
ENSG00000144476,ACKR3,-0.00046073014,-0.00032176005
ENSG00000168393,DTYMK,-4.2850195e-05,-0.0002956163
ENSG00000171806,METTL18,-0.00010462255,-9.031414e-05
ENSG00000241399,CD302,-0.00039813318,-3.4440003e-05
ENSG00000134216,CHIA,1.0330074e-05,8.3498875e-05
ENSG00000144445,KANSL1L,-0.0045902976,0.008126196
ENSG00000163635,ATXN7,0.0050474163,0.009315023
ENSG00000221823,PPP3R1,-0.0,-0.0
ENSG00000184898,RBM43,-0.00028245576,0.00016676316
ENSG00000067066,SP100,-0.00019408643,0.00027410715
ENSG00000162694,EXTL2,0.0010920716,0.004917234
ENSG00000118197,DDX59,-0.001226395,0.0008435962
ENSG00000184155,OR10J5,-0.0,-0.0
ENSG00000058085,LAMC2,0.00014743955,0.0003301053
ENSG00000151092,NGLY1,0.0014278811,0.005627008
ENSG00000116815,CD58,0.0001639751,0.0005440193
ENSG00000143167,GPA33,6.588747e-05,0.00018142299
ENSG00000143184,XCL1,4.1705075e-06,1.182849e-05
ENSG00000177807,KCNJ10,-0.014908453,-0.002408758
ENSG00000143228,NUF2,-0.00049608585,0.00025446207
ENSG00000151093,OXSM,0.00043961007,0.0006891459
ENSG00000121988,ZRANB3,0.005014432,0.013851906
ENSG00000153820,SPHKAP,0.01900956,0.015045871
ENSG00000186889,TMEM17,0.00035866763,0.00062112714
ENSG00000143178,TBX19,0.00015653076,0.0005121756
ENSG00000116833,NR5A2,9.8298e-05,0.0005279188
ENSG00000000457,SCYL3,0.0012181782,0.0025445449
ENSG00000196141,SPATS2L,0.011530411,0.0153707815
ENSG00000143507,DUSP10,-0.0044517927,0.0003201441
ENSG00000157064,NMNAT2,0.040320728,0.028230544
ENSG00000215808,LINC01139,1.599665e-06,5.984557e-06
ENSG00000059588,TARBP1,0.018425567,0.022926789
ENSG00000122224,LY9,9.40388e-06,0.00013739472
ENSG00000162782,TDRD5,0.00092249253,0.0019995137
ENSG00000143653,SCCPDH,5.936242e-05,0.0029643609
ENSG00000158711,ELK4,0.0008208445,0.004707994
ENSG00000162851,TFB2M,0.0005503051,0.0011407951
ENSG00000143353,LYPLAL1,-0.0042931587,0.005454039
ENSG00000197965,MPZL1,0.0056320284,0.004839316
ENSG00000143493,INTS7,0.000780154,0.0034186395
ENSG00000178385,PLEKHM3,0.0044922256,0.009915682
ENSG00000235770,LINC00607,0.00031538372,0.0005386957
ENSG00000231538,DPP10-AS3,0.0009794793,0.0020716751
ENSG00000132321,IQCA1,0.0016312154,0.0044542137
ENSG00000234235,BOK-AS1,-0.00011802957,0.00012728557
ENSG00000177519,RPRM,0.005618229,-0.0
ENSG00000117592,PRDX6,-0.002397622,0.00022393219
ENSG00000186197,EDARADD,0.00074429804,0.0027045293
ENSG00000162670,BRINP3,0.016838113,0.028464165
ENSG00000162761,LMX1A,3.7019945e-05,7.12069e-05
ENSG00000143199,ADCY10,0.0019008345,0.0016744048
ENSG00000115084,SLC35F5,-3.685855e-05,0.006397271
ENSG00000007908,SELE,2.7083162e-05,0.00024056796
ENSG00000224559,LINC01087,1.1762946e-05,1.9127667e-05
ENSG00000170340,B3GNT2,0.0037477892,0.0026173247
ENSG00000125633,CCDC93,0.0029149698,0.0059649143
ENSG00000092978,GPATCH2,0.0047431616,0.011467424
ENSG00000143499,SMYD2,0.005651497,0.0056378227
ENSG00000128654,MTX2,-0.0005962684,0.008608521
ENSG00000115368,WDR75,0.0019825513,0.004210667
ENSG00000188404,SELL,-8.281976e-05,2.2221215e-05
ENSG00000143196,DPT,0.00052417145,0.00043130992
ENSG00000203697,CAPN8,-9.276727e-05,0.000119678254
ENSG00000006607,FARP2,-0.003865901,0.0058286567
ENSG00000121481,RNF2,0.0035031762,0.0034823476
ENSG00000143248,RGS5,-0.00014834186,0.0016257634
ENSG00000162814,SPATA17,0.00045462156,0.0017778183
ENSG00000230651,RGPD4-AS1,1.6397504e-05,3.507541e-05
ENSG00000170745,KCNS3,0.00091884844,0.0036424363
ENSG00000116132,PRRX1,-0.005450187,0.0008983404
ENSG00000168754,FAM178B,-0.0026993365,0.0015921034
ENSG00000116679,IVNS1ABP,-3.15848e-05,0.0024911757
ENSG00000180902,D2HGDH,-0.0020022418,0.0018072848
ENSG00000171227,TMEM37,-0.00010774608,-7.697071e-06
ENSG00000152092,ASTN1,0.023269892,0.025691297
ENSG00000204262,COL5A2,0.0032883442,0.007162278
ENSG00000143476,DTL,8.642386e-05,0.00013175202
ENSG00000008226,DLEC1,0.00052843906,0.00065484305
ENSG00000121486,TRMT1L,-0.0007620038,0.002230847
ENSG00000152093,CFC1B,2.0627463e-06,1.40011625e-05
ENSG00000057252,SOAT1,-0.00052501896,0.0012954375
ENSG00000060971,ACAA1,0.0009702477,0.0031960013
ENSG00000115694,STK25,0.0029955925,0.004515145
ENSG00000234070,SPATA17-AS1,1.7049565e-06,3.9500483e-06
ENSG00000162852,CNST,0.0045477566,0.008614159
ENSG00000143842,SOX13,-0.0034490477,4.090137e-05
ENSG00000116962,NID1,-0.0032867885,0.00046535445
ENSG00000181450,ZNF678,5.5563152e-05,0.0029135265
ENSG00000162753,SLC9C2,0.0012101397,0.0019814472
ENSG00000143355,LHX9,4.0727073e-06,-1.611863e-06
ENSG00000121644,DESI2,0.00031020262,0.002439401
ENSG00000174502,SLC26A9,-0.00023430122,4.142615e-05
ENSG00000168397,ATG4B,0.002082322,0.0057448857
ENSG00000224286,LINC01142,0.00047979757,2.0437177e-05
ENSG00000158715,SLC45A3,-0.0035960805,-0.0004232006
ENSG00000143195,ILDR2,0.0074237874,0.010826609
ENSG00000067533,RRP15,0.0029267492,0.003017652
ENSG00000116209,TMEM59,-0.0037278817,0.0029484937
ENSG00000114742,WDR48,0.0013495801,0.0054864995
ENSG00000241186,CRIPTO,4.816079e-05,0.0003130807
ENSG00000128641,MYO1B,0.0073494595,0.0063369256
ENSG00000178038,ALS2CL,0.0007783281,0.00064686337
ENSG00000226486,LINC01035,6.642416e-05,0.00033643589
ENSG00000231814,LINC00210,1.794667e-05,0.00031400943
ENSG00000152104,PTPN14,-0.0008920318,0.0020795306
ENSG00000117650,NEK2,0.00015788568,0.00040931895
ENSG00000203724,C1orf53,0.00012091675,0.00031812198
ENSG00000181585,TMIE,0.00039067998,0.00031542903
ENSG00000158764,ITLN2,1.2218312e-05,1.1205267e-05
ENSG00000168118,RAB4A,-0.0011234719,0.0029952708
ENSG00000160801,PTH1R,0.0001416532,0.0006564154
ENSG00000173726,TOMM20,0.006805355,0.00968147
ENSG00000152382,TADA1,6.514859e-05,0.00142763
ENSG00000143839,REN,3.2543776e-05,0.00040237422
ENSG00000176754,LINC00303,6.439052e-06,8.3380095e-05
ENSG00000135829,DHX9,0.0005139585,0.0052478784
ENSG00000160796,NBEAL2,0.0011324101,0.0007837493
ENSG00000134717,BTF3L4,0.0029501042,0.0023722893
ENSG00000116668,SWT1,-0.00020163518,0.0039750757
ENSG00000229589,ACVR2B-AS1,4.4598943e-05,3.0568135e-05
ENSG00000114739,ACVR2B,0.0015377773,0.0021289978
ENSG00000026751,SLAMF7,5.126035e-06,4.7071037e-05
ENSG00000150681,RGS18,-1.8619836e-05,1.608326e-05
ENSG00000116906,GNPAT,-0.000724948,0.0029766064
ENSG00000092969,TGFB2,-0.0020407084,0.0020789811
ENSG00000076258,FMO4,-0.0022191643,-0.00010919663
ENSG00000117697,NSL1,0.0014058809,0.0050594485
ENSG00000162669,HFM1,-0.006880583,0.002793918
ENSG00000162975,KCNF1,0.0031553083,0.0055181114
ENSG00000150873,CIMIP5,0.00058819074,0.0006756242
ENSG00000132681,ATP1A4,-0.00025382327,0.00018086759
ENSG00000143641,GALNT2,0.0066254027,0.008207248
ENSG00000227630,LINC01132,7.674355e-07,8.163984e-05
ENSG00000169016,E2F6,0.00033057283,0.0015122169
ENSG00000010932,FMO1,2.807627e-05,0.00011384542
ENSG00000134107,BHLHE40,-0.00011612981,0.0021258383
ENSG00000010072,SPRTN,-5.782274e-05,0.0010007111
ENSG00000134108,ARL8B,-0.00017277531,0.007668407
ENSG00000135766,EGLN1,0.0016261041,0.0059688436
ENSG00000134109,EDEM1,0.0009579496,0.001653289
ENSG00000163534,FCRL1,7.9171095e-06,7.139843e-05
ENSG00000224177,LINC00570,2.7596676e-05,6.0532355e-05
ENSG00000138386,NAB1,0.0001326854,0.0033804928
ENSG00000244586,WNT5A-AS1,1.12419375e-05,3.362771e-06
ENSG00000180376,CCDC66,0.004731157,0.011879561
ENSG00000168243,GNG4,0.01168119,0.004958926
ENSG00000224939,LINC00184,7.733671e-05,0.000102668375
ENSG00000116183,PAPPA2,0.0014111076,0.0038138924
ENSG00000138378,STAT4,0.003526702,0.0060095503
ENSG00000170382,LRRN2,0.016839499,0.009592067
ENSG00000066027,PPP2R5A,-0.008214432,0.0030967586
ENSG00000168356,SCN11A,-0.00021217107,0.00031829753
ENSG00000173728,SPMIP3,0.00013639058,0.00031666402
ENSG00000284701,TMEM247,3.5039873e-05,5.0560087e-05
ENSG00000250565,ATP6V1E2,0.0002579566,0.0010306112
ENSG00000135828,RNASEL,2.1285889e-05,0.00043169374
ENSG00000119729,RHOQ,-0.0045984997,0.00086986355
ENSG00000116711,PLA2G4A,0.0007580656,0.0015367921
ENSG00000151665,PIGF,-0.0013809471,0.0024691466
ENSG00000119878,CRIPT,0.00011861561,0.00012830556
ENSG00000143845,ETNK2,0.0012828041,0.00091482507
ENSG00000241119,UGT1A9,-0.0,-0.0
ENSG00000157060,SHCBP1L,0.00010462494,0.0005270729
ENSG00000167165,UGT1A6,-0.0,-0.0
ENSG00000123684,LPGAT1,-0.018175056,0.008912277
ENSG00000241635,UGT1A1,-0.0,-0.0
ENSG00000123836,PFKFB2,-0.0007654299,-0.0
ENSG00000123485,HJURP,-1.6876687e-07,-1.8345007e-05
ENSG00000144481,TRPM8,0.00015332404,0.0003817894
ENSG00000203705,TATDN3,-0.000427586,0.004241335
ENSG00000152102,FAM168B,0.003616404,0.00771071
ENSG00000008869,HEATR5B,0.0043891896,0.009956519
ENSG00000174175,SELP,4.218261e-05,0.00010342124
ENSG00000115816,CEBPZ,0.0011317281,0.002437981
ENSG00000003509,NDUFAF7,0.0041519506,0.0053356057
ENSG00000008118,CAMK1G,0.003213162,0.0026096506
ENSG00000115825,PRKD3,-0.0016271889,0.0012258781
ENSG00000171161,ZNF672,-0.00032748305,0.00018132258
ENSG00000196878,LAMB3,0.0001802866,0.00045592745
ENSG00000115828,QPCT,0.0008444239,0.0016440124
ENSG00000163171,CDC42EP3,0.006084191,0.0020870876
ENSG00000074964,ARHGEF10L,-0.001261097,0.0021655967
ENSG00000173166,RAPH1,0.017311933,0.022753289
ENSG00000198929,NOS1AP,0.020034604,0.0141979065
ENSG00000174606,ANGEL2,-0.0014034811,0.0032071027
ENSG00000179914,ITLN1,2.0869547e-06,6.973035e-06
ENSG00000121446,RGSL1,5.7952533e-05,0.00021852998
ENSG00000237737,DCTN1-AS1,0.00028971318,0.0006843746
ENSG00000005448,WDR54,0.0014108905,0.0011298775
ENSG00000115274,INO80B,1.4846573e-05,-6.8119543e-06
ENSG00000116903,EXOC8,0.00025749885,0.0009438253
ENSG00000198797,BRINP2,0.012181761,0.016321952
ENSG00000239779,WBP1,-6.927127e-06,-9.047518e-06
ENSG00000151414,NEK7,-0.01273636,0.0007205591
ENSG00000177614,PGBD5,0.013276575,0.01356537
ENSG00000204822,MRPL53,-1.4514176e-06,7.945284e-06
ENSG00000135637,CCDC142,0.00052044407,0.0007840681
ENSG00000183831,ANKRD45,0.0009978117,0.0010230716
ENSG00000197472,ZNF695,-0.0,-0.0
ENSG00000115282,TTC31,-0.0003992875,0.0006202545
ENSG00000136643,RPS6KC1,0.007107485,0.018481426
ENSG00000115289,PCGF1,2.9964605e-05,0.00036124486
ENSG00000115297,TLX2,8.870524e-06,1.3443316e-05
ENSG00000144045,DQX1,3.1307172e-05,6.6378285e-05
ENSG00000115307,AUP1,-0.00026753827,0.0031531735
ENSG00000162877,PM20D1,0.0001296881,0.00040486187
ENSG00000069248,NUP133,0.000491295,0.0074053663
ENSG00000138363,ATIC,-0.00051672565,0.0015801813
ENSG00000253148,RGS21,2.0950563e-05,2.9970584e-05
ENSG00000090104,RGS1,-1.8412412e-06,8.691088e-06
ENSG00000185220,PGBD2,-3.6670637e-05,0.00019396534
ENSG00000162769,FLVCR1,0.0022451368,0.0038204708
ENSG00000133065,SLC41A1,-0.0013231167,0.0007324695
ENSG00000114405,CEP15,0.0036287021,0.0027348113
ENSG00000042781,USH2A,0.0012041855,0.002827752
ENSG00000168016,TRANK1,0.011408429,0.008359128
ENSG00000172340,SUCLG2,-0.010429124,4.8498525e-05
ENSG00000081479,LRP2,-0.014410512,-0.0006705475
ENSG00000187091,PLCD1,-0.001265677,-0.00021016163
ENSG00000277462,ZNF670,0.0033252153,0.0008587853
ENSG00000180287,PLD5,-0.0074685225,0.0067820805
ENSG00000170396,ZNF804A,0.030439353,0.021839973
ENSG00000163636,PSMD6,0.00030501364,0.00023081747
ENSG00000163081,CCDC140,4.0267923e-07,7.450854e-07
ENSG00000132300,PTCD3,0.0016009487,0.005228527
ENSG00000007341,ST7L,8.582194e-05,0.005969886
ENSG00000132313,MRPL35,0.00025206868,0.0009974722
ENSG00000115548,KDM3A,-0.0017969485,0.0020922727
ENSG00000144749,LRIG1,-0.022772746,-0.0035428407
ENSG00000143324,XPR1,0.009342848,0.01245285
ENSG00000118193,KIF14,0.00015077072,0.00091709505
ENSG00000198756,COLGALT2,-0.019209195,0.004930263
ENSG00000132330,SCLY,2.1672568e-06,3.323582e-05
ENSG00000183780,SLC35F3,0.026137842,0.025923721
ENSG00000144488,ESPNL,6.391825e-05,9.569335e-06
ENSG00000162702,ZNF281,-0.0014035125,0.0010803756
ENSG00000143194,MAEL,0.0003925641,0.0016245706
ENSG00000168427,KLHL30,2.1468344e-05,5.1611816e-05
ENSG00000132323,ILKAP,-0.0015318996,0.004590476
ENSG00000163947,ARHGEF3,0.015995156,0.017798075
ENSG00000054267,ARID4B,-0.0034400928,0.01456603
ENSG00000144485,HES6,0.0009382985,-0.0038751233
ENSG00000204104,TRAF3IP1,0.0055166795,0.006679792
ENSG00000156973,PDE6D,-0.0015860172,0.002386678
ENSG00000163273,NPPC,0.00021180794,0.0005571954
ENSG00000144535,DIS3L2,-0.0028623287,0.011199461
ENSG00000114737,CISH,1.7369506e-05,-2.334378e-05
ENSG00000177800,TMEM78,3.872875e-06,3.0939744e-05
ENSG00000175137,SH3BP5L,0.0011130844,0.0017215123
ENSG00000134245,WNT2B,0.0014099919,0.002006227
ENSG00000069275,NUCKS1,0.0017226855,0.009815529
ENSG00000163283,ALPP,2.2639952e-06,-6.453521e-07
ENSG00000097046,CDC7,0.004086422,0.0037543792
ENSG00000114735,HEMK1,-0.00019368988,0.0005087805
ENSG00000163295,ALPI,-0.0,-0.0
ENSG00000171551,ECEL1,5.91279e-05,9.6922806e-05
ENSG00000203737,GPR52,-0.0,-0.0
ENSG00000185420,SMYD3,0.02813023,0.008318379
ENSG00000237412,PRSS56,1.1411488e-05,4.9654158e-05
ENSG00000135902,CHRND,1.0211824e-05,5.354391e-05
ENSG00000076321,KLHL20,-0.00050342997,0.0041171806
ENSG00000196811,CHRNG,3.667036e-05,3.7325946e-05
ENSG00000114395,CYB561D2,-4.88391e-06,-1.6623156e-06
ENSG00000236719,OVAAL,1.29536265e-05,0.00011260374
ENSG00000143952,VPS54,0.00038840793,0.009526264
ENSG00000136636,KCTD3,-0.0005356634,0.005379842
ENSG00000134072,CAMK1,0.007904536,0.00832912
ENSG00000163874,ZC3H12A,-6.950999e-05,-2.6779717e-05
ENSG00000197329,PELI1,0.0025828364,0.0039054283
ENSG00000230923,LINC00309,0.00011800427,0.00029130408
ENSG00000171135,JAGN1,5.0413124e-05,0.00020607797
ENSG00000231672,DIRC3,0.0061365096,0.0075972034
ENSG00000163701,IL17RE,0.00021580256,0.00036564353
ENSG00000173302,GPR148,1.8034888e-06,1.4987655e-06
ENSG00000122223,CD244,8.590466e-05,0.00016247478
ENSG00000223631,LINC01120,6.499517e-07,1.596071e-06
ENSG00000173272,MZT2A,0.0054515125,0.0048101037
ENSG00000075886,TUBA3D,6.735891e-05,0.00012219162
ENSG00000163331,DAPL1,3.463542e-05,0.0006844596
ENSG00000153165,RGPD3,6.405971e-05,0.00082247006
ENSG00000188739,RBM34,9.282839e-06,2.4398343e-05
ENSG00000203730,TEDDM1,4.668875e-07,-2.3571365e-06
ENSG00000203729,LINC00272,3.261056e-05,4.6708505e-05
ENSG00000145020,AMT,0.0005905246,0.0015807847
ENSG00000143341,HMCN1,0.0005248961,0.0010800303
ENSG00000138078,PREPL,0.00871015,0.022093084
ENSG00000116703,PDC,0.0003058081,0.00086109294
ENSG00000152256,PDK1,0.0020203025,0.0021854711
ENSG00000162545,CAMK2N1,0.016735746,0.018855462
ENSG00000090432,MUL1,-3.115275e-05,0.00087223836
ENSG00000183114,FAM43B,0.0005502364,0.0007936024
ENSG00000158825,CDA,5.5470628e-05,0.0003033679
ENSG00000158828,PINK1,0.003815863,0.007386749
ENSG00000117242,PINK1-AS,0.0001303224,0.0005030703
ENSG00000134371,CDC73,-0.002151542,0.00788516
ENSG00000164061,BSN,0.015889015,0.01466886
ENSG00000162630,B3GALT2,0.003261952,0.0053382455
ENSG00000080293,SCTR,0.00029158115,0.00035962055
ENSG00000232077,LINC01031,0.00027599055,0.000533452
ENSG00000235120,BSN-AS1,4.624434e-06,2.0958854e-05
ENSG00000066557,LRRC40,0.004271475,0.004980757
ENSG00000164062,APEH,0.0005683201,0.0013225508
ENSG00000244474,UGT1A4,-0.0,-0.0
ENSG00000118454,ANKRD13C,0.0040902006,0.013490007
ENSG00000116761,CTH,-0.00045853268,0.0006408453
ENSG00000138449,SLC40A1,6.5728855e-05,0.00013100413
ENSG00000142676,RPL11,0.0039547365,-0.015567832
ENSG00000144036,EXOC6B,-0.008732784,0.02636928
ENSG00000057757,PITHD1,0.002260291,0.0032767167
ENSG00000011009,LYPLA2,0.0018414952,0.001381063
ENSG00000135956,TMEM127,0.0026486835,0.0035204648
ENSG00000164068,RNF123,0.0023621495,0.003419732
ENSG00000168395,ING5,0.00027221284,0.0031398847
ENSG00000117308,GALE,0.0011492873,0.0007923392
ENSG00000136698,CFC1,1.0542044e-05,0.00014729488
ENSG00000007001,UPP2,0.0185277,0.017540757
ENSG00000135903,PAX3,4.150505e-05,8.7736335e-05
ENSG00000132703,APCS,-0.0,-0.0
ENSG00000132693,CRP,3.1850627e-06,4.002899e-06
ENSG00000158716,DUSP23,0.00074332335,0.0015910725
ENSG00000181036,FCRL6,3.5621295e-05,2.8355335e-05
ENSG00000196862,RGPD4,6.669604e-05,0.00036914818
ENSG00000176020,AMIGO3,1.7255492e-06,-2.8486406e-06
ENSG00000173540,GMPPB,-1.6475625e-06,0.00044898276
ENSG00000238062,SPATA3-AS1,2.972677e-05,0.00011280586
ENSG00000158714,SLAMF8,4.49708e-05,7.8561825e-05
ENSG00000243284,VSIG8,1.08285585e-05,1.0343169e-05
ENSG00000204128,C2orf72,-0.0024699145,0.0022692864
ENSG00000135914,HTR2B,8.622361e-05,0.00013037161
ENSG00000156966,B3GNT7,-0.0001822882,8.562767e-05
ENSG00000171596,NMUR1,0.00016351174,6.9334994e-05
ENSG00000142327,RNPEPL1,0.00023274861,0.0013129762
ENSG00000162723,SLAMF9,-3.2469013e-06,-1.1643855e-06
ENSG00000230082,PRRT3-AS1,-0.0007846415,0.00010622123
ENSG00000187288,CIDEC,1.2067246e-05,3.3127428e-05
ENSG00000142330,CAPN10,0.0009890983,0.0015128917
ENSG00000114648,KLHL18,0.0032139502,0.0043912935
ENSG00000163399,ATP1A1,0.011107162,0.019123925
ENSG00000177888,ZBTB41,0.002220233,0.004821839
ENSG00000243364,EFNA4,-0.0,-0.0
ENSG00000185176,AQP12B,-0.0,-0.0
ENSG00000143590,EFNA3,0.0018741846,0.0011146038
ENSG00000169242,EFNA1,-0.0026589534,-0.00059173815
ENSG00000172482,AGXT,1.011756e-06,2.2424585e-06
ENSG00000169241,SLC50A1,0.0004115213,0.0008318617
ENSG00000135925,WNT10A,0.00029953814,0.00022230204
ENSG00000171450,CDK5R2,0.0068729483,0.008513337
ENSG00000236445,LINC00608,3.4486445e-06,5.418654e-05
ENSG00000163497,FEV,2.9745486e-06,5.5528235e-06
ENSG00000163499,CRYBA2,6.344997e-06,3.5530866e-05
ENSG00000163463,KRTCAP2,-1.4502077e-05,-6.885961e-05
ENSG00000157150,TIMP4,-4.672024e-05,1.4844377e-05
ENSG00000169231,THBS3,0.0009604413,0.0017381496
