GENE	C1	C2	C3	C1+	C2+	C3+	C1-	C2-	C3-
79887	-0.0419404	0.494369	-0.517603	0	0.494369	0	0.0419404	0	0.517603
23236	0.835708	0.128533	0.255447	0.835708	0.128533	0.255447	0	0	0
5330	-0.869224	0.00950376	-0.0649802	0	0.00950376	0	0.869224	0	0.0649802
5332	0.759712	0.375172	0.0389956	0.759712	0.375172	0.0389956	0	0	0
113026	-0.596634	0.0415465	-0.363457	0	0.0415465	0	0.596634	0	0.363457
84812	0.790621	0.0766422	-0.166868	0.790621	0.0766422	0	0	0	0.166868
51196	-0.331356	0.111129	-0.44108	0	0.111129	0	0.331356	0	0.44108
5336	-0.494905	0.0509365	-0.363559	0	0.0509365	0	0.494905	0	0.363559
23007	-0.390387	0.587083	-0.302174	0	0.587083	0	0.390387	0	0.302174
9651	-0.437496	-0.253425	0.264023	0	0	0.264023	0.437496	0.253425	0
5334	0.589091	0.240835	-0.268811	0.589091	0.240835	0	0	0	0.268811
345557	0.0867591	-0.478197	0.213804	0.0867591	0	0.213804	0	0.478197	0
201164	-0.839499	-0.362368	0.0428353	0	0	0.0428353	0.839499	0.362368	0
59338	0.549405	0.204093	0.364914	0.549405	0.204093	0.364914	0	0	0
57664	-0.479265	0.162896	-0.605942	0	0.162896	0	0.479265	0	0.605942
54477	0.451467	-0.288526	0.441654	0.451467	0	0.441654	0	0.288526	0
22874	0.712653	0.0639554	0.218054	0.712653	0.0639554	0.218054	0	0	0
144100	-0.353433	0.0517537	-0.421201	0	0.0517537	0	0.353433	0	0.421201
84725	0.630345	-0.0519447	-0.194924	0.630345	0	0	0	0.0519447	0.194924
79156	0.609977	0.0589826	-0.164275	0.609977	0.0589826	0	0	0	0.164275
79666	-0.385953	-0.209518	0.0681564	0	0	0.0681564	0.385953	0.209518	0
57480	0.421378	-0.0226969	-0.0644947	0.421378	0	0	0	0.0226969	0.0644947
25894	0.153621	0.126652	-0.526187	0.153621	0.126652	0	0	0	0.526187
130271	-0.294494	0.149522	-0.529731	0	0.149522	0	0.294494	0	0.529731
79990	0.873671	0.0955479	-0.0344885	0.873671	0.0955479	0	0	0	0.0344885
9842	0.571875	0.00904758	-0.188323	0.571875	0.00904758	0	0	0	0.188323
23207	0.795555	-0.110596	0.179797	0.795555	0	0.179797	0	0.110596	0
51177	0.610118	-0.0187112	0.19185	0.610118	0	0.19185	0	0.0187112	0
80301	-0.593214	-0.138037	-0.30555	0	0	0	0.593214	0.138037	0.30555
440503	-0.616327	-0.140506	-0.238696	0	0	0	0.616327	0.140506	0.238696
10769	-0.206593	-0.341557	0.149087	0	0	0.149087	0.206593	0.341557	0
126520	0.344233	-0.767992	0.0124644	0.344233	0	0.0124644	0	0.767992	0
51090	0.207222	0.0835432	-0.322102	0.207222	0.0835432	0	0	0	0.322102
8985	0.32118	0.263176	-0.337874	0.32118	0.263176	0	0	0	0.337874
5354	0.271839	0.150523	-0.450166	0.271839	0.150523	0	0	0	0.450166
11212	-0.645919	0.016371	0.181909	0	0.016371	0.181909	0.645919	0	0
8611	0.355609	0.382606	-0.379443	0.355609	0.382606	0	0	0	0.379443
8612	0.282837	0.158487	-0.344801	0.282837	0.158487	0	0	0	0.344801
196051	-0.734293	-0.0475274	-0.256142	0	0	0	0.734293	0.0475274	0.256142
84513	-0.497044	-0.396914	0.200873	0	0	0.200873	0.497044	0.396914	0
84814	0.645833	0.401869	0.198959	0.645833	0.401869	0.198959	0	0	0
54886	-0.460665	0.0879877	-0.350714	0	0.0879877	0	0.460665	0	0.350714
64748	-0.929281	-0.0783014	0.113779	0	0	0.113779	0.929281	0.0783014	0
79948	-0.930409	0.120549	0.0644268	0	0.120549	0.0644268	0.930409	0	0
9890	-0.918377	-0.178031	0.0854546	0	0	0.0854546	0.918377	0.178031	0
163404	-0.659196	-0.504512	0.141831	0	0	0.141831	0.659196	0.504512	0
5357	0.586031	0.423041	-0.0622872	0.586031	0.423041	0	0	0	0.0622872
5358	-0.414795	-0.00506414	0.119862	0	0	0.119862	0.414795	0.00506414	0
5359	0.340096	-0.335381	0.00491659	0.340096	0	0.00491659	0	0.335381	0
57088	-0.747478	0.00725271	-0.145437	0	0.00725271	0	0.747478	0	0.145437
5360	-0.675477	0.130014	-0.143814	0	0.130014	0	0.675477	0	0.143814
57125	0.90145	0.206376	0.193613	0.90145	0.206376	0.193613	0	0	0
84898	-0.738776	-0.315142	-0.305465	0	0	0	0.738776	0.315142	0.305465
5361	-0.56491	0.0451328	0.477529	0	0.0451328	0.477529	0.56491	0	0
5362	0.548061	-0.222539	0.273845	0.548061	0	0.273845	0	0.222539	0
55558	-0.409574	0.156175	-0.239388	0	0.156175	0	0.409574	0	0.239388
91584	0.665621	-0.16843	-0.0104796	0.665621	0	0	0	0.16843	0.0104796
10154	-0.819088	-0.295149	0.138961	0	0	0.138961	0.819088	0.295149	0
135293	-0.208304	-0.724043	-0.0300181	0	0	0	0.208304	0.724043	0.0300181
5366	0.241029	0.238956	-0.230078	0.241029	0.238956	0	0	0	0.230078
56937	0.554713	0.401963	-0.275367	0.554713	0.401963	0	0	0	0.275367
11243	-0.642814	0.0336209	-0.189268	0	0.0336209	0	0.642814	0	0.189268
5372	-0.682846	0.35468	0.240606	0	0.35468	0.240606	0.682846	0	0
5373	0.49317	-0.273119	-0.162214	0.49317	0	0	0	0.273119	0.162214
9512	-0.300846	0.652752	0.203921	0	0.652752	0.203921	0.300846	0	0
10654	-0.812071	0.189315	0.0213021	0	0.189315	0.0213021	0.812071	0	0
139728	-0.900583	-0.0304006	0.231259	0	0	0.231259	0.900583	0.0304006	0
25957	0.455564	-0.477124	0.19385	0.455564	0	0.19385	0	0.477124	0
25953	0.817339	0.393298	0.0973176	0.817339	0.393298	0.0973176	0	0	0
154197	0.590141	0.0707405	0.468124	0.590141	0.0707405	0.468124	0	0	0
55228	-0.831555	-0.0531997	0.285182	0	0	0.285182	0.831555	0.0531997	0
57469	-0.214088	0.377414	0.221763	0	0.377414	0.221763	0.214088	0	0
5409	-0.877483	-0.307343	0.270159	0	0	0.270159	0.877483	0.307343	0
5368	-0.475127	0.0335302	0.162429	0	0.0335302	0.162429	0.475127	0	0
4860	-0.583567	0.118619	-0.474573	0	0.118619	0	0.583567	0	0.474573
80339	-0.728438	0.520655	-0.0949004	0	0.520655	0	0.728438	0	0.0949004
8228	-0.718542	0.0406491	0.106797	0	0.0406491	0.106797	0.718542	0	0
87178	0.51487	0.0121467	-0.27044	0.51487	0.0121467	0	0	0	0.27044
55629	-0.562394	-0.11045	0.151967	0	0	0.151967	0.562394	0.11045	0
25886	-0.738345	0.0916991	0.14839	0	0.0916991	0.14839	0.738345	0	0
5420	-0.121684	0.0609958	-0.222776	0	0.0609958	0	0.121684	0	0.222776
57645	0.500743	-0.0777252	-0.213077	0.500743	0	0	0	0.0777252	0.213077
56983	0.749661	0.133012	-0.0315885	0.749661	0.133012	0	0	0	0.0315885
23126	0.259302	-0.366945	0.0454525	0.259302	0	0.0454525	0	0.366945	0
5423	-0.350235	-0.489285	-0.161879	0	0	0	0.350235	0.489285	0.161879
10714	0.385546	-0.00455281	0.260701	0.385546	0	0.260701	0	0.00455281	0
57804	0.248368	0.464638	0.113527	0.248368	0.464638	0.113527	0	0	0
26073	0.520007	0.392743	0.218588	0.520007	0.392743	0.218588	0	0	0
56655	-0.860785	0.25842	-0.195267	0	0.25842	0	0.860785	0	0.195267
51082	-0.71203	-0.27203	0.0412656	0	0	0.0412656	0.71203	0.27203	0
5436	-0.810882	0.165168	-0.169004	0	0.165168	0	0.810882	0	0.169004
5438	-0.626229	0.32571	-0.0948444	0	0.32571	0	0.626229	0	0.0948444
5441	-0.879595	0.152936	0.00574116	0	0.152936	0.00574116	0.879595	0	0
55703	0.0917849	0.369581	0.356621	0.0917849	0.369581	0.356621	0	0	0
10623	-0.493374	0.189238	0.230857	0	0.189238	0.230857	0.493374	0	0
10622	0.170783	-0.0630499	-0.611804	0.170783	0	0	0	0.0630499	0.611804
84265	-0.768498	-0.0778382	0.0184054	0	0	0.0184054	0.768498	0.0778382	0
5443	0.626344	-0.265182	-0.150268	0.626344	0	0	0	0.265182	0.150268
84892	-0.534475	0.379746	0.312343	0	0.379746	0.312343	0.534475	0	0
10585	-0.0157018	-0.607618	-0.330061	0	0	0	0.0157018	0.607618	0.330061
5445	-0.637744	-0.0245735	-0.224126	0	0	0	0.637744	0.0245735	0.224126
5446	-0.697564	-0.233894	-0.218284	0	0	0	0.697564	0.233894	0.218284
10775	-0.51465	0.458495	0.202235	0	0.458495	0.202235	0.51465	0	0
64208	0.533016	0.642102	0.269565	0.533016	0.642102	0.269565	0	0	0
5447	-0.746792	0.15682	0.0617728	0	0.15682	0.0617728	0.746792	0	0
10631	0.694897	0.0520118	0.141573	0.694897	0.0520118	0.141573	0	0	0
5450	0.192061	0.256351	-0.397945	0.192061	0.256351	0	0	0	0.397945
5452	0.51969	-0.595771	0.198074	0.51969	0	0.198074	0	0.595771	0
5453	0.413802	0.464609	-0.393879	0.413802	0.464609	0	0	0	0.393879
5454	0.722956	-0.158883	-0.0319245	0.722956	0	0	0	0.158883	0.0319245
5455	0.617371	0.158841	-0.392715	0.617371	0.158841	0	0	0	0.392715
5456	0.591736	0.00560187	-0.0944993	0.591736	0.00560187	0	0	0	0.0944993
5463	0.894777	-0.0277418	0.198547	0.894777	0	0.198547	0	0.0277418	0
11281	0.741903	0.0947616	0.157	0.741903	0.0947616	0.157	0	0	0
5467	0.769046	0.0924108	-0.269978	0.769046	0.0924108	0	0	0	0.269978
5468	-0.105553	0.620616	0.14407	0	0.620616	0.14407	0.105553	0	0
10891	0.884492	0.232507	0.0305019	0.884492	0.232507	0.0305019	0	0	0
133522	0.692365	0.186459	0.321685	0.692365	0.186459	0.321685	0	0	0
5471	-0.451203	-0.237254	0.462084	0	0	0.462084	0.451203	0.237254	0
79717	-0.617359	-0.245525	-0.0335316	0	0	0	0.617359	0.245525	0.0335316
79144	-0.69835	0.120802	-0.12592	0	0.120802	0	0.69835	0	0.12592
5475	-0.738632	0.515079	0.0859078	0	0.515079	0.0859078	0.738632	0	0
8499	-0.396824	-0.572079	0.21716	0	0	0.21716	0.396824	0.572079	0
8497	0.568252	-0.577672	0.373722	0.568252	0	0.373722	0	0.577672	0
8496	0.236239	0.433668	0.172397	0.236239	0.433668	0.172397	0	0	0
51535	-0.728677	-0.159233	0.142233	0	0	0.142233	0.728677	0.159233	0
5479	-0.56054	0.156168	-0.239935	0	0.156168	0	0.56054	0	0.239935
5480	0.360233	0.345879	-0.416752	0.360233	0.345879	0	0	0	0.416752
10105	0.55436	0.512817	-0.229895	0.55436	0.512817	0	0	0	0.229895
23759	-0.610531	-0.287344	0.0676666	0	0	0.0676666	0.610531	0.287344	0
53938	0.839029	-0.157547	-0.178044	0.839029	0	0	0	0.157547	0.178044
285755	-0.747413	-0.232468	0.284302	0	0	0.284302	0.747413	0.232468	0
9677	0.304812	-0.504678	0.00190027	0.304812	0	0.00190027	0	0.504678	0
23262	0.659012	0.258214	0.0912437	0.659012	0.258214	0.0912437	0	0	0
5493	0.444347	-0.27553	0.39793	0.444347	0	0.39793	0	0.27553	0
5494	0.662111	0.413224	0.154257	0.662111	0.413224	0.154257	0	0	0
5495	0.514041	-0.11358	0.250915	0.514041	0	0.250915	0	0.11358	0
8493	0.48495	-0.537472	-0.072932	0.48495	0	0	0	0.537472	0.072932
22843	0.21495	-0.241093	-0.202294	0.21495	0	0	0	0.241093	0.202294
57460	0.575386	-0.168418	0.278936	0.575386	0	0.278936	0	0.168418	0
333926	-0.158273	-0.41569	0.316594	0	0	0.316594	0.158273	0.41569	0
151742	0.585273	-0.154659	0.114642	0.585273	0	0.114642	0	0.154659	0
132160	-0.939056	-0.122127	0.0339076	0	0	0.0339076	0.939056	0.122127	0
147699	-0.814463	-0.272346	0.0570079	0	0	0.0570079	0.814463	0.272346	0
51400	0.444078	-0.304482	0.176815	0.444078	0	0.176815	0	0.304482	0
5500	0.625356	0.298822	0.351238	0.625356	0.298822	0.351238	0	0	0
5501	0.423881	0.41967	-0.257453	0.423881	0.41967	0	0	0	0.257453
4659	-0.161153	0.25821	0.548444	0	0.25821	0.548444	0.161153	0	0
4660	0.88512	0.0380733	0.00914079	0.88512	0.0380733	0.00914079	0	0	0
94274	0.267792	0.237117	-0.39072	0.267792	0.237117	0	0	0	0.39072
26472	0.190646	0.161994	-0.481276	0.190646	0.161994	0	0	0	0.481276
81706	-0.25849	0.189024	0.699159	0	0.189024	0.699159	0.25849	0	0
84919	0.659597	-0.268626	-0.12635	0.659597	0	0	0	0.268626	0.12635
84988	-0.161042	-0.294189	-0.35491	0	0	0	0.161042	0.294189	0.35491
26051	0.705786	-0.35711	-0.0544574	0.705786	0	0	0	0.35711	0.0544574
10842	-0.562045	0.452881	-0.33409	0	0.452881	0	0.562045	0	0.33409
170954	-0.479971	0.105274	-0.468814	0	0.105274	0	0.479971	0	0.468814
5502	-0.811514	-0.152176	0.084091	0	0	0.084091	0.811514	0.152176	0
84152	-0.435872	-0.321028	0.22468	0	0	0.22468	0.435872	0.321028	0
9858	-0.639984	-0.243901	0.0354024	0	0	0.0354024	0.639984	0.243901	0
284352	-0.34177	-0.332209	-0.140071	0	0	0	0.34177	0.332209	0.140071
79660	0.601199	0.443064	-0.324885	0.601199	0.443064	0	0	0	0.324885
5509	0.629427	0.0316642	-0.388148	0.629427	0.0316642	0	0	0	0.388148
90673	0.651054	-0.115387	0.042987	0.651054	0	0.042987	0	0.115387	0
286187	-0.613791	-0.465611	-0.176538	0	0	0	0.613791	0.465611	0.176538
5511	-0.39354	-0.419564	-0.22532	0	0	0	0.39354	0.419564	0.22532
84687	-0.530621	-0.0705153	0.129371	0	0	0.129371	0.530621	0.0705153	0
5516	-0.470922	0.0639845	-0.0867267	0	0.0639845	0	0.470922	0	0.0867267
5519	-0.180336	0.266692	-0.614836	0	0.266692	0	0.180336	0	0.614836
5520	0.360467	0.509297	0.301308	0.360467	0.509297	0.301308	0	0	0
5521	0.522818	-0.206291	-0.0824168	0.522818	0	0	0	0.206291	0.0824168
55844	0.612623	-0.023555	0.296517	0.612623	0	0.296517	0	0.023555	0
55012	-0.518871	0.363713	-0.0974236	0	0.363713	0	0.518871	0	0.0974236
5525	-0.579154	-0.0670918	-0.26539	0	0	0	0.579154	0.0670918	0.26539
5527	-0.505649	0.337356	0.091708	0	0.337356	0.091708	0.505649	0	0
5528	0.563184	-0.0146583	0.136177	0.563184	0	0.136177	0	0.0146583	0
5530	0.594343	-0.104689	0.532311	0.594343	0	0.532311	0	0.104689	0
5532	-0.496097	0.168228	0.586928	0	0.168228	0.586928	0.496097	0	0
5533	0.683967	-0.0521916	0.0544898	0.683967	0	0.0544898	0	0.0521916	0
5534	-0.24009	0.136775	0.461922	0	0.136775	0.461922	0.24009	0	0
151987	-0.105102	-0.222352	0.296093	0	0	0.296093	0.105102	0.222352	0
55671	0.409947	-0.462312	-0.0558777	0.409947	0	0	0	0.462312	0.0558777
57718	-0.958132	-0.0108026	0.142137	0	0	0.142137	0.958132	0.0108026	0
5537	-0.664011	0.12045	0.328923	0	0.12045	0.328923	0.664011	0	0
22870	-0.0340097	-0.068387	-0.110949	0	0	0	0.0340097	0.068387	0.110949
160760	0.812898	0.336089	-0.0463558	0.812898	0.336089	0	0	0	0.0463558
23398	0.374082	-0.331905	-0.254459	0.374082	0	0	0	0.331905	0.254459
11230	-0.724451	0.341439	0.161991	0	0.341439	0.161991	0.724451	0	0
157285	0.738174	-0.00801374	0.394408	0.738174	0	0.394408	0	0.00801374	0
118471	-0.180865	0.407992	0.580812	0	0.407992	0.580812	0.180865	0	0
5542	0.59273	-0.506404	0.221668	0.59273	0	0.221668	0	0.506404	0
653247	0.611059	-0.537463	0.245645	0.611059	0	0.245645	0	0.537463	0
5545	0.549694	-0.382591	0.128353	0.549694	0	0.128353	0	0.382591	0
9055	0.649853	-0.274288	0.519902	0.649853	0	0.519902	0	0.274288	0
5547	0.299438	0.538051	-0.347823	0.299438	0.538051	0	0	0	0.347823
56981	0.667383	-0.57049	0.0281277	0.667383	0	0.0281277	0	0.57049	0
59335	-0.645422	0.0789606	0.125886	0	0.0789606	0.125886	0.645422	0	0
63976	-0.375958	0.244844	0.0869922	0	0.244844	0.0869922	0.375958	0	0
7799	0.845695	0.0771247	0.0622342	0.845695	0.0771247	0.0622342	0	0	0
11107	0.667588	-0.251911	-0.0813398	0.667588	0	0	0	0.251911	0.0813398
56978	0.441595	-0.170543	-0.228015	0.441595	0	0	0	0.170543	0.228015
5052	-0.591044	0.246853	-0.229775	0	0.246853	0	0.591044	0	0.229775
10549	-0.733155	0.251482	-0.315059	0	0.251482	0	0.733155	0	0.315059
9588	-0.674137	0.122963	-0.0574537	0	0.122963	0	0.674137	0	0.0574537
153768	0.128997	-0.444681	0.155102	0.128997	0	0.155102	0	0.444681	0
51012	0.0678453	0.54044	-0.329063	0.0678453	0.54044	0	0	0	0.329063
5549	-0.414478	0.399743	-0.12185	0	0.399743	0	0.414478	0	0.12185
5550	0.711823	0.298773	0.44766	0.711823	0.298773	0.44766	0	0	0
5555	0.574981	0.353745	-0.104102	0.574981	0.353745	0	0	0	0.104102
144165	0.707746	-0.0299591	0.228489	0.707746	0	0.228489	0	0.0299591	0
166336	-0.697885	0.0167419	0.292884	0	0.0167419	0.292884	0.697885	0	0
5557	0.773963	-0.0527443	-0.0390292	0.773963	0	0	0	0.0527443	0.0390292
5563	-0.705417	0.108767	0.228312	0	0.108767	0.228312	0.705417	0	0
5564	0.549359	0.186249	0.0293822	0.549359	0.186249	0.0293822	0	0	0
5567	0.251008	-0.383371	0.173833	0.251008	0	0.173833	0	0.383371	0
51422	-0.301059	0.29826	-0.203218	0	0.29826	0	0.301059	0	0.203218
5576	0.441279	0.0817272	-0.147003	0.441279	0.0817272	0	0	0	0.147003
5578	0.649547	0.114572	-0.276732	0.649547	0.114572	0	0	0	0.276732
5579	0.882409	0.296806	0.0464624	0.882409	0.296806	0.0464624	0	0	0
5580	-0.953041	0.0692101	0.179647	0	0.0692101	0.179647	0.953041	0	0
5582	-0.909784	0.135951	0.0647285	0	0.135951	0.0647285	0.909784	0	0
5583	0.321882	0.322267	-0.317135	0.321882	0.322267	0	0	0	0.317135
5584	-0.182706	-0.576309	0.180749	0	0	0.180749	0.182706	0.576309	0
5588	-0.559933	0.00251213	-0.117433	0	0.00251213	0	0.559933	0	0.117433
5587	-0.157341	0.422898	0.0676289	0	0.422898	0.0676289	0.157341	0	0
5592	-0.77415	-0.254938	-0.136935	0	0	0	0.77415	0.254938	0.136935
3275	-0.812328	0.31367	-0.243247	0	0.31367	0	0.812328	0	0.243247
55170	-0.812868	0.103449	0.0706077	0	0.103449	0.0706077	0.812868	0	0
54496	0.737251	0.249652	0.0489074	0.737251	0.249652	0.0489074	0	0	0
56341	0.408512	-0.21303	-0.0130153	0.408512	0	0	0	0.21303	0.0130153
90826	0.544996	-0.117412	0.0525245	0.544996	0	0.0525245	0	0.117412	0
5621	-0.737837	0.0473786	0.410099	0	0.0473786	0.410099	0.737837	0	0
147011	-0.283975	0.535927	-0.10514	0	0.535927	0	0.283975	0	0.10514
5625	-0.600174	-0.0788453	-0.121948	0	0	0	0.600174	0.0788453	0.121948
5627	-0.300075	0.463068	-0.292863	0	0.463068	0	0.300075	0	0.292863
254427	0.0172151	0.28415	-0.428066	0.0172151	0.28415	0	0	0	0.428066
55015	0.262884	-0.465042	0.00637493	0.262884	0	0.00637493	0	0.465042	0
5630	-0.261488	0.414851	-0.263415	0	0.414851	0	0.261488	0	0.263415
5961	-0.709745	-0.2434	0.265474	0	0	0.265474	0.709745	0.2434	0
5631	-0.686347	0.0168349	-0.0930895	0	0.0168349	0	0.686347	0	0.0930895
5634	0.544536	0.0939079	0.439258	0.544536	0.0939079	0.439258	0	0	0
78994	0.312986	-0.20008	0.163454	0.312986	0	0.163454	0	0.20008	0
51334	0.556031	-0.109096	-0.30886	0.556031	0	0	0	0.109096	0.30886
163154	0.603048	-0.258341	-0.0665358	0.603048	0	0	0	0.258341	0.0665358
92340	-0.492954	0.191163	-0.301622	0	0.191163	0	0.492954	0	0.301622
55615	-0.779005	0.373625	-0.138765	0	0.373625	0	0.779005	0	0.138765
79899	0.247947	0.227051	-0.474013	0.247947	0.227051	0	0	0	0.474013
80758	-0.410299	-0.13333	-0.00101073	0	0	0	0.410299	0.13333	0.00101073
84726	-0.633811	-0.456717	0.130745	0	0	0.130745	0.633811	0.456717	0
5638	0.301891	0.182035	-0.33425	0.301891	0.182035	0	0	0	0.33425
79057	-0.630783	-0.110105	0.120601	0	0	0.120601	0.630783	0.110105	0
80863	-0.634926	0.0232585	0.337834	0	0.0232585	0.337834	0.634926	0	0
112476	0.108689	-0.248963	0.520493	0.108689	0	0.520493	0	0.248963	0
285368	0.785323	0.190395	0.142568	0.785323	0.190395	0.142568	0	0	0
401399	0.568391	-0.143157	0.38588	0.568391	0	0.38588	0	0.143157	0
5396	-0.235185	0.613031	-0.25207	0	0.613031	0	0.235185	0	0.25207
5644	-0.291272	0.161505	0.32519	0	0.161505	0.32519	0.291272	0	0
8492	-0.221646	0.45482	0.428663	0	0.45482	0.428663	0.221646	0	0
10279	0.749166	0.382934	0.361653	0.749166	0.382934	0.361653	0	0	0
11098	-0.837778	0.147146	0.0661145	0	0.147146	0.0661145	0.837778	0	0
5646	-0.381916	0.20695	0.418997	0	0.20695	0.418997	0.381916	0	0
167681	-0.923369	-0.0220002	-0.105943	0	0	0	0.923369	0.0220002	0.105943
646960	0.81116	-0.030336	-0.189323	0.81116	0	0	0	0.030336	0.189323
5657	-0.38041	0.224495	0.636928	0	0.224495	0.636928	0.38041	0	0
158471	0.456283	0.545829	0.0444007	0.456283	0.545829	0.0444007	0	0	0
29968	-0.441218	-0.0541574	-0.487913	0	0	0	0.441218	0.0541574	0.487913
5662	-0.585983	-0.0243813	0.19338	0	0	0.19338	0.585983	0.0243813	0
23362	-0.849907	-0.131008	0.231467	0	0	0.231467	0.849907	0.131008	0
5664	-0.445546	0.521009	0.185717	0	0.521009	0.185717	0.445546	0	0
55851	-0.760806	0.244017	-0.0675986	0	0.244017	0	0.760806	0	0.0675986
11168	-0.811742	-0.408446	-0.0288452	0	0	0	0.811742	0.408446	0.0288452
5687	-0.589285	0.242136	0.257525	0	0.242136	0.257525	0.589285	0	0
5689	-0.78712	0.149697	-0.0305737	0	0.149697	0	0.78712	0	0.0305737
5699	-0.475633	0.409623	-0.285213	0	0.409623	0	0.475633	0	0.285213
5690	-0.75311	0.124952	0.0753569	0	0.124952	0.0753569	0.75311	0	0
5693	-0.431495	0.478048	0.0847797	0	0.478048	0.0847797	0.431495	0	0
5694	-0.552521	0.333968	0.120289	0	0.333968	0.120289	0.552521	0	0
5695	-0.766758	0.391407	0.124525	0	0.391407	0.124525	0.766758	0	0
5696	0.0484306	0.243983	-0.506959	0.0484306	0.243983	0	0	0	0.506959
5700	-0.375819	0.609067	0.213634	0	0.609067	0.213634	0.375819	0	0
5701	0.153546	0.663394	0.012882	0.153546	0.663394	0.012882	0	0	0
5707	-0.585691	0.380546	0.23353	0	0.380546	0.23353	0.585691	0	0
5718	0.778455	0.433666	0.0300658	0.778455	0.433666	0.0300658	0	0	0
5710	-0.465734	0.449305	-0.0124474	0	0.449305	0	0.465734	0	0.0124474
9861	0.773962	-0.104685	-0.139175	0.773962	0	0	0	0.104685	0.139175
5714	-0.550857	0.044073	0.273118	0	0.044073	0.273118	0.550857	0	0
5715	-0.576011	0.0722802	-0.225764	0	0.0722802	0	0.576011	0	0.225764
5720	-0.736394	-0.021032	-0.125824	0	0	0	0.736394	0.021032	0.125824
5721	-0.819079	-0.19836	-0.0170611	0	0	0	0.819079	0.19836	0.0170611
23198	0.408412	0.273277	-0.136896	0.408412	0.273277	0	0	0	0.136896
84262	0.449633	0.19601	0.545156	0.449633	0.19601	0.545156	0	0	0
114796	-0.799905	0.0185829	0.0462368	0	0.0185829	0.0462368	0.799905	0	0
170679	-0.85285	0.136733	0.129495	0	0.136733	0.129495	0.85285	0	0
9051	-0.316078	0.699204	-0.16634	0	0.699204	0	0.316078	0	0.16634
5724	-0.0750831	-0.126284	-0.206063	0	0	0	0.0750831	0.126284	0.206063
58155	-0.736844	-0.035587	-0.0119023	0	0	0	0.736844	0.035587	0.0119023
9991	-0.618608	-0.400772	0.174269	0	0	0.174269	0.618608	0.400772	0
5727	-0.651378	-0.3842	0.0290377	0	0	0.0290377	0.651378	0.3842	0
139411	-0.840436	-0.322644	0.207835	0	0	0.207835	0.840436	0.322644	0
442213	0.570153	-0.082402	0.0388939	0.570153	0	0.0388939	0	0.082402	0
9791	-0.689474	0.0554601	0.10358	0	0.0554601	0.10358	0.689474	0	0
9317	-0.847914	0.145622	0.134528	0	0.145622	0.134528	0.847914	0	0
11251	0.614629	0.391659	0.0497764	0.614629	0.391659	0.0497764	0	0	0
5733	-0.961096	-0.00914098	0.0141968	0	0	0.0141968	0.961096	0.00914098	0
5734	-0.885674	0.0353374	-0.0912245	0	0.0353374	0	0.885674	0	0.0912245
9536	-0.634316	-0.0194034	0.286745	0	0	0.286745	0.634316	0.0194034	0
5740	0.136954	-0.450485	-0.0708694	0.136954	0	0	0	0.450485	0.0708694
5742	0.246612	-0.0435238	-0.291398	0.246612	0	0	0	0.0435238	0.291398
5743	0.261918	-0.165002	0.204612	0.261918	0	0.204612	0	0.165002	0
5745	0.506512	0.4055	-0.218616	0.506512	0.4055	0	0	0	0.218616
5746	0.538526	0.276105	0.560774	0.538526	0.276105	0.560774	0	0	0
5744	-0.81809	-0.136054	0.0908727	0	0	0.0908727	0.81809	0.136054	0
53635	-0.326578	-0.12852	0.289479	0	0	0.289479	0.326578	0.12852	0
7803	-0.192615	0.733719	-0.110388	0	0.733719	0	0.192615	0	0.110388
11156	-0.378269	0.392063	0.212025	0	0.392063	0.212025	0.378269	0	0
138639	0.501897	-0.193282	-0.355748	0.501897	0	0	0	0.193282	0.355748
114971	0.16688	-0.0173291	0.020119	0.16688	0	0.020119	0	0.0173291	0
5781	0.038651	0.601658	0.127119	0.038651	0.601658	0.127119	0	0	0
5782	0.626382	0.111331	-0.118284	0.626382	0.111331	0	0	0	0.118284
5784	0.52887	0.340432	0.0779671	0.52887	0.340432	0.0779671	0	0	0
5771	0.609841	-0.320905	-0.120802	0.609841	0	0	0	0.320905	0.120802
5774	-0.151459	-0.528527	0.624748	0	0	0.624748	0.151459	0.528527	0
5775	0.769669	-0.217221	0.411823	0.769669	0	0.411823	0	0.217221	0
5786	-0.946462	-0.125636	-0.0113149	0	0	0	0.946462	0.125636	0.0113149
5788	-0.563629	-0.0931341	-0.309682	0	0	0	0.563629	0.0931341	0.309682
5791	0.67497	0.10876	-0.297772	0.67497	0.10876	0	0	0	0.297772
5792	-0.871322	0.0409596	0.105866	0	0.0409596	0.105866	0.871322	0	0
5793	-0.661878	-0.236612	0.247646	0	0	0.247646	0.661878	0.236612	0
5794	0.463205	0.441154	-0.346264	0.463205	0.441154	0	0	0	0.346264
